time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0022,0.0003,641.9,1587.19,1395.13,553.73,2388.06,9049.87,47.27,522.11,2388.06,8135.38,8.4356,392,38.99,23.3699,195,0
2,0.0003,-0.0002,642.77,1586.61,1406.21,554.01,2388.07,9056.69,47.25,522.32,2388.05,8134.4,8.4076,392,39.03,23.5109,194,0
3,0.0046,-0.0005,642.31,1587.25,1400.39,554.07,2388.04,9063.24,47.36,522.05,2388.09,8141.94,8.3998,393,38.8,23.4245,193,0
4,-0.0015,-0.0001,642.3,1588.59,1403.32,553.91,2388.08,9055.84,47.39,521.71,2388.02,8139.14,8.4739,392,38.88,23.3481,192,0
5,-0.0003,0.0002,642.83,1591.82,1394.9,554.3,2388.04,9061.93,47.42,522.38,2388.01,8137.21,8.4192,392,39.04,23.3805,191,0
6,0.0011,-0.0003,642.86,1585.48,1407.92,554.18,2388.01,9054.08,47.49,522.3,2388.07,8136.01,8.4231,392,39.01,23.3166,190,0
7,0.0031,0.0003,642.7,1590.05,1397.0,554.17,2388.04,9058.74,47.29,522.14,2388.12,8144.28,8.4125,393,39.07,23.3898,189,0
8,0.0014,-0.0001,642.31,1595.45,1400.99,554.32,2388.05,9045.36,47.29,522.1,2388.08,8136.5,8.41,392,38.88,23.2636,188,0
9,0.0023,-0.0004,642.89,1583.29,1407.11,554.02,2388.11,9051.06,47.42,521.44,2388.05,8144.81,8.4034,393,38.92,23.3728,187,0
10,0.0054,0.0002,641.96,1589.35,1395.16,554.15,2388.07,9058.52,47.33,521.94,2387.99,8138.89,8.4199,392,38.95,23.2388,186,0
11,0.0017,0.0004,642.7,1588.49,1400.73,554.35,2388.05,9052.66,47.29,522.51,2388.03,8137.12,8.4283,391,39.14,23.3668,185,0
12,0.0013,0.0001,641.65,1585.63,1407.11,554.23,2388.07,9059.68,47.42,521.98,2388.04,8142.32,8.3923,393,38.86,23.4196,184,0
13,0.0013,-0.0005,642.49,1586.55,1399.76,554.21,2388.07,9048.86,47.23,522.59,2388.07,8142.73,8.4217,391,38.83,23.3354,183,0
14,0.0007,-0.0004,643.02,1587.29,1406.97,553.38,2388.09,9055.36,47.24,521.47,2388.03,8135.4,8.4055,393,38.88,23.3236,182,0
15,0.0008,-0.0002,642.07,1585.58,1403.27,554.07,2388.08,9057.33,47.49,522.21,2388.08,8139.02,8.4039,391,38.88,23.3958,181,0
16,0.0003,0.0001,642.26,1581.69,1406.17,553.79,2388.08,9060.11,47.33,521.64,2388.06,8135.86,8.4021,392,39.01,23.4266,180,0
