time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0018,-0.0001,642.15,1587.31,1402.7,553.99,2387.98,9069.91,47.31,522.27,2388.03,8145.56,8.4081,392,38.88,23.4074,215,0
2,0.002,0.0002,642.14,1581.05,1398.34,555.0,2388.04,9062.0,47.18,522.35,2388.06,8147.88,8.3746,391,38.98,23.2673,214,0
3,0.0016,0.0002,641.85,1579.34,1392.62,554.65,2387.98,9073.55,47.17,522.21,2388.01,8152.25,8.376,392,39.11,23.426,213,0
4,-0.0016,0.0005,641.93,1587.02,1402.74,554.34,2388.0,9071.72,47.31,521.83,2388.03,8147.14,8.3801,391,38.72,23.3765,212,0
5,0.0019,0.0005,642.14,1581.71,1399.3,554.2,2388.03,9068.13,47.19,522.59,2388.03,8149.8,8.4251,391,39.06,23.3688,211,0
6,-0.0039,-0.0004,642.55,1584.05,1394.75,554.57,2388.02,9069.05,47.2,521.76,2388.06,8141.74,8.3684,393,39.03,23.4986,210,0
7,0.0017,0.0,642.21,1583.09,1395.22,554.46,2388.0,9070.95,47.52,522.01,2388.01,8142.97,8.4168,391,39.09,23.3693,209,0
8,-0.0006,-0.0003,642.26,1586.01,1396.81,554.27,2388.01,9065.53,47.27,522.4,2388.0,8143.8,8.386,393,38.94,23.4654,208,0
9,-0.0018,0.0002,642.41,1588.76,1402.5,553.8,2387.99,9070.88,47.15,522.34,2387.99,8148.04,8.4013,393,38.99,23.2951,207,0
10,-0.0022,0.0001,642.21,1597.12,1398.15,554.28,2388.02,9071.23,47.14,522.12,2388.03,8145.99,8.3933,392,38.86,23.4964,206,0
11,-0.005,-0.0003,641.92,1590.87,1403.78,554.41,2388.04,9069.34,47.33,522.54,2387.94,8141.0,8.4189,391,39.1,23.3893,205,0
12,-0.0004,-0.0002,641.94,1583.05,1402.52,553.75,2388.03,9064.35,47.21,521.99,2387.99,8150.22,8.4279,392,38.92,23.4104,204,0
13,0.0003,0.0004,642.32,1589.34,1402.33,554.72,2388.07,9060.45,47.2,522.26,2388.0,8146.04,8.3842,393,38.75,23.3353,203,0
