time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0002,-0.0002,642.5,1591.55,1411.43,552.93,2388.14,9041.19,47.56,521.53,2388.13,8126.96,8.4322,393,38.82,23.3124,198,1
2,-0.0006,0.0,642.41,1589.84,1405.51,553.11,2388.13,9041.49,47.44,521.09,2388.14,8125.07,8.4626,392,38.76,23.2642,197,1
3,0.0002,-0.0001,642.63,1588.16,1408.81,553.31,2388.09,9042.25,47.62,521.64,2388.13,8124.61,8.4142,391,38.78,23.3072,196,1
4,0.0024,-0.0002,643.13,1593.67,1409.85,553.18,2388.13,9044.59,47.48,521.3,2388.1,8128.42,8.4246,394,38.81,23.2889,195,1
5,0.0026,0.0001,642.8,1588.61,1414.19,553.5,2388.2,9035.69,47.38,521.3,2388.11,8126.1,8.4018,394,38.84,23.2591,194,1
6,0.0026,0.0004,642.16,1588.7,1408.6,553.41,2388.05,9059.69,47.59,521.49,2388.07,8125.29,8.4515,392,38.97,23.2985,193,1
7,0.0032,0.0003,642.4,1588.25,1404.3,552.82,2388.11,9040.52,47.39,521.52,2388.07,8131.55,8.4827,393,38.76,23.4328,192,1
8,-0.0001,-0.0001,642.94,1586.14,1412.11,552.92,2388.15,9045.97,47.63,521.24,2388.18,8126.07,8.4106,392,38.8,23.279,191,1
9,0.002,-0.0003,642.38,1592.4,1405.42,554.15,2388.11,9038.5,47.54,521.17,2388.14,8121.35,8.4442,394,38.99,23.2642,190,1
10,-0.0011,0.0005,642.34,1585.35,1406.11,554.25,2388.15,9051.8,47.56,520.4,2388.1,8128.39,8.4446,394,38.77,23.3325,189,1
11,0.0007,-0.0003,642.68,1586.4,1401.17,553.51,2388.11,9048.38,47.34,521.41,2388.11,8128.45,8.4435,394,38.98,23.3468,188,1
12,-0.0005,-0.0002,642.91,1591.39,1408.91,552.92,2388.1,9046.7,47.48,521.59,2388.14,8131.34,8.4164,393,38.78,23.2211,187,1
13,-0.0023,-0.0003,642.69,1587.16,1406.85,552.91,2388.12,9047.57,47.45,521.93,2388.13,8125.23,8.4351,393,38.76,23.2512,186,1
14,0.0001,0.0004,642.78,1593.83,1411.14,553.08,2388.12,9047.88,47.48,522.11,2388.13,8129.67,8.4432,393,38.94,23.3845,185,1
15,-0.001,0.0005,642.07,1591.37,1410.22,553.26,2388.17,9045.81,47.49,521.47,2388.1,8129.2,8.4303,393,38.75,23.3319,184,1
16,-0.0009,0.0004,642.19,1588.19,1416.35,552.89,2388.11,9045.5,47.57,521.5,2388.09,8126.64,8.4432,394,38.76,23.2297,183,1
17,0.0014,0.0003,642.84,1589.18,1405.88,553.25,2388.11,9041.77,47.49,521.34,2388.07,8123.36,8.4638,394,39.1,23.2647,182,1
18,0.0013,0.0003,642.49,1588.61,1408.21,554.18,2388.07,9050.43,47.43,521.59,2388.08,8130.29,8.4456,394,38.74,23.3053,181,1
19,0.0017,-0.0003,643.03,1585.33,1412.56,553.2,2388.14,9046.05,47.74,521.36,2388.14,8127.69,8.4363,394,38.89,23.362,180,1
20,0.0002,0.0005,642.56,1590.92,1414.56,552.52,2388.09,9050.5,47.55,521.45,2388.17,8135.62,8.4226,394,38.93,23.2996,179,1
21,0.0003,0.0003,642.79,1597.97,1414.67,553.39,2388.07,9045.5,47.51,521.66,2388.18,8122.91,8.4233,392,38.61,23.3702,178,1
22,-0.0052,-0.0004,642.73,1588.83,1407.43,553.09,2388.1,9050.15,47.42,521.09,2388.13,8127.72,8.4401,394,38.73,23.2687,177,1
23,-0.0003,0.0,642.56,1587.32,1415.45,554.32,2388.1,9047.48,47.54,521.54,2388.16,8129.05,8.4523,392,38.75,23.3312,176,1
24,-0.0033,-0.0004,642.78,1588.64,1404.79,553.13,2388.09,9044.74,47.31,521.77,2388.16,8123.36,8.4651,393,38.95,23.2863,175,1
25,-0.0022,-0.0003,642.83,1593.44,1408.98,553.7,2388.12,9049.57,47.28,521.73,2388.11,8128.21,8.4343,393,38.9,23.2971,174,1
