time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0009,-0.0,642.32,1582.38,1393.03,554.79,2388.05,9058.68,47.19,522.25,2387.99,8138.73,8.4135,392,39.02,23.4287,233,0
2,-0.0005,-0.0003,642.49,1584.07,1394.01,554.15,2388.02,9059.34,47.31,522.46,2388.02,8140.24,8.3995,393,39.01,23.4805,232,0
3,0.0029,-0.0002,642.49,1585.07,1394.99,554.23,2388.0,9055.34,47.1,522.68,2388.01,8140.79,8.4159,391,39.05,23.3977,231,0
4,-0.0037,-0.0002,642.21,1572.4,1394.07,554.77,2388.0,9046.9,47.19,522.76,2388.01,8136.16,8.4232,391,39.02,23.3805,230,0
5,-0.0011,0.0005,641.84,1584.77,1396.82,554.84,2388.03,9059.21,47.29,522.84,2388.02,8139.68,8.3922,393,39.11,23.3663,229,0
6,-0.0003,-0.0003,642.48,1582.5,1398.27,554.74,2387.99,9061.88,47.3,522.14,2387.99,8136.34,8.3867,391,38.97,23.5206,228,0
7,-0.0031,0.0005,642.3,1584.57,1405.87,554.9,2388.01,9054.53,47.23,522.44,2388.0,8132.69,8.3756,391,39.1,23.3069,227,0
8,0.0032,-0.0002,642.32,1586.33,1401.08,554.08,2388.06,9067.5,47.03,522.37,2387.98,8141.14,8.3977,391,38.97,23.4163,226,0
9,0.0037,-0.0001,641.84,1585.09,1402.92,554.09,2387.97,9055.05,47.21,521.9,2387.98,8133.34,8.3894,391,38.9,23.4756,225,0
10,-0.0027,-0.0001,642.64,1595.07,1399.16,554.44,2388.01,9053.89,47.02,522.29,2388.02,8137.21,8.3873,389,39.12,23.469,224,0
11,0.0013,0.0002,642.17,1579.12,1399.42,554.43,2387.98,9055.09,47.15,522.24,2388.01,8139.73,8.3832,392,39.12,23.4295,223,0
12,-0.0009,0.0003,642.18,1579.01,1394.44,554.3,2387.99,9057.49,47.17,522.12,2388.01,8139.59,8.4032,390,39.0,23.4151,222,0
13,0.0042,-0.0001,642.06,1581.71,1397.1,554.25,2388.01,9059.26,47.23,522.66,2388.06,8140.13,8.3956,393,38.89,23.5862,221,0
14,-0.003,0.0001,641.66,1587.61,1398.61,554.4,2388.01,9057.46,47.31,522.8,2387.99,8140.72,8.3706,391,38.99,23.4726,220,0
15,0.0011,0.0001,642.49,1583.13,1391.64,554.4,2388.04,9057.39,47.19,522.33,2388.02,8135.72,8.3784,392,39.06,23.4839,219,0
16,0.0013,-0.0,641.65,1585.84,1398.7,554.72,2388.0,9049.27,47.04,522.21,2388.02,8142.44,8.3947,392,38.94,23.3974,218,0
17,-0.0027,0.0005,642.13,1582.29,1401.29,554.0,2388.04,9054.63,47.11,522.56,2388.03,8133.96,8.4062,392,39.11,23.3932,217,0
18,0.0019,0.0004,641.76,1589.63,1392.85,553.69,2388.04,9054.25,47.06,522.75,2388.03,8134.16,8.4117,393,39.02,23.5791,216,0
19,-0.0011,0.0,642.18,1587.07,1399.25,554.14,2388.01,9055.95,47.32,522.08,2388.01,8135.21,8.4282,389,39.03,23.4234,215,0
