time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0018,-0.0002,642.47,1582.56,1402.93,554.62,2388.07,9042.07,46.97,522.18,2388.03,8128.4,8.4249,391,38.93,23.384,216,1
2,-0.0018,0.0001,642.05,1586.56,1398.5,554.26,2388.08,9047.47,47.19,522.36,2388.02,8133.06,8.424,390,38.94,23.4232,215,1
3,-0.0002,-0.0004,642.2,1584.76,1392.73,554.54,2388.09,9041.99,47.34,522.36,2388.08,8130.65,8.3794,393,39.15,23.3842,214,1
4,0.0014,0.0002,641.72,1588.51,1400.78,554.04,2388.1,9046.95,47.28,522.25,2387.99,8134.42,8.4152,391,39.3,23.3648,213,1
5,-0.0005,-0.0002,642.31,1587.64,1411.85,554.04,2388.04,9050.53,47.08,521.68,2388.04,8129.94,8.4132,394,38.95,23.3065,212,1
6,0.0029,-0.0003,642.48,1588.88,1393.88,554.23,2388.03,9044.55,47.39,522.01,2388.06,8128.11,8.3743,392,38.95,23.4351,211,1
7,-0.0,0.0003,642.52,1581.87,1391.43,554.26,2388.07,9048.51,47.29,522.57,2388.08,8130.42,8.4112,392,38.82,23.4921,210,1
8,-0.0001,0.0002,642.31,1584.98,1400.96,554.94,2388.01,9050.7,47.08,522.29,2387.97,8134.28,8.411,393,38.96,23.2812,209,1
9,-0.0011,-0.0,641.92,1588.23,1394.86,553.82,2388.01,9055.81,47.3,522.23,2388.08,8136.67,8.4018,391,39.15,23.4699,208,1
10,0.0035,-0.0001,642.58,1591.4,1404.55,554.35,2388.03,9043.5,47.25,521.93,2388.04,8129.29,8.4156,391,39.05,23.3366,207,1
11,-0.0004,-0.0003,642.02,1584.73,1402.71,554.64,2388.05,9045.91,47.35,521.99,2388.06,8135.49,8.3872,391,39.04,23.2997,206,1
12,-0.0013,-0.0001,642.01,1584.41,1401.01,554.34,2388.09,9049.35,47.34,522.14,2388.08,8131.19,8.4191,392,39.15,23.4216,205,1
13,-0.0,0.0003,642.58,1578.37,1399.93,554.0,2388.07,9049.23,47.28,522.36,2388.06,8136.06,8.4231,391,39.04,23.3964,204,1
14,0.0015,-0.0002,641.9,1584.31,1400.4,553.94,2388.03,9051.37,47.33,522.14,2388.04,8136.87,8.4347,390,38.98,23.4471,203,1
15,-0.0006,-0.0005,642.26,1594.02,1399.47,554.25,2388.11,9045.08,47.11,521.88,2388.05,8130.93,8.4081,392,39.15,23.4051,202,1
16,0.0018,0.0003,642.19,1589.27,1404.25,553.95,2388.03,9050.58,47.15,522.27,2388.05,8128.62,8.398,390,38.97,23.43,201,1
