time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.003,0.0004,642.12,1585.15,1402.77,554.5,2388.0,9068.53,47.37,522.67,2388.07,8152.77,8.3882,391,38.84,23.3738,214,0
2,0.0015,0.0005,642.48,1582.18,1392.81,553.75,2387.99,9070.36,47.23,522.18,2387.97,8152.75,8.4202,393,39.21,23.457,213,0
3,0.0023,0.0005,642.41,1593.29,1405.24,554.02,2387.94,9069.18,47.27,522.29,2387.99,8153.74,8.4051,392,39.02,23.3888,212,0
4,-0.0033,0.0003,641.87,1588.87,1398.14,554.31,2387.98,9067.7,47.13,522.09,2387.98,8146.21,8.3897,390,39.0,23.359,211,0
5,-0.0055,0.0,642.15,1582.09,1397.16,554.53,2388.0,9070.64,47.21,522.29,2387.96,8148.73,8.3491,391,39.06,23.4245,210,0
6,-0.0,0.0004,642.12,1595.48,1402.87,554.51,2388.01,9069.57,47.23,522.15,2387.98,8147.45,8.4175,393,39.02,23.4464,209,0
7,-0.0017,0.0004,642.16,1584.09,1395.53,554.07,2388.0,9074.19,47.2,522.62,2387.94,8153.45,8.3623,393,39.08,23.4462,208,0
8,-0.0008,0.0005,642.23,1586.41,1394.14,554.7,2388.07,9069.44,47.31,522.04,2387.94,8143.2,8.4295,391,38.98,23.487,207,0
9,-0.0022,0.0005,641.51,1585.27,1395.12,555.03,2388.02,9067.83,47.28,522.43,2388.03,8150.26,8.405,392,38.98,23.2323,206,0
10,-0.0029,-0.0,642.32,1588.18,1398.82,554.94,2387.99,9069.83,47.28,522.16,2387.98,8154.77,8.4526,392,38.98,23.4308,205,0
11,0.0005,0.0005,642.61,1586.84,1396.86,554.27,2388.05,9063.61,47.3,522.96,2388.06,8154.36,8.3908,390,39.0,23.3982,204,0
12,0.0001,-0.0004,641.92,1588.24,1396.44,554.37,2388.0,9064.16,47.22,522.19,2388.02,8152.41,8.4261,391,38.97,23.4283,203,0
13,0.0,-0.0002,642.16,1591.08,1396.47,554.94,2387.98,9074.9,47.17,522.29,2387.97,8154.81,8.417,391,38.9,23.3912,202,0
14,-0.003,0.0005,642.13,1579.17,1399.73,554.35,2387.98,9066.12,47.17,522.66,2387.98,8147.67,8.4327,391,39.04,23.4246,201,0
15,0.0005,-0.0001,641.77,1582.91,1403.19,553.8,2387.98,9062.39,47.28,521.83,2387.99,8145.59,8.4006,393,39.17,23.3851,200,0
16,-0.0047,0.0003,642.26,1580.02,1402.28,554.57,2388.01,9069.52,47.12,522.72,2388.01,8149.75,8.4087,393,39.07,23.4555,199,0
17,-0.0021,-0.0002,641.76,1585.61,1404.79,554.27,2388.01,9073.49,47.25,522.24,2388.01,8142.62,8.4318,391,38.97,23.4998,198,0
18,0.001,0.0005,641.97,1582.79,1395.17,554.43,2387.98,9065.3,47.17,522.44,2388.03,8152.36,8.4008,390,38.97,23.4027,197,0
19,0.0035,-0.0002,642.39,1579.93,1395.41,554.54,2388.02,9070.84,47.3,522.43,2388.0,8151.02,8.3976,393,38.84,23.4236,196,0
20,-0.0013,0.0002,642.07,1583.2,1402.97,553.51,2387.98,9074.85,47.15,522.8,2387.99,8150.81,8.4188,392,39.03,23.4406,195,0
21,0.0032,-0.0001,642.47,1588.62,1402.85,554.6,2387.93,9061.64,47.26,522.09,2387.97,8152.15,8.4065,391,38.98,23.3929,194,0
22,0.001,0.0001,642.05,1590.83,1400.06,554.35,2388.03,9069.84,47.07,522.1,2388.02,8149.18,8.4088,391,38.98,23.3179,193,0
23,0.0064,-0.0001,642.13,1584.67,1393.81,554.5,2388.01,9075.17,47.19,521.96,2388.0,8155.56,8.4063,392,38.88,23.4549,192,0
24,-0.0018,-0.0001,642.15,1582.7,1397.03,554.65,2387.99,9072.73,47.21,522.23,2387.98,8148.64,8.4279,392,38.96,23.4485,191,0
25,0.0002,-0.0003,641.83,1588.54,1401.12,553.71,2388.02,9073.62,47.16,522.75,2388.0,8154.64,8.4135,390,39.13,23.3522,190,0
26,0.0002,0.0,642.05,1581.12,1402.36,554.54,2387.99,9068.21,47.39,521.76,2387.95,8148.67,8.3765,391,39.06,23.4089,189,0
27,-0.0015,-0.0003,642.43,1583.06,1400.59,555.56,2388.0,9068.84,47.24,522.41,2388.06,8150.29,8.3816,392,39.04,23.4462,188,0
28,-0.0018,0.0004,641.57,1582.54,1404.52,553.85,2387.98,9074.22,47.31,522.4,2387.98,8156.26,8.4067,391,39.06,23.4357,187,0
29,0.0012,0.0,642.61,1589.61,1399.89,554.63,2388.04,9069.28,47.06,522.34,2388.02,8147.67,8.4193,391,38.77,23.5256,186,0
30,-0.0007,0.0,642.53,1576.58,1399.22,554.44,2387.99,9077.85,47.31,522.26,2387.98,8151.62,8.4013,392,38.98,23.3672,185,0
