time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0002,0.0004,642.1,1590.06,1404.45,553.69,2388.1,9045.13,47.64,521.34,2388.06,8122.59,8.4538,392,38.98,23.2272,228,1
2,0.0012,-0.0003,642.5,1591.85,1401.76,553.59,2388.13,9039.86,47.45,521.96,2388.07,8122.2,8.4161,391,38.89,23.195,227,1
3,0.0008,-0.0002,642.62,1591.86,1404.45,553.74,2388.03,9042.85,47.6,521.15,2388.08,8123.89,8.4266,391,38.89,23.2593,226,1
4,0.0016,-0.0005,642.49,1593.67,1402.91,553.05,2388.15,9049.66,47.58,521.27,2388.18,8127.27,8.4439,393,38.87,23.3074,225,1
5,0.0019,0.0003,642.69,1584.46,1408.21,553.73,2388.16,9041.92,47.32,521.95,2388.1,8124.15,8.4267,393,38.67,23.3825,224,1
6,-0.0003,-0.0,642.56,1588.83,1408.18,553.39,2388.09,9038.09,47.44,521.59,2388.09,8127.11,8.4402,394,38.82,23.234,223,1
7,0.0019,-0.0002,641.88,1588.81,1403.19,553.56,2388.14,9048.09,47.52,521.49,2388.15,8128.81,8.4461,394,38.93,23.2628,222,1
8,0.0,0.0004,642.16,1583.86,1405.41,553.58,2388.1,9040.83,47.45,521.48,2388.09,8122.06,8.4447,392,38.91,23.2433,221,1
9,-0.0001,0.0,642.39,1583.05,1406.26,553.65,2388.09,9049.04,47.37,521.22,2388.08,8125.4,8.388,394,38.65,23.3791,220,1
10,-0.002,0.0003,642.86,1585.13,1401.19,553.48,2388.1,9038.96,47.54,521.63,2388.13,8125.81,8.4439,394,38.91,23.3318,219,1
11,-0.0003,-0.0005,642.92,1588.65,1404.13,553.44,2388.08,9049.76,47.43,521.68,2388.11,8123.39,8.4186,394,38.98,23.3514,218,1
12,-0.0001,-0.0001,642.52,1585.93,1397.69,553.24,2388.09,9042.41,47.28,521.51,2388.16,8127.79,8.4332,395,38.99,23.1449,217,1
