time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0003,-0.0005,642.13,1590.14,1406.64,553.86,2388.07,9054.04,47.39,521.98,2388.1,8140.51,8.3874,393,38.87,23.294,246,0
2,0.002,-0.0005,642.48,1589.09,1403.85,553.51,2388.04,9052.95,47.51,521.34,2388.09,8136.05,8.43,391,39.0,23.3081,245,0
3,0.0021,0.0003,642.61,1594.6,1407.97,553.23,2388.07,9051.91,47.26,521.52,2388.07,8134.11,8.4236,392,39.03,23.3146,244,0
4,0.0005,-0.0002,641.95,1585.52,1398.48,553.58,2388.04,9054.79,47.39,521.59,2388.02,8131.37,8.4313,393,38.78,23.4063,243,0
5,-0.0,0.0003,641.77,1588.14,1406.58,554.73,2388.06,9053.39,47.31,521.54,2388.01,8137.72,8.3963,394,38.89,23.3504,242,0
6,-0.0026,0.0003,642.42,1592.44,1401.11,553.87,2388.11,9054.92,47.43,521.83,2388.12,8128.0,8.3986,391,38.86,23.2452,241,0
7,0.0015,-0.0002,642.16,1582.94,1398.68,553.9,2388.09,9061.7,47.39,521.83,2388.03,8134.56,8.3961,393,38.88,23.3912,240,0
8,0.002,-0.0005,642.46,1581.02,1402.4,553.01,2388.03,9050.4,47.56,521.85,2388.1,8138.36,8.4179,391,38.96,23.3548,239,0
9,0.0027,0.0003,642.49,1582.9,1404.1,554.46,2388.03,9057.08,47.23,521.99,2388.08,8133.7,8.4054,391,38.89,23.3366,238,0
10,-0.0007,0.0,642.32,1588.31,1404.28,554.14,2388.07,9050.17,47.29,521.65,2388.04,8136.14,8.3795,392,38.81,23.3861,237,0
11,0.0004,-0.0004,642.57,1588.52,1403.14,553.29,2388.08,9059.24,47.39,521.33,2388.13,8131.62,8.4335,395,38.91,23.3225,236,0
12,0.0019,-0.0003,642.66,1580.85,1402.36,554.24,2388.11,9060.0,47.32,521.78,2388.11,8137.26,8.3972,392,38.96,23.3962,235,0
13,-0.0011,-0.0002,642.57,1592.02,1399.25,553.27,2388.09,9057.81,47.55,521.81,2388.07,8135.68,8.4068,391,38.89,23.318,234,0
14,-0.0013,0.0003,641.95,1578.44,1407.69,553.71,2388.08,9055.55,47.55,521.71,2388.01,8133.6,8.3998,394,38.92,23.3697,233,0
