time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0014,0.0003,641.65,1591.5,1401.63,554.7,2388.05,9059.87,47.28,522.06,2388.02,8138.54,8.4067,391,39.01,23.3087,217,0
2,0.0031,0.0001,642.2,1588.99,1402.05,554.05,2387.99,9057.49,47.18,522.14,2388.07,8137.35,8.4291,393,38.97,23.351,216,0
3,-0.0,0.0001,642.27,1587.47,1396.74,554.85,2388.11,9052.23,47.11,522.54,2388.03,8134.63,8.4039,392,39.14,23.3636,215,0
4,0.0011,0.0001,642.07,1579.17,1401.93,554.05,2388.01,9058.66,47.26,522.34,2388.0,8139.06,8.4057,393,39.04,23.3925,214,0
5,-0.0011,0.0005,642.01,1589.7,1397.19,553.57,2388.01,9050.85,47.3,522.49,2388.02,8130.34,8.4237,391,38.97,23.471,213,0
6,0.0008,-0.0002,642.41,1580.07,1394.06,555.02,2388.02,9054.31,47.32,522.08,2388.08,8136.43,8.4053,393,39.03,23.3788,212,0
7,-0.0014,0.0,641.9,1589.14,1400.62,554.55,2388.03,9054.06,47.19,522.18,2388.04,8135.22,8.4225,393,38.98,23.3603,211,0
8,0.0033,-0.0004,641.92,1588.22,1399.33,554.13,2388.04,9053.51,47.32,522.35,2388.01,8136.65,8.385,391,38.95,23.3385,210,0
9,0.0011,0.0004,642.81,1579.51,1391.21,553.81,2388.01,9048.9,47.18,522.17,2388.03,8139.68,8.3772,392,38.85,23.413,209,0
10,0.0032,0.0004,641.86,1586.45,1398.27,554.35,2388.05,9060.54,47.15,522.04,2388.0,8133.74,8.4005,391,39.18,23.3901,208,0
11,-0.0051,0.0004,642.27,1580.48,1398.58,554.23,2388.06,9055.1,47.24,522.62,2388.02,8134.09,8.4055,392,38.97,23.3427,207,0
12,-0.0014,-0.0004,642.24,1585.75,1399.25,553.66,2387.97,9056.25,47.35,523.0,2388.05,8136.07,8.3946,393,39.13,23.3596,206,0
13,-0.0029,0.0003,641.73,1585.52,1404.46,553.76,2388.09,9055.04,47.28,522.44,2388.01,8137.01,8.4296,393,38.96,23.3638,205,0
14,-0.0014,0.0005,642.88,1580.0,1404.75,554.84,2388.07,9055.22,47.41,522.27,2388.07,8139.82,8.4417,392,38.95,23.3246,204,0
15,-0.0007,0.0003,642.57,1590.32,1401.44,553.67,2388.09,9060.04,47.11,522.44,2388.01,8135.33,8.3945,393,39.11,23.4074,203,0
16,-0.0024,0.0002,641.88,1583.27,1400.88,554.17,2388.04,9055.87,47.3,522.14,2387.99,8140.89,8.4415,393,38.9,23.3545,202,0
17,0.0011,0.0001,642.51,1585.97,1398.42,553.99,2388.06,9050.76,47.2,522.11,2388.0,8130.46,8.4131,391,38.97,23.3578,201,0
18,-0.0003,0.0003,642.01,1588.29,1396.11,554.79,2387.99,9054.25,47.31,522.14,2388.04,8136.89,8.4076,395,38.99,23.4038,200,0
19,0.0008,-0.0003,642.33,1590.21,1394.18,554.25,2388.07,9060.17,47.2,522.43,2388.02,8144.25,8.3817,392,38.97,23.3889,199,0
20,-0.0001,-0.0003,642.42,1581.63,1400.35,554.13,2388.05,9052.72,47.18,522.47,2388.03,8138.57,8.39,392,39.01,23.4237,198,0
21,0.0019,0.0004,641.68,1588.12,1403.51,554.3,2388.07,9053.61,47.25,521.74,2387.98,8130.88,8.3843,391,38.96,23.2316,197,0
22,0.0007,-0.0003,642.12,1578.7,1398.74,554.51,2388.09,9053.63,47.22,522.08,2388.05,8133.15,8.4223,393,39.12,23.5002,196,0
23,-0.0017,-0.0003,642.58,1583.1,1402.87,554.71,2388.04,9053.4,47.43,522.14,2388.08,8138.11,8.3948,392,38.96,23.3747,195,0
24,0.0006,0.0002,642.63,1582.93,1392.38,554.34,2388.07,9052.23,47.26,522.85,2388.0,8132.74,8.4041,390,39.0,23.43,194,0
25,-0.0029,-0.0003,642.03,1585.45,1398.81,553.84,2388.04,9057.91,47.25,522.12,2388.01,8134.11,8.4169,392,38.98,23.5615,193,0
26,-0.001,-0.0002,641.94,1587.41,1399.99,553.84,2388.02,9063.35,47.25,522.47,2388.03,8140.44,8.395,392,39.25,23.4504,192,0
27,-0.0009,-0.0002,642.26,1585.74,1406.69,554.28,2388.05,9049.58,47.24,521.93,2388.02,8144.31,8.387,391,39.11,23.3978,191,0
28,-0.0023,0.0002,641.92,1582.94,1396.12,554.18,2388.02,9052.62,47.39,521.79,2388.05,8137.18,8.4518,391,39.06,23.369,190,0
29,-0.0014,0.0005,642.5,1581.81,1402.35,554.33,2388.04,9058.17,47.32,522.08,2388.01,8137.96,8.4153,392,38.9,23.4324,189,0
30,-0.0008,-0.0004,642.28,1582.86,1396.39,554.03,2388.08,9055.05,47.22,522.41,2388.01,8137.14,8.4146,392,39.1,23.3772,188,0
31,-0.0021,-0.0004,641.75,1584.6,1396.17,554.38,2388.05,9051.49,47.24,522.0,2388.0,8137.31,8.4014,391,38.87,23.4205,187,0
32,0.0033,0.0001,642.03,1584.83,1404.82,553.77,2388.01,9052.45,47.33,522.19,2388.05,8133.78,8.407,391,38.73,23.4541,186,0
33,0.0027,-0.0004,642.15,1582.97,1391.6,554.05,2388.05,9048.88,47.21,521.5,2388.02,8137.96,8.3679,392,39.03,23.354,185,0
34,0.0037,-0.0002,642.35,1584.48,1396.5,553.91,2388.08,9052.1,47.02,521.89,2388.01,8144.3,8.4278,390,38.82,23.4263,184,0
35,-0.0009,0.0001,641.78,1586.3,1396.67,554.11,2388.09,9056.98,47.36,522.13,2388.04,8134.4,8.3962,391,39.07,23.3502,183,0
36,0.0003,0.0002,642.29,1592.51,1405.75,554.38,2388.01,9058.38,47.14,522.29,2388.06,8135.47,8.3882,392,38.87,23.3597,182,0
37,0.0016,0.0002,642.09,1582.6,1403.77,554.44,2388.0,9058.19,47.33,522.15,2388.01,8136.79,8.4425,391,39.01,23.3162,181,0
38,0.003,0.0002,642.28,1582.07,1400.5,554.01,2388.04,9056.17,47.26,522.07,2388.08,8142.96,8.4257,391,39.08,23.3968,180,0
39,-0.0002,0.0005,642.2,1582.3,1397.95,554.35,2387.99,9049.54,47.11,522.37,2388.01,8138.45,8.377,391,38.92,23.4326,179,0
