time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0027,0.0006,642.0,1582.88,1399.92,554.54,2388.02,9060.88,47.38,522.55,2387.98,8147.17,8.3468,392,38.82,23.3876,194,0
2,-0.0029,0.0002,642.35,1589.01,1398.46,554.11,2387.96,9063.16,47.21,521.85,2388.01,8146.58,8.4159,390,39.0,23.3793,193,0
3,0.0008,0.0001,642.69,1590.16,1398.4,554.39,2387.99,9057.29,47.16,522.34,2388.05,8144.6,8.4444,391,39.2,23.339,192,0
4,-0.0026,0.0005,641.76,1583.37,1389.66,553.59,2387.99,9064.94,47.19,522.03,2388.0,8147.98,8.3986,392,38.97,23.3931,191,0
5,0.002,0.0005,642.54,1591.71,1403.84,554.51,2388.01,9062.58,47.38,522.04,2388.0,8142.07,8.4332,391,39.11,23.3904,190,0
6,-0.0032,-0.0001,641.98,1592.68,1396.83,554.44,2388.0,9061.77,47.4,522.3,2387.98,8145.16,8.4348,392,38.83,23.3659,189,0
7,0.0009,0.0003,642.06,1583.81,1395.99,553.65,2388.02,9063.44,47.29,522.5,2388.09,8140.98,8.4034,392,38.97,23.4343,188,0
8,0.0035,0.0004,642.06,1583.4,1402.21,554.12,2388.03,9064.77,47.13,522.02,2388.02,8138.82,8.3913,392,38.89,23.3488,187,0
9,-0.0012,-0.0001,641.68,1587.24,1405.59,553.93,2388.04,9061.31,47.28,522.36,2388.04,8145.24,8.4326,393,38.96,23.4282,186,0
10,-0.0031,0.0007,642.24,1584.6,1401.89,554.06,2388.06,9056.59,47.27,522.3,2388.05,8142.45,8.3981,391,38.94,23.4429,185,0
11,-0.0004,0.0006,642.08,1589.42,1396.55,554.76,2388.02,9069.76,47.23,522.59,2387.98,8150.18,8.4049,391,38.97,23.3776,184,0
12,-0.0004,0.0004,642.18,1588.16,1403.47,554.32,2388.03,9067.01,47.33,522.33,2388.07,8147.46,8.3946,392,39.1,23.377,183,0
13,-0.0023,0.0005,642.81,1585.6,1393.8,554.6,2387.99,9065.86,47.44,522.34,2388.04,8149.42,8.4286,392,38.95,23.4127,182,0
14,-0.0016,0.0007,642.1,1593.79,1396.91,553.99,2388.06,9068.61,47.27,521.95,2388.02,8151.12,8.405,393,38.96,23.3919,181,0
15,-0.0018,0.0002,642.13,1589.31,1401.61,553.48,2388.03,9060.41,47.26,521.32,2388.03,8145.04,8.3756,391,38.97,23.3813,180,0
16,-0.0011,0.0005,642.53,1578.82,1399.52,554.2,2388.06,9063.53,47.27,522.22,2388.02,8144.46,8.4132,394,38.88,23.3748,179,0
17,0.0001,0.0005,642.27,1582.21,1400.82,554.34,2388.02,9057.42,47.35,522.27,2388.0,8141.5,8.4239,392,38.81,23.3975,178,0
18,-0.0025,-0.0003,642.18,1584.53,1398.85,554.12,2388.04,9058.43,47.22,522.34,2388.07,8141.75,8.4074,392,38.89,23.3051,177,0
19,-0.0009,0.0003,642.38,1585.19,1403.01,554.07,2388.04,9066.14,47.11,521.76,2388.09,8144.72,8.4026,392,38.99,23.3975,176,0
20,0.0006,-0.0002,642.47,1590.47,1402.28,554.83,2387.96,9067.08,47.43,522.19,2388.02,8139.8,8.3919,393,38.98,23.3251,175,0
21,0.0001,0.0001,642.19,1583.05,1401.42,555.1,2388.0,9062.14,47.47,521.92,2388.03,8146.23,8.366,392,38.88,23.3341,174,0
22,0.0035,0.0003,642.11,1584.51,1398.33,554.39,2388.02,9068.31,47.32,522.37,2388.02,8144.67,8.4137,391,39.12,23.3945,173,0
23,-0.0012,0.0005,641.58,1587.77,1403.87,554.9,2387.99,9060.32,47.43,521.91,2388.02,8142.37,8.401,392,38.91,23.4,172,0
24,0.0007,0.0001,642.31,1588.71,1394.77,554.65,2388.04,9062.8,47.33,521.76,2388.06,8146.57,8.3947,393,39.03,23.5177,171,0
25,0.0019,-0.0003,641.99,1586.16,1396.56,554.22,2388.01,9058.3,47.31,522.12,2387.99,8145.4,8.4108,392,38.99,23.3162,170,0
26,0.0002,-0.0002,642.71,1587.66,1402.97,554.19,2388.05,9062.86,47.15,521.37,2388.03,8144.46,8.4198,394,38.81,23.3262,169,0
27,-0.0024,0.0,642.29,1576.63,1396.62,553.85,2388.01,9066.46,47.35,521.35,2388.03,8141.62,8.4035,391,39.07,23.3092,168,0
28,-0.0037,0.0006,642.32,1581.67,1404.75,554.67,2387.99,9062.84,47.26,522.61,2388.1,8144.29,8.3776,394,39.04,23.486,167,0
29,-0.0011,-0.0001,642.24,1582.74,1397.69,554.47,2387.98,9065.21,47.23,521.81,2388.02,8144.22,8.3919,392,38.87,23.3341,166,0
30,-0.0029,0.0006,642.66,1589.95,1403.08,555.02,2388.07,9058.95,47.16,522.3,2387.99,8146.64,8.3877,391,38.78,23.319,165,0
31,0.0019,0.0005,642.12,1589.42,1404.73,554.09,2387.99,9060.81,47.31,522.72,2388.05,8146.05,8.4474,392,38.97,23.4518,164,0
32,-0.0001,0.0002,642.32,1590.94,1393.61,554.24,2388.01,9062.97,47.3,521.79,2388.05,8144.88,8.3819,391,38.94,23.3977,163,0
33,-0.0002,0.0003,642.27,1590.24,1398.99,554.45,2388.03,9059.73,47.24,521.94,2387.99,8149.06,8.4064,393,39.0,23.3747,162,0
34,0.0012,-0.0002,642.52,1580.5,1397.65,553.6,2388.03,9070.92,47.4,521.6,2388.02,8148.31,8.4087,392,38.86,23.3931,161,0
35,0.0008,-0.0001,642.63,1585.67,1400.48,554.35,2388.05,9061.87,47.26,522.11,2388.01,8148.56,8.3977,392,38.96,23.3812,160,0
36,-0.0022,-0.0003,642.27,1584.13,1399.65,553.92,2388.04,9062.24,47.18,522.25,2388.0,8145.99,8.3838,393,39.09,23.3221,159,0
