time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0042,-0.0,642.85,1590.52,1408.46,554.41,2388.04,9055.13,47.4,521.92,2388.02,8143.8,8.4185,393,39.09,23.3381,162,0
2,0.0011,0.0004,642.27,1592.43,1408.53,553.71,2388.03,9060.3,47.27,521.77,2388.05,8140.58,8.4272,392,38.84,23.335,161,0
3,0.0002,-0.0001,642.67,1587.06,1399.36,554.12,2388.11,9062.25,47.56,521.94,2388.08,8144.01,8.4103,393,38.81,23.3956,160,0
4,0.001,-0.0005,642.7,1590.5,1404.58,554.62,2388.05,9070.14,47.35,522.65,2388.07,8145.94,8.4657,393,38.89,23.3491,159,0
5,0.0006,-0.0005,642.76,1588.83,1405.83,553.38,2388.08,9062.12,47.4,521.66,2388.06,8140.63,8.4279,393,38.88,23.2584,158,0
6,-0.0032,-0.0003,642.29,1587.25,1401.97,553.52,2388.08,9057.78,47.31,521.82,2388.03,8137.41,8.4409,393,38.81,23.425,157,0
7,-0.0012,-0.0,641.61,1591.95,1410.22,553.67,2388.05,9060.72,47.31,521.88,2388.05,8140.89,8.4337,392,38.85,23.4348,156,0
8,0.0028,0.0002,642.45,1581.85,1403.44,553.81,2388.01,9054.0,47.4,521.63,2388.07,8140.8,8.4199,393,39.05,23.4201,155,0
9,-0.0024,0.0001,641.88,1586.87,1406.02,553.43,2388.02,9064.46,47.36,521.88,2388.02,8145.7,8.4254,392,38.88,23.3746,154,0
10,-0.0005,-0.0002,642.61,1588.05,1402.72,554.02,2388.06,9058.27,47.43,522.33,2388.08,8140.65,8.4242,394,38.84,23.357,153,0
11,-0.0011,-0.0,642.64,1585.48,1406.08,553.32,2388.07,9059.95,47.38,521.84,2388.06,8141.68,8.4439,392,38.97,23.3476,152,0
12,0.0014,-0.0001,642.33,1591.01,1410.3,554.0,2388.11,9058.11,47.27,521.79,2388.07,8143.65,8.4137,393,38.88,23.2505,151,0
13,0.0006,-0.0,642.25,1596.28,1403.02,554.06,2388.09,9060.55,47.39,521.9,2388.03,8144.47,8.3917,393,38.87,23.2653,150,0
14,0.0008,0.0004,642.3,1593.51,1402.65,553.24,2388.06,9060.52,47.37,522.32,2388.03,8140.22,8.4174,392,38.91,23.3366,149,0
15,-0.0013,0.0002,642.42,1587.53,1402.14,554.06,2388.07,9052.72,47.49,522.23,2388.03,8141.46,8.4243,393,38.92,23.4404,148,0
16,-0.0008,-0.0,642.31,1585.86,1403.55,554.53,2388.06,9057.35,47.26,522.01,2388.09,8143.12,8.4339,394,39.06,23.3746,147,0
17,0.0019,0.0004,642.3,1584.21,1406.37,553.6,2388.02,9066.63,47.42,522.32,2388.11,8137.84,8.4449,393,38.79,23.2866,146,0
18,0.0012,0.0001,642.08,1582.08,1405.48,554.07,2388.09,9051.79,47.44,522.0,2388.03,8142.68,8.426,393,38.69,23.4351,145,0
19,0.0005,-0.0,642.27,1585.7,1405.25,553.75,2388.04,9056.57,47.41,521.79,2388.02,8134.03,8.4269,392,39.0,23.3546,144,0
20,0.0046,-0.0003,642.98,1591.52,1395.22,553.6,2388.06,9052.66,47.37,522.13,2388.08,8139.29,8.4345,394,38.75,23.2417,143,0
21,-0.005,0.0003,642.35,1585.9,1403.4,553.99,2388.09,9062.84,47.47,522.22,2388.07,8141.07,8.4164,393,38.94,23.4182,142,0
22,-0.0001,-0.0004,642.36,1581.65,1408.38,554.21,2388.05,9062.68,47.44,521.75,2388.1,8136.41,8.3917,391,38.94,23.3777,141,0
23,-0.0004,-0.0004,642.08,1587.41,1412.34,553.7,2388.07,9061.03,47.42,521.63,2388.08,8134.13,8.4581,393,38.82,23.4316,140,0
24,0.0021,-0.0003,642.36,1588.52,1397.33,553.69,2388.1,9061.12,47.44,521.6,2388.08,8146.26,8.4306,393,38.9,23.3503,139,0
