time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0011,-0.0004,642.25,1589.3,1409.25,553.83,2388.03,9050.25,47.49,521.34,2388.1,8122.88,8.4875,393,38.95,23.2628,193,1
2,-0.0009,-0.0002,642.42,1586.56,1402.84,554.13,2388.12,9044.49,47.34,521.6,2388.11,8129.18,8.4099,393,38.9,23.3776,192,1
3,0.0024,-0.0,643.33,1593.66,1404.94,553.88,2388.1,9052.82,47.43,521.51,2388.15,8131.6,8.4434,393,38.96,23.3164,191,1
4,0.001,0.0001,642.93,1590.03,1408.01,553.77,2388.1,9048.51,47.49,521.78,2388.1,8126.54,8.4255,392,38.73,23.3894,190,1
5,-0.0051,-0.0004,642.69,1587.7,1412.24,553.37,2388.14,9043.0,47.36,521.65,2388.09,8127.32,8.4261,392,38.64,23.4375,189,1
6,0.0018,0.0003,642.88,1589.93,1411.93,553.05,2388.07,9041.16,47.41,521.56,2388.07,8125.95,8.4314,393,38.86,23.3884,188,1
7,0.0037,0.0003,642.65,1589.61,1406.36,553.6,2388.12,9050.33,47.47,521.39,2388.09,8132.4,8.3881,393,39.01,23.2315,187,1
8,-0.0032,-0.0004,642.23,1585.79,1412.36,554.19,2388.18,9055.89,47.5,521.38,2388.11,8128.1,8.4701,393,38.8,23.377,186,1
9,-0.0003,-0.0002,642.16,1587.54,1406.74,554.03,2388.17,9042.8,47.62,521.96,2388.09,8126.31,8.44,392,39.06,23.2893,185,1
10,-0.0002,0.0003,643.0,1589.58,1410.93,553.06,2388.13,9049.31,47.42,521.15,2388.14,8128.41,8.4132,393,38.8,23.336,184,1
11,0.0016,0.0002,642.12,1589.44,1410.93,553.22,2388.12,9051.73,47.39,522.0,2388.12,8127.28,8.451,392,38.91,23.1972,183,1
12,0.0005,0.0003,643.24,1588.18,1414.47,552.34,2388.19,9050.25,47.61,521.42,2388.17,8127.49,8.4685,393,38.84,23.3892,182,1
13,-0.0016,-0.0001,642.81,1590.28,1412.48,554.03,2388.11,9040.79,47.63,521.61,2388.12,8124.02,8.42,392,38.72,23.3364,181,1
14,0.0014,-0.0003,642.41,1587.56,1403.03,553.58,2388.12,9055.77,47.45,521.24,2388.18,8134.02,8.4495,391,38.69,23.273,180,1
15,0.0006,-0.0001,642.44,1594.9,1412.99,553.54,2388.12,9049.56,47.63,521.92,2388.11,8131.18,8.4579,391,38.72,23.3186,179,1
16,0.0029,0.0001,642.64,1582.04,1412.53,554.33,2388.17,9049.28,47.44,521.32,2388.13,8132.15,8.4355,392,38.8,23.3469,178,1
17,-0.0021,-0.0001,642.34,1587.03,1400.59,553.75,2388.13,9059.38,47.34,521.59,2388.07,8120.81,8.4204,393,38.81,23.3542,177,1
18,-0.0018,-0.0001,643.02,1585.7,1410.65,552.92,2388.11,9042.39,47.23,521.86,2388.12,8122.48,8.4608,393,38.87,23.3424,176,1
19,-0.0025,0.0002,642.84,1596.47,1412.33,553.91,2388.1,9048.0,47.49,521.3,2388.08,8125.9,8.4467,394,38.89,23.2625,175,1
20,-0.0002,-0.0004,642.13,1593.09,1406.41,553.42,2388.06,9044.05,47.43,521.05,2388.11,8129.12,8.4439,393,38.84,23.3772,174,1
21,0.0003,-0.0004,642.24,1594.31,1400.38,553.05,2388.16,9046.44,47.48,521.58,2388.07,8133.51,8.4597,393,38.74,23.4,173,1
22,0.0005,-0.0002,642.09,1587.18,1421.1,553.46,2388.17,9054.54,47.65,521.03,2388.1,8124.67,8.4423,393,38.8,23.2618,172,1
23,0.0009,-0.0,642.26,1584.89,1408.2,554.03,2388.08,9047.9,47.57,520.85,2388.09,8127.6,8.4606,392,38.86,23.3257,171,1
24,-0.0005,-0.0,642.39,1586.82,1409.61,553.22,2388.15,9047.66,47.5,521.62,2388.13,8126.7,8.4447,392,38.88,23.2764,170,1
25,0.0005,-0.0005,642.63,1581.1,1407.94,553.43,2388.15,9038.89,47.45,521.23,2388.11,8125.09,8.4474,394,38.9,23.2561,169,1
26,-0.0023,0.0001,643.14,1595.06,1403.16,552.5,2388.21,9044.37,47.53,521.47,2388.11,8128.4,8.4306,394,38.93,23.3049,168,1
27,0.0006,0.0,642.46,1591.91,1401.65,553.74,2388.09,9054.55,47.72,521.74,2388.1,8128.15,8.4221,394,38.88,23.2469,167,1
