time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0005,-0.0002,642.22,1592.15,1401.34,554.1,2388.06,9059.21,47.47,521.98,2388.05,8144.02,8.4082,393,39.03,23.3783,209,0
2,0.003,0.0005,642.86,1584.16,1410.74,554.23,2388.04,9051.05,47.27,522.6,2388.06,8137.92,8.4304,392,38.84,23.335,208,0
3,-0.0,0.0004,642.13,1581.27,1405.13,553.9,2388.06,9059.93,47.36,522.23,2388.06,8137.97,8.4274,390,38.98,23.3488,207,0
4,-0.0006,-0.0002,642.49,1584.61,1402.46,553.74,2388.08,9062.01,47.36,522.56,2388.04,8140.9,8.4041,392,38.99,23.3364,206,0
5,-0.0001,-0.0003,642.8,1582.4,1398.89,553.71,2388.09,9057.17,47.17,522.1,2388.06,8140.11,8.3979,390,38.86,23.2396,205,0
6,0.0016,-0.0003,642.26,1589.77,1406.75,553.76,2388.05,9058.95,47.39,522.27,2388.02,8142.02,8.4025,394,38.71,23.3617,204,0
7,-0.0045,-0.0003,642.3,1584.4,1402.76,553.94,2388.03,9058.86,47.32,522.3,2388.05,8142.03,8.4103,392,38.85,23.2724,203,0
8,-0.002,0.0005,642.29,1588.84,1399.91,554.83,2388.04,9057.85,47.27,521.93,2388.06,8141.87,8.4449,391,38.91,23.2756,202,0
9,-0.002,-0.0002,642.91,1588.93,1405.01,553.64,2388.09,9066.02,47.2,522.47,2388.04,8138.25,8.4056,391,38.72,23.4303,201,0
10,0.004,-0.0,642.21,1585.53,1406.08,553.73,2388.01,9056.06,47.21,522.04,2388.08,8136.61,8.3996,392,38.83,23.3789,200,0
11,-0.0021,0.0,642.17,1583.59,1407.52,554.15,2388.06,9057.51,47.38,522.17,2388.04,8137.71,8.383,393,38.97,23.3489,199,0
12,0.005,0.0004,642.1,1590.81,1405.91,554.48,2388.07,9057.26,47.29,521.67,2388.05,8144.36,8.4062,392,38.83,23.3098,198,0
13,-0.0016,-0.0001,641.98,1588.59,1404.42,553.95,2388.08,9051.17,47.42,522.26,2388.07,8139.95,8.4062,391,38.94,23.3367,197,0
