time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.001,-0.0004,642.75,1580.43,1404.95,553.8,2388.1,9047.11,47.42,522.1,2388.09,8132.19,8.4592,393,38.82,23.3856,262,0
2,0.0005,0.0005,642.64,1586.22,1403.22,553.31,2388.03,9054.89,47.52,521.73,2388.09,8129.11,8.401,395,38.96,23.3096,261,0
3,0.0003,0.0005,642.21,1579.2,1405.96,553.78,2388.1,9044.81,47.46,521.22,2388.09,8126.32,8.4108,391,38.94,23.327,260,0
4,0.0029,0.0002,642.35,1587.64,1407.08,553.59,2388.08,9044.47,47.5,521.42,2388.07,8129.67,8.4371,392,38.77,23.3936,259,0
5,0.0007,0.0002,642.12,1581.67,1405.28,554.22,2388.04,9054.41,47.6,521.77,2388.14,8128.11,8.4645,393,38.98,23.4179,258,0
6,-0.0007,0.0001,642.04,1587.31,1405.66,553.15,2388.09,9038.63,47.54,521.37,2388.1,8127.44,8.4359,392,38.77,23.3627,257,0
7,-0.0034,-0.0002,642.37,1586.6,1406.88,553.97,2388.12,9046.91,47.25,521.2,2388.03,8124.75,8.3827,391,39.08,23.3237,256,0
8,0.0001,-0.0004,642.93,1596.11,1403.29,553.32,2388.09,9049.07,47.48,521.87,2388.06,8126.34,8.407,393,38.77,23.2517,255,0
9,0.0007,-0.0002,642.46,1584.86,1405.86,554.16,2388.02,9053.48,47.6,521.43,2388.11,8128.59,8.4089,392,38.75,23.3214,254,0
10,0.0029,0.0005,642.4,1589.0,1402.96,553.49,2388.1,9053.73,47.36,521.63,2388.05,8125.99,8.4253,394,38.99,23.3465,253,0
11,-0.0021,-0.0004,642.45,1595.18,1399.28,553.11,2388.07,9048.27,47.38,521.33,2388.09,8130.17,8.4451,392,39.03,23.2876,252,0
12,-0.0043,-0.0,642.6,1586.07,1406.42,553.62,2388.03,9051.64,47.5,521.73,2388.17,8132.06,8.4216,392,38.81,23.5051,251,0
13,-0.0005,0.0,642.6,1587.43,1404.71,554.08,2388.07,9049.08,47.38,522.44,2388.07,8132.76,8.397,392,39.02,23.2861,250,0
14,0.0009,0.0003,642.55,1592.5,1400.63,554.08,2388.06,9044.68,47.51,521.95,2388.11,8128.01,8.3984,392,38.9,23.3128,249,0
15,-0.0016,0.0,642.67,1589.55,1401.8,554.0,2388.08,9045.72,47.45,521.51,2388.1,8128.05,8.442,390,38.84,23.2533,248,0
16,-0.0009,0.0003,642.54,1586.92,1397.96,554.09,2388.09,9051.1,47.49,521.69,2388.11,8131.27,8.396,392,39.03,23.3584,247,0
17,0.0036,0.0,642.77,1580.98,1398.64,554.3,2388.08,9050.76,47.35,521.66,2388.08,8132.69,8.4437,393,39.08,23.4255,246,0
18,0.0022,-0.0,642.57,1584.4,1414.06,553.45,2388.11,9046.99,47.52,521.35,2388.13,8129.09,8.4706,390,38.9,23.3033,245,0
19,0.0016,0.0,642.26,1585.65,1401.89,553.66,2388.14,9048.67,47.41,522.07,2388.09,8130.43,8.463,391,38.92,23.3222,244,0
20,-0.0013,0.0002,642.0,1585.01,1404.74,552.98,2388.03,9053.08,47.32,521.79,2388.1,8131.05,8.4162,393,39.07,23.4238,243,0
21,0.0007,0.0005,642.2,1583.1,1411.08,553.87,2388.11,9041.75,47.52,521.58,2388.08,8125.03,8.4292,392,39.03,23.2714,242,0
22,-0.001,-0.0001,642.53,1583.86,1406.28,553.65,2388.13,9047.38,47.47,521.83,2388.07,8123.2,8.3802,393,38.82,23.4401,241,0
23,-0.0011,0.0004,642.16,1589.19,1407.83,554.11,2388.08,9053.0,47.36,521.57,2388.08,8127.1,8.4103,392,39.03,23.4165,240,0
24,-0.0002,0.0005,642.37,1588.09,1407.69,553.66,2388.1,9045.65,47.44,521.32,2388.06,8128.07,8.4231,393,38.69,23.361,239,0
25,-0.0007,0.0001,641.73,1584.18,1410.95,553.46,2388.04,9051.57,47.49,521.46,2388.07,8129.48,8.4557,392,38.78,23.3967,238,0
26,0.0009,0.0,642.31,1593.99,1403.23,553.97,2388.09,9048.93,47.43,521.75,2388.08,8124.67,8.4248,393,38.83,23.3455,237,0
27,0.0033,-0.0003,642.56,1581.3,1401.5,553.92,2388.08,9052.98,47.39,521.57,2388.11,8133.96,8.4112,393,38.97,23.3542,236,0
28,0.0003,-0.0003,642.72,1588.81,1407.83,553.06,2388.09,9047.73,47.47,521.57,2388.07,8124.39,8.4079,393,38.8,23.3744,235,0
29,-0.0016,-0.0001,642.25,1587.93,1402.07,553.99,2388.06,9043.31,47.3,521.93,2388.15,8132.72,8.4609,393,38.95,23.4309,234,0
30,-0.0027,-0.0003,642.41,1590.57,1408.49,553.83,2388.06,9056.16,47.33,521.64,2388.05,8127.66,8.4254,392,39.06,23.3036,233,0
31,0.0001,0.0001,643.17,1585.84,1412.9,553.59,2388.11,9048.64,47.36,521.56,2388.12,8131.35,8.4125,391,38.74,23.2319,232,0
32,0.0012,0.0004,642.85,1579.15,1410.59,553.76,2388.12,9049.7,47.47,521.81,2388.06,8133.77,8.41,393,38.96,23.2717,231,0
33,0.0024,-0.0003,642.83,1588.38,1407.63,553.84,2388.11,9045.46,47.54,521.54,2388.11,8131.23,8.402,394,38.89,23.3608,230,0
