time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0027,0.0001,642.3,1586.71,1406.68,553.89,2388.09,9048.61,47.55,521.98,2388.15,8127.39,8.3988,394,39.1,23.3162,151,0
2,-0.0032,0.0004,643.1,1597.43,1412.84,553.72,2388.08,9049.93,47.48,521.45,2388.14,8129.36,8.4007,393,38.9,23.3456,150,0
3,-0.001,-0.0002,642.62,1583.85,1403.72,553.77,2388.12,9053.87,47.36,521.34,2388.08,8130.32,8.439,392,38.86,23.2688,149,0
4,0.0018,-0.0001,643.25,1591.73,1408.45,554.34,2388.1,9049.85,47.32,521.64,2388.14,8133.18,8.4132,393,38.79,23.3258,148,0
5,-0.0017,0.0001,643.03,1591.0,1406.63,552.88,2388.17,9049.3,47.48,521.37,2388.12,8127.49,8.4572,394,38.83,23.3684,147,0
6,0.0039,-0.0001,642.78,1593.23,1402.29,553.32,2388.12,9050.45,47.58,521.12,2388.11,8129.41,8.4043,394,38.39,23.267,146,0
7,-0.0033,0.0001,643.03,1592.7,1405.93,552.5,2388.12,9049.24,47.46,521.39,2388.11,8132.79,8.4347,394,38.73,23.1863,145,0
8,0.0004,-0.0003,642.11,1581.01,1404.5,553.76,2388.16,9048.34,47.5,521.45,2388.14,8125.92,8.4605,392,38.97,23.3186,144,0
9,-0.002,0.0003,642.35,1586.8,1407.72,553.04,2388.15,9047.09,47.49,521.76,2388.13,8134.25,8.4491,394,38.89,23.3281,143,0
10,0.0027,0.0004,642.74,1591.87,1410.55,553.4,2388.15,9047.08,47.29,521.86,2388.1,8131.0,8.4429,393,38.85,23.3562,142,0
11,0.001,-0.0,642.26,1586.24,1403.1,552.83,2388.11,9047.77,47.61,521.14,2388.11,8127.7,8.397,394,38.85,23.331,141,0
12,-0.002,-0.0001,642.73,1587.2,1410.15,553.06,2388.1,9050.43,47.41,521.21,2388.12,8129.03,8.4362,393,38.71,23.2079,140,0
13,-0.0014,-0.0003,642.22,1588.76,1408.78,553.01,2388.12,9050.86,47.49,521.89,2388.11,8129.8,8.4234,394,38.92,23.253,139,0
14,0.0012,-0.0003,642.45,1583.89,1406.32,553.62,2388.09,9051.08,47.4,521.73,2388.08,8127.49,8.4219,394,38.88,23.3231,138,0
15,-0.0011,-0.0001,642.35,1588.88,1409.76,553.06,2388.1,9048.61,47.53,520.77,2388.09,8131.57,8.4711,394,38.86,23.2904,137,0
16,-0.0006,-0.0004,642.74,1591.93,1401.29,553.23,2388.1,9047.69,47.42,521.39,2388.12,8120.53,8.4183,393,38.91,23.2892,136,0
17,-0.0038,0.0,642.33,1590.09,1412.86,553.17,2388.08,9046.7,47.6,520.99,2388.13,8129.59,8.4403,393,38.75,23.3321,135,0
18,0.0003,-0.0,642.37,1586.07,1413.63,552.98,2388.09,9052.76,47.44,521.19,2388.13,8130.1,8.4241,393,38.86,23.466,134,0
19,0.0052,0.0004,642.96,1590.99,1407.51,553.91,2388.13,9053.65,47.48,521.46,2388.15,8133.47,8.4046,392,38.63,23.3042,133,0
20,0.0042,-0.0003,642.93,1584.17,1411.71,553.78,2388.14,9049.19,47.46,521.24,2388.13,8124.93,8.4423,393,38.79,23.3781,132,0
21,0.002,-0.0003,642.9,1587.29,1406.46,553.69,2388.07,9054.94,47.62,521.61,2388.06,8133.37,8.4488,394,38.88,23.2379,131,0
22,-0.0004,0.0003,642.49,1591.27,1401.8,553.49,2388.14,9044.01,47.36,521.2,2388.17,8126.03,8.4155,393,38.96,23.33,130,0
23,0.0002,0.0,642.43,1586.35,1402.71,553.75,2388.12,9050.28,47.57,521.77,2388.11,8128.57,8.3994,392,38.79,23.3018,129,0
24,-0.0001,0.0004,642.26,1587.07,1407.72,553.37,2388.12,9047.08,47.5,521.64,2388.21,8130.01,8.4226,392,38.72,23.3375,128,0
25,0.0026,-0.0002,642.75,1588.7,1406.07,553.45,2388.12,9050.63,47.38,521.34,2388.1,8129.53,8.4195,395,38.83,23.3185,127,0
26,0.0004,-0.0003,642.28,1589.28,1405.72,552.62,2388.15,9043.28,47.3,521.52,2388.12,8129.21,8.3818,393,38.97,23.2939,126,0
27,-0.0015,0.0002,642.37,1587.48,1413.51,553.04,2388.09,9049.34,47.4,520.79,2388.07,8128.05,8.4324,393,38.92,23.3262,125,0
28,0.0022,0.0001,642.66,1595.28,1413.22,553.17,2388.11,9057.25,47.43,521.64,2388.11,8134.62,8.4345,393,38.81,23.2117,124,0
29,-0.0059,0.0001,642.66,1592.58,1410.35,553.73,2388.11,9055.75,47.5,522.01,2388.1,8128.14,8.4188,393,39.14,23.3285,123,0
30,0.0003,-0.0002,642.35,1589.63,1410.54,553.03,2388.09,9047.96,47.49,521.99,2388.15,8132.3,8.4355,393,38.71,23.3132,122,0
31,0.0001,0.0002,643.04,1587.07,1398.22,553.31,2388.07,9051.82,47.45,521.54,2388.1,8129.64,8.4174,394,38.9,23.1619,121,0
32,0.0014,-0.0004,642.99,1597.09,1401.76,552.89,2388.09,9051.3,47.46,521.1,2388.09,8130.73,8.4172,391,38.9,23.2145,120,0
33,0.0,-0.0005,642.75,1588.33,1405.64,553.18,2388.13,9049.96,47.45,521.4,2388.14,8129.68,8.4336,393,38.93,23.1918,119,0
34,0.0014,-0.0005,642.58,1582.94,1413.22,553.55,2388.07,9045.23,47.73,521.43,2388.09,8126.6,8.4228,393,38.84,23.3107,118,0
