time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0019,-0.0004,642.75,1582.03,1392.43,554.8,2388.0,9062.13,47.31,522.36,2388.0,8150.89,8.4028,394,38.83,23.4048,203,0
2,-0.0016,-0.0001,642.02,1586.39,1398.94,554.04,2388.03,9064.71,47.43,522.91,2387.99,8149.72,8.4148,391,39.03,23.2768,202,0
3,-0.0043,0.0004,642.36,1590.2,1405.66,553.85,2388.05,9069.69,47.37,522.43,2388.02,8152.35,8.4092,391,38.99,23.3628,201,0
4,-0.0011,-0.0001,642.18,1582.1,1395.35,554.74,2387.99,9073.29,47.41,522.35,2388.04,8145.92,8.443,392,38.96,23.3472,200,0
5,-0.0039,0.0005,642.23,1582.58,1401.53,554.52,2388.05,9066.53,47.12,522.44,2388.03,8150.46,8.4152,393,38.92,23.4112,199,0
6,-0.0025,-0.0003,642.3,1581.37,1393.71,554.89,2388.0,9069.58,47.33,522.43,2388.01,8149.42,8.395,391,39.03,23.4342,198,0
7,0.0007,0.0004,641.61,1588.16,1404.37,554.52,2388.01,9068.78,47.35,522.7,2388.03,8146.65,8.3915,393,38.99,23.4166,197,0
8,0.0032,0.0005,642.21,1587.75,1402.96,554.7,2388.05,9069.05,47.3,522.45,2387.99,8151.01,8.3934,391,38.82,23.4539,196,0
9,0.0034,0.0002,642.1,1589.82,1396.67,554.63,2388.02,9073.83,47.36,521.6,2387.98,8146.77,8.4147,391,39.03,23.4222,195,0
10,-0.0041,-0.0001,642.06,1585.22,1401.2,554.32,2388.05,9064.33,47.23,522.16,2388.01,8150.05,8.4347,392,38.93,23.3936,194,0
11,0.0031,0.0005,642.65,1583.66,1397.99,554.36,2387.99,9061.68,47.38,522.03,2387.93,8149.58,8.4182,391,39.03,23.3494,193,0
12,0.0023,0.0005,642.57,1587.04,1400.43,554.68,2388.02,9070.44,47.4,522.41,2388.03,8146.59,8.4321,393,39.07,23.4881,192,0
13,-0.0017,0.0002,642.13,1593.63,1401.68,554.06,2388.0,9072.87,47.34,522.14,2388.02,8149.37,8.438,393,39.07,23.4031,191,0
14,-0.0009,0.0001,642.44,1588.17,1404.85,554.45,2388.0,9061.95,47.26,522.61,2388.06,8149.98,8.3771,391,38.9,23.4801,190,0
15,-0.0016,0.0001,642.39,1584.6,1395.83,553.94,2388.02,9071.24,46.99,522.28,2388.04,8143.44,8.42,391,38.88,23.5658,189,0
16,0.0007,0.0001,642.43,1590.67,1398.74,555.23,2388.02,9071.41,47.38,522.35,2388.05,8150.19,8.4152,391,39.18,23.402,188,0
17,0.0035,-0.0004,642.08,1583.92,1397.59,553.83,2388.03,9069.02,47.38,521.93,2387.99,8145.86,8.3953,390,39.07,23.3866,187,0
18,0.0008,0.0005,641.91,1588.3,1398.7,553.91,2388.03,9063.58,47.24,522.93,2388.03,8148.41,8.4446,391,39.04,23.4465,186,0
19,0.0037,-0.0002,642.39,1585.61,1396.85,554.03,2387.98,9068.32,47.18,522.12,2388.01,8148.79,8.3832,393,38.93,23.3354,185,0
20,-0.0022,0.0001,642.32,1588.07,1398.0,553.98,2388.0,9063.26,47.16,521.9,2387.97,8149.66,8.4254,392,38.92,23.3786,184,0
21,-0.0026,0.0003,642.17,1594.85,1395.18,553.61,2388.02,9065.76,47.12,521.8,2388.03,8144.88,8.4145,392,39.11,23.338,183,0
22,0.0019,0.0001,642.0,1588.35,1402.57,553.58,2387.99,9067.65,47.31,521.62,2388.05,8142.12,8.4022,392,38.97,23.2933,182,0
23,-0.0006,0.0005,642.13,1587.68,1397.45,553.98,2387.99,9062.72,47.1,522.0,2388.05,8147.64,8.3983,393,39.18,23.2796,181,0
