time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0017,-0.0002,642.35,1584.11,1404.44,554.25,2388.09,9052.91,47.34,521.9,2388.07,8129.63,8.4053,391,38.79,23.3601,174,0
2,0.0006,0.0002,642.4,1585.53,1395.11,553.6,2388.13,9044.55,47.37,521.75,2388.1,8124.85,8.4103,392,38.85,23.3554,173,0
3,0.002,-0.0001,642.28,1587.72,1408.54,553.84,2388.08,9056.16,47.41,521.6,2388.12,8126.08,8.4213,392,38.85,23.3974,172,0
4,-0.0019,-0.0001,642.4,1586.37,1410.68,553.82,2388.07,9050.54,47.27,521.88,2388.03,8129.88,8.4125,392,38.87,23.3281,171,0
5,-0.0039,0.0005,642.09,1579.98,1405.35,554.07,2388.03,9049.18,47.31,522.34,2388.1,8129.29,8.4172,393,38.94,23.2833,170,0
6,-0.0023,0.0005,642.58,1589.6,1408.62,553.82,2388.1,9048.41,47.51,521.61,2388.14,8126.87,8.4239,391,38.89,23.3863,169,0
7,0.0006,-0.0005,642.27,1581.57,1408.18,554.22,2388.09,9046.6,47.34,521.77,2388.08,8134.17,8.4142,392,38.93,23.4036,168,0
8,0.0002,-0.0001,641.98,1586.59,1406.24,553.53,2388.07,9050.46,47.29,521.6,2388.06,8131.55,8.3985,393,38.87,23.2469,167,0
9,-0.0051,0.0001,642.96,1585.42,1403.51,553.17,2388.07,9047.18,47.29,521.96,2388.04,8132.75,8.4213,392,39.16,23.2854,166,0
10,0.0004,0.0,642.37,1591.83,1408.52,553.69,2388.14,9047.58,47.22,521.93,2388.08,8127.75,8.4535,393,38.86,23.2936,165,0
11,-0.0015,0.0003,642.54,1592.62,1402.95,553.62,2388.07,9047.64,47.31,521.88,2388.07,8130.87,8.4008,392,38.73,23.3874,164,0
12,0.0002,-0.0003,642.34,1586.38,1404.99,554.22,2388.06,9051.69,47.43,521.6,2388.04,8131.94,8.4372,392,38.72,23.3933,163,0
13,-0.001,-0.0003,642.56,1586.36,1401.07,553.63,2388.08,9046.07,47.35,522.1,2388.03,8132.82,8.4062,392,39.03,23.3388,162,0
14,-0.0007,-0.0001,642.36,1587.41,1403.12,553.91,2388.01,9044.38,47.48,520.85,2388.1,8132.08,8.4348,391,38.92,23.3019,161,0
15,-0.0038,-0.0001,642.49,1587.59,1405.36,553.57,2388.02,9049.86,47.39,521.51,2388.03,8126.8,8.4316,391,38.72,23.396,160,0
16,0.0004,0.0005,642.11,1592.38,1402.0,553.79,2388.13,9052.26,47.46,521.78,2388.09,8126.56,8.4479,393,38.73,23.2652,159,0
17,-0.0033,-0.0001,642.77,1586.26,1404.43,553.49,2388.11,9045.91,47.65,521.8,2388.09,8129.6,8.4219,393,38.76,23.3589,158,0
18,-0.0003,0.0001,642.43,1588.84,1400.68,553.65,2388.05,9048.42,47.54,521.85,2388.06,8130.99,8.3808,390,38.9,23.2786,157,0
19,0.0034,-0.0003,642.51,1594.03,1402.84,553.48,2388.06,9045.05,47.41,521.41,2388.12,8124.09,8.4182,391,38.97,23.2512,156,0
20,0.0033,0.0002,642.62,1596.1,1402.87,554.15,2388.2,9037.86,47.53,521.68,2388.11,8125.36,8.4405,391,39.02,23.3105,155,0
21,-0.005,0.0005,642.06,1590.38,1406.29,553.6,2388.1,9055.44,47.38,522.17,2388.12,8128.94,8.4564,392,38.8,23.342,154,0
22,-0.0023,0.0,642.32,1587.1,1410.34,553.61,2388.07,9045.42,47.39,521.16,2388.1,8129.44,8.4072,394,38.88,23.2888,153,0
23,-0.0017,-0.0003,642.75,1593.48,1408.38,553.7,2388.14,9049.72,47.54,521.85,2388.08,8128.05,8.4582,392,38.96,23.3775,152,0
24,-0.0027,-0.0004,642.85,1585.54,1403.04,552.6,2388.11,9054.01,47.21,521.25,2388.04,8125.38,8.4159,391,38.82,23.3792,151,0
25,0.0043,0.0003,642.14,1593.82,1402.9,553.29,2388.03,9049.38,47.44,522.0,2388.12,8126.17,8.4638,393,38.97,23.4086,150,0
26,0.0029,-0.0001,642.68,1594.18,1401.69,553.06,2388.06,9050.24,47.33,521.72,2388.04,8134.05,8.4626,391,39.04,23.3701,149,0
27,0.0029,0.0003,642.37,1591.31,1405.6,553.95,2388.11,9043.36,47.47,521.74,2388.1,8128.9,8.4221,395,38.85,23.2988,148,0
28,0.001,0.0003,642.65,1592.88,1402.0,553.71,2388.18,9040.48,47.4,521.39,2388.11,8127.06,8.4363,393,38.81,23.37,147,0
29,-0.002,-0.0,642.95,1588.89,1403.22,553.4,2388.1,9053.02,47.45,521.79,2388.07,8125.24,8.4144,393,38.83,23.4351,146,0
30,0.003,-0.0001,642.57,1583.63,1408.83,553.92,2388.05,9049.41,47.34,522.25,2388.08,8127.15,8.4024,392,38.79,23.3844,145,0
31,0.0016,-0.0004,642.1,1588.78,1409.3,553.78,2388.1,9046.34,47.24,521.72,2388.08,8129.15,8.425,394,38.97,23.3257,144,0
32,-0.0025,0.0002,641.97,1584.51,1405.16,554.14,2388.06,9048.71,47.4,521.78,2388.07,8126.2,8.3842,391,38.98,23.364,143,0
33,-0.0,0.0005,641.77,1590.79,1401.95,554.14,2388.13,9039.99,47.26,521.56,2388.12,8126.8,8.4264,394,38.88,23.3745,142,0
34,0.001,0.0,642.73,1588.97,1406.26,553.43,2388.12,9047.94,47.45,522.15,2388.04,8123.85,8.4335,393,38.61,23.3934,141,0
35,-0.0001,0.0001,642.87,1589.8,1403.74,553.62,2388.09,9048.29,47.55,521.46,2388.14,8126.46,8.4359,392,38.87,23.2664,140,0
36,-0.0009,-0.0002,642.26,1584.53,1403.41,553.78,2388.06,9050.17,47.28,521.37,2388.1,8130.7,8.4043,392,38.82,23.3646,139,0
37,0.0015,-0.0003,642.96,1591.25,1404.21,554.44,2388.09,9050.86,47.28,522.15,2388.1,8132.95,8.4199,392,38.89,23.3082,138,0
38,-0.0043,0.0001,642.57,1589.56,1411.21,554.31,2388.07,9047.35,47.28,521.83,2388.13,8126.7,8.4441,393,38.95,23.3561,137,0
39,-0.001,0.0002,642.44,1585.28,1409.34,553.25,2388.06,9049.42,47.62,521.42,2388.1,8130.01,8.4244,394,38.85,23.2527,136,0
40,0.0001,0.0002,642.5,1584.34,1402.93,554.18,2388.12,9054.93,47.47,521.84,2388.08,8129.8,8.4394,392,38.78,23.2539,135,0
41,0.0005,-0.0002,641.9,1588.21,1404.98,553.92,2388.16,9040.64,47.31,521.78,2388.11,8127.47,8.406,392,38.86,23.3992,134,0
42,0.0043,-0.0002,642.46,1594.07,1400.49,554.67,2388.07,9050.5,47.51,521.26,2388.06,8133.43,8.4642,393,38.8,23.4545,133,0
