time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0032,-0.0003,641.83,1583.55,1408.68,553.56,2387.98,9065.98,47.25,521.79,2387.99,8149.56,8.3884,391,39.08,23.3214,212,0
2,-0.0011,-0.0002,642.09,1580.84,1397.69,553.74,2387.97,9060.95,47.19,522.13,2387.98,8145.73,8.3922,391,38.83,23.3451,211,0
3,0.0008,-0.0004,642.49,1591.56,1398.4,553.8,2387.98,9064.23,47.06,522.27,2388.0,8142.38,8.4018,392,39.18,23.3495,210,0
4,-0.001,-0.0,642.42,1573.22,1397.74,554.93,2388.07,9072.7,47.19,522.71,2387.99,8148.23,8.39,393,38.89,23.4847,209,0
5,0.0024,0.0003,642.08,1587.52,1388.02,553.9,2387.99,9062.93,47.25,522.14,2388.02,8147.25,8.4024,391,39.05,23.4072,208,0
6,0.0009,-0.0003,642.36,1588.81,1413.03,553.71,2388.0,9066.39,47.07,521.99,2387.98,8145.04,8.3998,389,39.25,23.4322,207,0
7,-0.0032,0.0003,642.59,1586.67,1397.9,554.3,2387.96,9065.31,47.35,522.66,2388.0,8150.71,8.402,390,38.95,23.4541,206,0
8,0.0007,0.0002,642.13,1585.18,1389.85,554.97,2388.01,9070.65,47.23,522.84,2388.01,8148.9,8.3824,390,39.14,23.3908,205,0
9,-0.0002,-0.0003,641.92,1581.31,1391.19,553.82,2388.04,9070.01,47.22,522.91,2387.98,8146.25,8.3882,393,39.1,23.4177,204,0
10,0.0044,-0.0003,641.95,1579.59,1395.93,554.78,2387.99,9061.13,47.13,522.07,2387.98,8152.59,8.3868,392,39.04,23.4171,203,0
11,0.0032,0.0,641.99,1585.7,1393.19,553.77,2387.97,9068.79,47.34,522.38,2388.02,8150.89,8.4186,392,38.92,23.4027,202,0
12,0.0005,0.0004,642.21,1583.55,1389.2,554.52,2387.99,9065.9,47.15,522.05,2388.06,8144.55,8.4291,391,39.1,23.3517,201,0
13,-0.0029,0.0005,641.58,1587.14,1396.97,554.59,2388.03,9071.65,47.24,522.49,2388.04,8145.81,8.3808,392,39.08,23.4121,200,0
14,-0.002,-0.0005,642.45,1579.21,1403.43,554.42,2388.03,9061.97,47.18,523.01,2387.99,8144.39,8.4423,392,38.99,23.4162,199,0
15,-0.0001,-0.0001,642.06,1584.57,1396.03,553.91,2388.03,9060.32,47.27,522.01,2388.0,8147.09,8.4001,392,38.9,23.4238,198,0
16,0.0001,-0.0002,641.76,1587.33,1397.08,554.2,2388.02,9071.14,47.3,522.29,2388.03,8144.6,8.4088,392,39.12,23.3354,197,0
17,-0.0017,-0.0002,642.11,1578.84,1396.02,554.76,2387.99,9068.06,47.04,521.96,2388.03,8151.42,8.3953,391,38.87,23.4162,196,0
18,-0.0031,0.0003,642.5,1585.74,1390.17,554.52,2388.01,9065.7,47.17,522.27,2387.96,8141.5,8.4231,392,39.1,23.3507,195,0
19,-0.002,0.0004,641.54,1586.4,1400.69,554.69,2388.02,9064.79,47.24,522.27,2388.0,8138.56,8.3937,391,38.82,23.4286,194,0
20,-0.0002,0.0003,642.5,1590.56,1399.39,554.25,2388.03,9058.19,47.41,522.69,2388.04,8150.28,8.4209,392,39.04,23.2901,193,0
21,0.0051,0.0003,642.07,1581.87,1398.51,554.34,2387.99,9064.35,47.09,522.15,2387.94,8149.93,8.3907,392,38.99,23.2898,192,0
22,-0.0026,0.0001,642.19,1577.01,1402.11,555.04,2387.98,9062.26,47.18,522.69,2387.99,8147.21,8.361,392,38.95,23.4309,191,0
23,-0.0022,-0.0005,642.38,1584.38,1395.99,554.79,2388.01,9065.78,47.39,522.6,2388.01,8143.61,8.415,392,39.06,23.3853,190,0
24,0.0006,-0.0001,642.0,1583.36,1399.28,554.48,2388.01,9063.45,47.29,522.21,2388.02,8150.43,8.4044,391,38.9,23.3236,189,0
25,0.0004,-0.0005,641.87,1587.45,1398.14,555.07,2388.08,9057.63,47.16,522.59,2387.96,8146.1,8.3719,392,39.02,23.3845,188,0
26,-0.0034,0.0003,641.97,1586.1,1397.02,554.29,2388.03,9069.78,46.97,522.18,2387.98,8152.07,8.3953,394,39.04,23.3796,187,0
27,-0.0016,-0.0005,642.43,1587.92,1397.9,554.5,2388.01,9065.78,47.25,522.21,2388.01,8152.2,8.3918,393,39.05,23.4449,186,0
28,-0.0007,-0.0004,642.21,1580.72,1394.09,553.34,2387.99,9066.77,47.21,522.67,2388.03,8144.06,8.3837,392,39.08,23.3686,185,0
29,-0.0013,-0.0001,642.0,1589.57,1395.6,554.25,2388.0,9069.51,47.23,522.35,2388.03,8145.93,8.3822,392,39.02,23.4774,184,0
30,0.0006,0.0001,642.44,1583.31,1397.49,554.14,2387.97,9064.15,47.12,522.53,2387.97,8148.14,8.4299,392,38.98,23.3854,183,0
31,-0.0026,-0.0002,642.57,1589.98,1394.81,553.31,2388.01,9069.88,47.06,522.6,2388.03,8155.46,8.3994,392,39.02,23.3859,182,0
32,0.0007,0.0004,641.9,1588.91,1402.73,553.6,2388.03,9069.05,47.15,521.96,2388.07,8146.25,8.4454,391,39.01,23.3623,181,0
33,-0.001,0.0001,642.38,1580.28,1402.87,555.11,2388.0,9071.64,47.18,522.39,2388.07,8148.43,8.4054,392,38.9,23.4073,180,0
34,0.0006,0.0004,642.04,1580.13,1394.64,554.38,2387.98,9069.82,47.1,522.87,2388.01,8154.57,8.4032,392,38.93,23.4866,179,0
35,-0.001,0.0003,642.07,1584.53,1403.04,554.02,2388.01,9065.98,47.15,522.16,2388.04,8146.52,8.3551,393,39.14,23.3543,178,0
36,-0.0002,0.0,642.27,1585.42,1400.76,554.63,2387.97,9065.16,47.08,521.8,2388.01,8151.69,8.4338,392,39.08,23.4072,177,0
37,-0.0062,0.0004,642.31,1578.13,1400.38,553.93,2387.98,9066.67,47.35,522.41,2388.04,8144.68,8.4037,393,39.0,23.4549,176,0
38,-0.0032,-0.0005,642.53,1578.81,1397.83,554.25,2387.98,9068.23,47.04,522.25,2388.04,8141.69,8.3871,391,39.12,23.413,175,0
39,-0.0012,-0.0003,642.27,1578.65,1399.7,554.13,2388.01,9060.11,47.12,522.61,2388.02,8143.77,8.4055,391,38.94,23.4417,174,0
40,0.0005,-0.0001,642.3,1587.11,1401.09,554.72,2388.0,9066.2,47.14,522.41,2388.01,8145.1,8.4084,394,39.02,23.5103,173,0
41,0.0027,0.0003,642.37,1589.88,1402.95,554.98,2388.06,9070.69,47.25,522.22,2387.96,8155.59,8.4242,392,38.92,23.3851,172,0
42,-0.0018,0.0001,641.77,1583.89,1406.52,554.55,2388.03,9066.26,47.1,522.35,2387.99,8145.62,8.3691,391,39.09,23.4411,171,0
43,-0.0023,-0.0004,641.75,1590.87,1390.27,555.22,2388.01,9065.07,47.05,522.86,2387.99,8146.23,8.4266,391,39.06,23.3238,170,0
44,-0.002,0.0002,642.35,1579.96,1401.64,554.09,2388.02,9073.44,47.13,522.38,2388.01,8151.05,8.4022,392,39.1,23.3925,169,0
45,-0.0009,0.0004,642.3,1585.72,1407.09,554.14,2388.0,9063.8,47.25,522.2,2388.0,8139.54,8.3736,393,38.97,23.3901,168,0
46,-0.002,0.0004,642.59,1580.8,1393.9,554.99,2388.02,9071.14,47.11,522.11,2387.95,8149.89,8.4039,391,39.16,23.3419,167,0
47,0.0012,-0.0005,641.89,1584.02,1394.6,555.0,2388.05,9063.82,47.35,522.46,2388.05,8145.38,8.4086,393,39.11,23.4013,166,0
48,0.0035,0.0002,641.94,1590.27,1396.94,554.11,2387.99,9068.28,47.26,522.11,2387.96,8146.86,8.3985,392,38.84,23.547,165,0
49,-0.0004,-0.0005,641.65,1583.44,1397.07,554.18,2387.95,9068.79,47.21,522.09,2388.05,8149.32,8.4013,393,39.07,23.3951,164,0
50,-0.0015,0.0001,642.14,1583.81,1403.18,554.37,2388.06,9065.88,47.48,522.39,2387.97,8148.73,8.4097,391,39.02,23.4311,163,0
51,0.0011,-0.0002,641.9,1585.3,1394.31,553.75,2387.95,9061.92,47.43,522.5,2387.99,8150.99,8.3889,392,39.14,23.4143,162,0
52,-0.0002,0.0002,641.7,1579.66,1396.44,554.61,2387.98,9066.09,47.29,522.51,2387.94,8144.85,8.3845,392,39.1,23.4208,161,0
53,-0.0045,-0.0,642.38,1583.5,1401.44,554.73,2388.0,9064.94,47.34,522.26,2388.01,8153.14,8.3947,391,39.03,23.3348,160,0
54,-0.0008,-0.0004,642.14,1580.92,1392.3,554.15,2387.98,9071.38,47.23,522.8,2388.03,8149.07,8.435,392,39.13,23.3836,159,0
55,0.0038,-0.0,642.36,1584.86,1393.78,555.01,2388.0,9067.56,47.36,522.33,2388.0,8152.04,8.4292,390,38.98,23.42,158,0
56,0.0001,-0.0002,642.24,1581.96,1401.09,553.81,2388.02,9070.96,47.09,522.4,2388.05,8146.05,8.3923,390,38.99,23.3662,157,0
57,-0.0006,-0.0004,642.48,1585.54,1397.4,554.06,2388.05,9064.91,47.05,521.74,2388.0,8149.0,8.4277,391,39.15,23.4264,156,0
58,0.0007,-0.0002,642.25,1574.28,1403.2,554.46,2388.01,9068.53,47.15,522.15,2388.0,8155.35,8.43,390,39.09,23.4685,155,0
59,-0.0,-0.0002,642.36,1580.13,1395.36,553.99,2387.97,9070.55,47.25,522.34,2387.97,8148.22,8.394,392,38.97,23.3901,154,0
60,0.0,-0.0003,642.17,1585.85,1396.7,554.65,2388.04,9065.17,47.46,522.29,2388.01,8147.36,8.4162,392,38.97,23.5202,153,0
61,-0.0044,-0.0,642.4,1588.12,1394.9,554.05,2387.97,9064.09,47.4,522.08,2387.98,8152.84,8.4289,392,39.02,23.3826,152,0
62,-0.0011,0.0004,641.85,1583.34,1398.23,554.28,2388.0,9066.45,47.27,521.77,2388.06,8153.69,8.3997,392,38.94,23.3381,151,0
63,-0.0044,0.0001,642.07,1584.81,1396.39,553.89,2387.98,9061.25,47.28,522.4,2387.98,8152.38,8.4127,391,38.98,23.364,150,0
64,-0.0047,0.0004,642.67,1584.89,1396.9,554.9,2388.07,9074.75,47.21,522.3,2388.07,8145.93,8.4155,394,38.93,23.3223,149,0
65,0.0006,0.0004,642.07,1575.34,1397.81,554.12,2387.96,9060.52,47.14,522.43,2388.04,8145.99,8.4453,391,38.81,23.474,148,0
66,-0.0019,-0.0003,641.9,1582.86,1395.43,554.42,2387.98,9073.89,47.23,522.64,2387.98,8150.61,8.3891,392,38.99,23.3575,147,0
67,0.0019,-0.0003,642.45,1586.96,1402.05,555.23,2388.02,9067.99,47.18,521.81,2388.03,8148.48,8.4157,391,38.8,23.43,146,0
68,0.0004,0.0001,641.59,1589.74,1404.45,555.52,2388.01,9068.51,47.41,522.61,2388.04,8154.12,8.4101,392,38.82,23.4198,145,0
69,0.0018,0.0001,642.08,1582.23,1401.39,554.52,2388.03,9075.63,47.27,522.14,2388.03,8150.9,8.4112,391,38.91,23.4664,144,0
70,-0.0008,-0.0,642.71,1578.36,1402.68,554.92,2387.97,9069.87,47.2,521.65,2388.04,8148.62,8.3573,390,38.94,23.3504,143,0
71,-0.0009,0.0002,642.21,1584.91,1400.74,554.81,2387.95,9068.32,47.25,522.2,2388.08,8150.09,8.4336,393,39.01,23.4582,142,0
72,0.0006,-0.0004,642.0,1588.95,1399.19,554.56,2388.01,9063.88,47.17,522.35,2388.01,8152.43,8.3796,391,38.74,23.3948,141,0
73,0.0019,0.0,642.14,1585.35,1408.19,554.83,2388.03,9075.32,47.21,522.39,2387.94,8150.61,8.4103,392,38.87,23.4086,140,0
74,-0.0045,0.0003,642.31,1584.92,1403.43,554.73,2388.1,9068.38,47.29,522.64,2388.07,8149.89,8.4149,390,39.01,23.3746,139,0
75,0.0001,0.0003,641.93,1582.39,1400.59,554.17,2388.02,9066.07,47.24,522.53,2388.08,8154.61,8.3727,392,39.23,23.3778,138,0
76,0.0004,0.0002,641.4,1587.43,1398.4,554.59,2387.99,9057.07,47.26,522.17,2387.96,8150.92,8.3942,393,39.12,23.3601,137,0
77,-0.001,-0.0002,641.79,1586.4,1400.69,553.77,2388.04,9075.6,47.02,522.73,2387.96,8152.32,8.3924,393,39.11,23.4219,136,0
78,0.0053,-0.0001,641.96,1584.84,1399.82,554.0,2387.99,9066.59,47.26,522.9,2388.05,8144.81,8.3966,391,39.03,23.3349,135,0
79,0.0019,-0.0001,642.06,1591.14,1397.01,554.57,2388.02,9065.55,47.39,522.28,2387.99,8150.65,8.4159,393,39.01,23.4976,134,0
80,-0.0005,0.0002,642.08,1594.77,1401.76,553.77,2388.06,9072.78,47.22,522.56,2388.0,8151.68,8.3913,392,38.81,23.2302,133,0
81,-0.0044,-0.0002,642.19,1581.73,1403.82,554.01,2387.95,9074.76,47.35,522.61,2387.98,8153.39,8.3954,393,38.99,23.419,132,0
82,-0.0011,0.0002,642.66,1581.41,1394.25,553.75,2388.07,9068.97,47.35,521.94,2387.96,8147.26,8.4102,392,39.12,23.3876,131,0
83,-0.0003,-0.0004,642.22,1593.58,1397.43,553.86,2388.04,9074.87,47.15,522.01,2387.98,8148.51,8.4086,392,38.94,23.3264,130,0
84,-0.0014,0.0004,642.44,1581.15,1393.56,553.89,2388.01,9068.25,47.39,521.84,2388.01,8153.99,8.4292,390,39.01,23.2153,129,0
85,0.0006,-0.0003,642.12,1577.38,1404.25,554.1,2388.05,9069.32,47.37,522.24,2387.97,8148.33,8.383,392,38.95,23.3788,128,0
86,-0.0009,0.0002,642.42,1582.38,1403.02,554.46,2388.07,9068.33,47.29,522.04,2388.02,8149.97,8.4191,392,39.09,23.3363,127,0
87,-0.0014,0.0003,642.43,1584.33,1399.14,554.0,2388.02,9077.03,47.37,522.55,2388.09,8151.71,8.3941,393,38.96,23.4286,126,0
88,0.0032,-0.0002,642.17,1582.77,1402.8,554.32,2387.97,9074.77,47.29,522.36,2388.04,8156.91,8.3864,392,38.9,23.4065,125,0
89,-0.0016,-0.0004,642.02,1588.12,1402.46,553.83,2387.97,9071.82,47.14,521.94,2387.97,8154.67,8.3782,390,38.88,23.2981,124,0
90,0.0008,0.0002,642.16,1578.5,1413.25,554.32,2388.02,9077.02,47.39,521.61,2387.97,8155.76,8.3829,392,39.05,23.3669,123,0
91,-0.0038,0.0002,642.68,1588.64,1398.27,554.43,2387.98,9072.77,47.33,522.29,2387.98,8154.45,8.403,391,39.06,23.2932,122,0
92,0.005,0.0003,642.06,1590.85,1403.14,554.07,2388.05,9077.28,47.29,521.95,2388.01,8151.57,8.385,394,38.88,23.3694,121,0
93,0.0049,0.0004,642.38,1582.21,1401.24,554.61,2388.02,9072.8,47.12,522.13,2388.0,8157.89,8.4206,392,39.16,23.3865,120,0
