time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0019,0.0001,642.68,1589.12,1407.68,552.83,2388.08,9061.47,47.47,521.67,2388.07,8146.44,8.4279,392,38.92,23.1606,265,0
2,0.0004,-0.0003,642.29,1586.19,1409.26,553.22,2388.09,9061.88,47.38,521.77,2388.1,8143.68,8.4861,393,38.77,23.356,264,0
3,0.0012,0.0002,642.68,1595.26,1410.43,553.28,2388.06,9059.84,47.54,521.48,2388.07,8146.42,8.4637,394,38.76,23.3487,263,0
4,0.0019,-0.0002,642.55,1586.37,1409.18,554.13,2388.05,9064.4,47.54,521.52,2388.1,8139.23,8.478,393,38.79,23.2852,262,0
5,-0.0012,-0.0003,643.02,1584.1,1413.98,553.6,2388.13,9053.92,47.55,521.38,2388.06,8142.99,8.4331,393,39.01,23.2913,261,0
6,-0.0017,0.0,642.3,1592.11,1404.18,553.87,2388.09,9058.92,47.5,521.78,2388.07,8137.24,8.4225,393,38.95,23.2347,260,0
7,0.0032,0.0003,642.43,1584.61,1402.04,552.91,2388.14,9068.92,47.56,522.22,2388.07,8137.84,8.4644,393,38.85,23.2403,259,0
8,-0.0007,-0.0002,642.74,1590.35,1407.82,553.82,2388.12,9063.58,47.48,522.22,2388.04,8142.0,8.4068,391,38.89,23.3246,258,0
9,-0.0013,0.0001,643.41,1594.78,1405.69,553.55,2388.09,9056.62,47.57,521.95,2388.06,8138.7,8.4334,392,38.65,23.3781,257,0
10,0.0046,0.0004,642.71,1587.03,1405.49,553.31,2388.06,9064.37,47.27,521.64,2388.09,8141.54,8.4391,394,38.79,23.303,256,0
11,-0.0027,-0.0002,642.92,1593.4,1407.07,553.17,2388.08,9056.12,47.38,521.37,2388.08,8148.3,8.4527,394,38.82,23.2012,255,0
12,0.0014,-0.0004,642.21,1593.27,1403.1,552.99,2388.09,9061.35,47.46,521.05,2388.09,8143.5,8.4971,392,38.88,23.2685,254,0
13,-0.0002,-0.0004,642.78,1596.93,1403.42,553.98,2388.05,9053.13,47.48,521.58,2388.09,8143.13,8.4122,392,38.97,23.3027,253,0
14,0.0029,-0.0003,642.17,1594.61,1405.15,553.61,2388.11,9055.32,47.56,521.67,2388.05,8136.21,8.438,395,38.87,23.2618,252,0
15,0.0007,-0.0003,642.37,1589.83,1407.92,553.31,2388.07,9066.25,47.56,521.62,2388.15,8140.48,8.4256,392,38.75,23.3728,251,0
16,-0.0017,-0.0003,641.98,1586.78,1405.64,554.32,2388.07,9061.53,47.52,521.16,2388.06,8136.85,8.4119,393,38.72,23.2703,250,0
17,0.0005,-0.0001,642.76,1586.03,1401.77,553.0,2388.02,9059.68,47.44,521.81,2388.14,8139.91,8.4014,393,38.78,23.2999,249,0
18,0.0036,0.0005,642.55,1586.9,1400.97,552.78,2388.12,9067.09,47.31,521.57,2388.07,8144.9,8.4363,392,38.88,23.3514,248,0
19,0.0001,0.0,642.44,1588.53,1400.82,553.74,2388.15,9060.35,47.55,522.23,2388.07,8143.32,8.4083,393,38.85,23.3985,247,0
20,0.0029,-0.0,642.24,1581.35,1403.29,553.54,2388.07,9061.36,47.52,521.03,2388.07,8136.39,8.4363,393,38.99,23.3111,246,0
21,-0.0061,-0.0004,642.32,1590.73,1402.27,553.1,2388.11,9067.21,47.46,521.18,2388.09,8141.96,8.452,393,38.86,23.3873,245,0
22,-0.0039,-0.0,642.94,1593.54,1406.6,553.83,2388.08,9056.51,47.62,521.42,2388.09,8142.93,8.4334,394,38.84,23.2418,244,0
23,0.0012,-0.0003,642.94,1585.96,1403.93,552.95,2388.07,9057.4,47.32,521.51,2388.09,8138.29,8.4874,391,38.83,23.3305,243,0
24,-0.003,-0.0003,642.55,1589.13,1413.9,554.08,2388.04,9059.46,47.49,521.78,2388.12,8141.02,8.3776,393,38.82,23.3054,242,0
25,0.0006,-0.0003,642.71,1591.11,1415.41,553.46,2388.12,9057.96,47.5,521.08,2388.08,8143.2,8.4107,394,38.93,23.273,241,0
26,-0.0036,-0.0004,642.73,1582.47,1410.84,553.29,2388.05,9065.84,47.51,520.92,2388.05,8141.97,8.4225,392,38.95,23.3128,240,0
27,0.0009,-0.0002,642.67,1589.59,1408.86,553.8,2388.12,9062.21,47.49,521.07,2388.09,8135.63,8.437,392,38.8,23.2609,239,0
28,0.0002,-0.0003,642.37,1590.59,1403.89,554.12,2388.16,9067.32,47.5,521.76,2388.16,8143.0,8.4466,393,39.04,23.3295,238,0
29,-0.0018,0.0,642.33,1585.49,1395.86,554.01,2388.1,9058.2,47.49,521.21,2388.07,8150.33,8.4387,393,38.96,23.3258,237,0
30,0.0016,-0.0,641.67,1593.48,1407.07,553.58,2388.05,9062.86,47.46,521.22,2388.08,8145.31,8.4082,395,38.7,23.1993,236,0
31,-0.0005,-0.0003,642.42,1583.8,1408.33,553.19,2388.1,9066.0,47.4,521.35,2388.15,8139.6,8.4632,393,38.8,23.2254,235,0
32,-0.0002,-0.0003,642.54,1595.39,1404.79,553.69,2388.07,9062.41,47.51,521.13,2388.08,8142.9,8.4428,393,38.75,23.2172,234,0
33,-0.0021,0.0002,642.19,1586.15,1405.0,553.51,2388.11,9070.9,47.61,521.7,2388.04,8141.44,8.4326,392,38.85,23.2506,233,0
34,-0.0047,-0.0001,642.85,1584.2,1405.52,553.33,2388.17,9059.4,47.39,521.78,2388.13,8140.46,8.4696,392,38.69,23.3178,232,0
35,0.0004,0.0003,642.29,1592.38,1410.74,553.08,2388.07,9051.49,47.51,521.82,2388.08,8141.05,8.4296,393,38.64,23.4125,231,0
36,0.003,0.0002,643.22,1595.15,1406.32,554.04,2388.03,9064.12,47.55,521.84,2388.11,8141.99,8.4376,392,38.83,23.3288,230,0
37,0.0034,-0.0004,642.79,1591.77,1413.55,554.3,2388.09,9059.08,47.6,521.69,2388.11,8137.49,8.4507,393,38.86,23.2275,229,0
38,0.0028,0.0002,642.76,1590.45,1406.2,553.25,2388.05,9059.89,47.58,521.9,2388.1,8142.88,8.4575,394,38.84,23.305,228,0
39,0.0021,0.0005,642.32,1589.54,1407.04,553.37,2388.07,9063.56,47.71,522.03,2388.1,8140.64,8.4317,394,38.87,23.3446,227,0
40,0.0015,-0.0001,642.46,1587.23,1416.01,553.86,2388.05,9055.25,47.6,521.74,2388.07,8143.57,8.459,391,39.08,23.3605,226,0
41,-0.0011,0.0,642.7,1590.88,1412.28,553.35,2388.1,9051.67,47.57,521.12,2388.11,8142.87,8.454,393,38.92,23.324,225,0
42,0.0005,-0.0002,642.19,1598.49,1402.89,553.11,2388.12,9065.67,47.59,521.68,2388.11,8141.42,8.4148,394,38.77,23.2079,224,0
