time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0005,-0.0001,642.61,1585.01,1405.59,553.95,2388.07,9050.26,47.38,521.24,2388.09,8137.64,8.395,392,38.98,23.4455,173,1
2,0.0024,0.0003,642.8,1585.07,1396.99,554.28,2388.09,9057.95,47.46,521.77,2388.05,8139.83,8.4431,393,38.91,23.3626,172,1
3,-0.0015,-0.0001,642.55,1600.15,1404.54,553.22,2388.09,9057.29,47.52,521.53,2388.06,8134.44,8.4368,392,39.0,23.3173,171,1
4,-0.0027,-0.0,642.37,1583.64,1399.57,553.79,2388.08,9053.81,47.28,522.12,2388.04,8132.61,8.4006,392,38.97,23.2563,170,1
5,0.0009,-0.0,642.15,1590.16,1412.41,553.28,2388.1,9051.93,47.52,521.46,2388.1,8139.9,8.4435,393,38.76,23.3926,169,1
6,0.0014,0.0005,642.26,1588.0,1402.95,553.23,2388.12,9047.9,47.53,521.22,2388.1,8134.14,8.43,393,38.79,23.3105,168,1
7,0.0014,0.0004,642.9,1592.37,1404.86,553.68,2388.11,9055.9,47.39,521.96,2388.09,8134.61,8.4151,392,38.8,23.3713,167,1
8,-0.0001,0.0004,642.95,1590.26,1404.07,553.02,2388.09,9064.74,47.44,521.28,2388.03,8140.86,8.4183,392,38.78,23.3722,166,1
9,0.0029,-0.0004,642.37,1587.8,1397.96,554.19,2388.1,9052.73,47.29,521.19,2388.1,8136.72,8.4453,394,39.05,23.2224,165,1
10,0.0015,-0.0004,642.32,1586.36,1413.78,553.61,2388.09,9058.88,47.46,522.16,2388.05,8138.6,8.3979,392,38.9,23.2731,164,1
11,-0.0012,-0.0003,642.18,1579.97,1407.38,554.16,2388.11,9062.53,47.36,522.04,2388.09,8138.89,8.4264,393,38.98,23.3233,163,1
12,-0.0012,-0.0003,642.6,1586.14,1406.98,554.24,2388.09,9060.87,47.59,521.7,2388.06,8133.77,8.4486,393,38.89,23.3231,162,1
13,0.0012,-0.0,642.63,1586.02,1405.53,553.78,2388.08,9056.79,47.29,522.27,2388.08,8134.45,8.4231,392,38.98,23.277,161,1
14,-0.0015,0.0005,642.55,1588.64,1407.18,553.89,2388.11,9062.15,47.38,521.71,2388.08,8137.27,8.4222,392,38.81,23.3437,160,1
15,0.0,0.0001,642.54,1595.45,1402.24,554.62,2388.08,9053.05,47.51,521.8,2388.06,8133.9,8.4354,392,38.88,23.2272,159,1
16,0.0005,0.0002,643.16,1588.1,1406.88,553.2,2388.1,9054.25,47.6,521.71,2388.1,8140.86,8.4311,393,39.03,23.4545,158,1
17,0.0025,-0.0,642.06,1581.34,1408.52,554.39,2388.09,9059.59,47.67,521.14,2388.05,8138.27,8.4445,391,38.86,23.391,157,1
18,-0.0021,-0.0,642.64,1593.26,1409.26,553.39,2388.04,9056.31,47.36,521.17,2388.09,8132.82,8.4219,393,38.83,23.0453,156,1
19,-0.0002,0.0002,642.76,1584.69,1407.84,553.61,2388.12,9056.18,47.31,521.6,2388.08,8134.89,8.4443,393,38.91,23.3216,155,1
20,0.0004,-0.0004,642.66,1588.4,1397.29,554.14,2388.1,9051.0,47.42,522.18,2388.12,8142.87,8.4242,392,38.9,23.4307,154,1
21,0.0024,0.0,642.53,1588.08,1409.94,554.53,2388.06,9060.73,47.48,521.35,2388.04,8136.7,8.4192,393,39.06,23.3518,153,1
22,0.0021,-0.0004,642.23,1579.97,1411.07,553.71,2388.1,9057.48,47.45,521.5,2388.11,8138.11,8.4302,393,38.84,23.3918,152,1
