time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0005,-0.0,641.68,1583.52,1395.95,554.24,2388.05,9057.45,47.15,522.52,2387.98,8137.85,8.459,393,38.94,23.3414,214,0
2,0.0053,0.0001,642.01,1589.18,1397.51,554.04,2388.02,9049.44,47.12,522.42,2388.01,8139.67,8.4103,392,39.0,23.4391,213,0
3,-0.0029,-0.0001,642.1,1589.48,1399.57,554.41,2388.01,9057.24,47.26,522.39,2388.03,8144.99,8.4145,391,38.89,23.369,212,0
4,0.0026,0.0002,642.26,1579.46,1405.73,553.89,2388.0,9061.46,47.08,522.29,2388.02,8135.17,8.4068,393,39.05,23.4329,211,0
5,-0.0013,0.0004,642.56,1586.28,1405.69,554.61,2387.98,9051.09,47.22,522.12,2388.0,8137.79,8.3942,391,38.99,23.2959,210,0
6,-0.0006,0.0002,642.25,1583.34,1395.89,554.19,2388.02,9050.34,47.16,522.94,2388.02,8137.69,8.3885,392,38.98,23.3554,209,0
7,0.0022,-0.0003,642.01,1587.85,1402.66,554.49,2388.06,9055.64,47.24,522.27,2387.98,8139.02,8.3985,391,39.05,23.3817,208,0
8,-0.001,0.0004,642.5,1583.66,1402.85,554.06,2388.02,9053.56,47.17,522.6,2388.07,8141.38,8.4218,392,39.02,23.5047,207,0
9,-0.0047,0.0002,642.69,1573.74,1396.1,554.77,2388.02,9056.72,47.08,522.17,2388.02,8138.56,8.3948,390,38.95,23.3754,206,0
10,0.0012,0.0004,642.71,1583.99,1392.54,554.43,2388.03,9054.64,47.32,522.33,2388.01,8138.63,8.4071,391,39.09,23.3996,205,0
11,0.0003,0.0003,641.95,1587.21,1395.47,554.39,2388.02,9056.88,47.32,522.31,2387.97,8147.93,8.4331,391,39.02,23.4032,204,0
12,0.0008,0.0002,642.64,1580.12,1408.17,553.94,2388.01,9054.91,47.14,522.45,2388.0,8140.32,8.4193,393,39.13,23.4788,203,0
13,-0.0015,-0.0002,642.37,1581.52,1400.27,554.8,2387.99,9060.51,47.32,522.12,2388.01,8142.3,8.3683,392,39.0,23.5085,202,0
14,-0.0034,-0.0002,641.78,1577.3,1405.19,553.61,2388.0,9054.33,47.14,521.95,2388.0,8139.09,8.4049,391,39.03,23.3254,201,0
15,-0.0005,0.0003,642.09,1580.27,1390.97,553.89,2387.98,9048.52,47.11,522.28,2388.03,8137.27,8.3976,392,38.76,23.4283,200,0
16,0.0011,0.0002,641.85,1586.05,1401.48,554.67,2388.0,9055.33,47.35,522.64,2387.96,8139.67,8.4051,393,39.06,23.4477,199,0
17,0.0029,0.0,642.65,1582.02,1395.58,555.21,2388.02,9055.64,47.19,522.09,2387.98,8135.2,8.4148,392,38.99,23.4622,198,0
18,-0.0027,0.0001,642.08,1583.56,1398.59,554.21,2388.02,9054.63,47.29,522.47,2388.04,8145.78,8.3997,390,39.08,23.398,197,0
19,0.0024,-0.0003,642.27,1586.06,1395.67,554.24,2388.06,9050.24,47.26,522.68,2388.02,8134.91,8.3993,392,39.33,23.3973,196,0
20,-0.0006,-0.0002,642.29,1584.27,1402.26,554.67,2388.1,9060.56,47.24,522.53,2388.04,8136.49,8.3825,392,39.06,23.4221,195,0
21,-0.0018,-0.0003,641.76,1585.46,1395.78,554.08,2388.04,9054.18,47.0,521.82,2387.98,8134.53,8.4265,392,38.93,23.4332,194,0
22,0.0009,-0.0001,642.28,1585.9,1399.64,554.64,2387.98,9051.25,47.2,522.69,2387.99,8141.57,8.4126,393,39.01,23.4159,193,0
23,0.0011,0.0003,642.05,1580.8,1398.7,554.7,2388.0,9059.53,47.34,522.49,2388.03,8140.2,8.4389,391,38.96,23.3008,192,0
24,0.0016,0.0001,641.82,1583.04,1401.73,554.24,2388.02,9066.29,47.36,522.14,2388.02,8139.4,8.4218,392,39.0,23.4705,191,0
25,-0.0053,0.0002,641.8,1585.6,1399.11,553.94,2388.09,9056.15,47.17,522.07,2388.07,8140.6,8.4245,391,38.98,23.3642,190,0
26,0.0001,-0.0002,642.35,1590.66,1398.8,553.99,2387.99,9056.59,47.11,522.17,2388.02,8134.77,8.4001,392,38.95,23.3375,189,0
27,0.0023,-0.0004,641.98,1586.12,1398.03,554.11,2388.01,9060.68,47.24,522.78,2388.03,8135.09,8.3923,391,39.03,23.4125,188,0
28,0.0011,-0.0004,642.44,1582.15,1392.76,555.26,2388.04,9066.66,47.2,522.24,2388.05,8140.8,8.3875,391,39.0,23.3617,187,0
29,0.0,0.0004,641.89,1586.02,1397.54,553.73,2388.0,9056.94,47.33,522.52,2388.03,8140.6,8.3855,391,38.84,23.3615,186,0
30,-0.002,-0.0,642.11,1586.72,1398.91,554.9,2388.0,9055.22,47.29,522.33,2388.04,8138.63,8.4239,391,38.95,23.3487,185,0
31,0.0005,0.0002,642.36,1582.34,1397.44,555.11,2388.0,9051.23,47.42,522.48,2388.04,8138.52,8.4244,392,39.05,23.2992,184,0
32,0.0006,0.0001,642.59,1586.28,1398.56,554.58,2387.95,9065.81,47.2,522.68,2388.02,8139.03,8.3728,390,39.08,23.3628,183,0
