time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0048,-0.0005,642.22,1581.77,1392.78,554.44,2387.95,9055.37,47.1,522.54,2388.05,8139.5,8.3795,391,39.02,23.526,198,0
2,0.0019,0.0001,641.97,1582.13,1399.23,554.88,2387.96,9052.66,47.15,522.39,2388.0,8136.53,8.3828,391,39.06,23.3483,197,0
3,0.0003,-0.0005,642.15,1584.59,1398.1,555.06,2387.99,9057.79,47.37,522.14,2387.99,8136.7,8.4288,392,38.95,23.3914,196,0
4,-0.0009,-0.0002,641.71,1584.17,1396.11,554.3,2387.99,9059.52,47.09,522.35,2388.0,8142.45,8.3943,392,39.09,23.4778,195,0
5,0.0023,0.0002,642.15,1582.11,1397.45,554.53,2388.04,9058.93,47.11,522.59,2388.06,8137.43,8.403,392,39.11,23.3996,194,0
6,0.002,-0.0,642.6,1582.13,1396.57,554.45,2388.01,9053.58,47.08,522.54,2388.0,8140.85,8.4164,391,39.02,23.467,193,0
7,0.0022,-0.0005,642.03,1584.75,1406.71,554.38,2388.04,9052.04,47.09,522.62,2388.03,8142.9,8.3667,391,39.12,23.4984,192,0
8,-0.0032,0.0,642.73,1583.71,1395.5,553.96,2388.08,9056.28,47.14,522.55,2387.99,8139.88,8.4049,392,39.11,23.4549,191,0
9,-0.0038,-0.0005,642.52,1585.8,1396.6,555.37,2388.02,9052.21,47.13,523.03,2387.95,8137.62,8.3737,391,39.2,23.4008,190,0
10,0.0022,-0.0003,642.29,1588.6,1396.27,554.02,2387.98,9057.69,47.08,522.69,2388.04,8141.34,8.3827,392,38.95,23.4418,189,0
11,-0.0007,-0.0005,642.27,1576.89,1397.42,554.66,2387.99,9057.29,47.14,522.56,2387.99,8137.58,8.3975,391,39.03,23.3031,188,0
12,0.0002,0.0002,641.97,1592.16,1403.56,554.74,2388.02,9058.57,47.34,522.42,2388.02,8142.88,8.388,392,39.04,23.513,187,0
13,-0.0015,0.0003,641.94,1580.59,1402.22,554.89,2388.06,9061.11,47.13,522.39,2387.99,8141.51,8.3997,392,38.94,23.392,186,0
14,-0.0039,0.0004,642.01,1584.95,1404.11,554.61,2388.04,9054.74,47.33,522.47,2387.98,8140.87,8.38,390,38.91,23.4688,185,0
15,-0.0008,-0.0004,642.01,1589.19,1400.17,554.25,2388.07,9061.96,47.23,522.28,2388.02,8138.37,8.4185,392,38.91,23.4041,184,0
16,-0.002,0.0002,642.53,1577.53,1397.89,554.98,2388.0,9058.71,46.92,522.32,2387.94,8143.47,8.4187,391,39.07,23.428,183,0
17,0.0057,-0.0003,642.2,1580.36,1388.86,554.84,2387.99,9053.93,47.17,522.16,2388.02,8136.28,8.4134,392,39.06,23.4588,182,0
18,-0.0001,-0.0001,641.98,1585.41,1395.44,554.66,2388.03,9053.24,46.93,522.63,2388.01,8138.78,8.3766,391,39.2,23.5008,181,0
19,-0.0027,0.0002,642.53,1588.12,1399.96,553.93,2388.0,9060.4,47.08,522.28,2387.98,8138.82,8.3817,391,39.13,23.345,180,0
20,-0.0008,-0.0005,642.74,1576.83,1401.72,555.1,2387.98,9059.09,47.11,522.2,2387.96,8140.85,8.3805,391,39.05,23.4509,179,0
21,-0.0013,0.0001,641.9,1580.28,1400.49,554.12,2388.01,9059.69,47.22,522.73,2388.05,8138.83,8.4199,392,39.23,23.4448,178,0
22,-0.0039,-0.0001,642.15,1581.45,1396.46,554.53,2387.97,9051.83,47.05,522.56,2388.02,8136.83,8.4154,392,39.04,23.5301,177,0
23,0.0004,-0.0004,642.35,1582.6,1389.47,554.15,2388.04,9053.6,47.09,522.3,2388.01,8136.13,8.4232,391,39.07,23.3894,176,0
24,0.0017,-0.0003,642.26,1582.97,1395.4,553.9,2387.96,9053.8,47.2,522.07,2387.98,8138.44,8.3602,392,39.15,23.4369,175,0
25,0.0024,-0.0002,641.3,1576.55,1394.52,554.75,2388.02,9059.94,47.14,522.9,2387.96,8139.81,8.4175,392,38.97,23.492,174,0
26,-0.0008,-0.0004,642.25,1588.8,1403.72,554.41,2387.97,9055.37,47.08,522.27,2387.95,8141.22,8.4055,392,39.2,23.4944,173,0
27,-0.0017,0.0002,642.1,1587.27,1395.64,554.99,2388.01,9050.54,47.19,522.72,2387.98,8144.93,8.4106,392,39.04,23.3714,172,0
28,-0.0006,-0.0005,642.88,1588.64,1400.84,554.41,2387.99,9060.63,47.1,522.95,2387.96,8140.75,8.4386,390,38.96,23.4116,171,0
29,-0.0011,-0.0004,641.95,1587.44,1396.78,554.37,2387.97,9054.8,47.24,522.42,2387.99,8140.01,8.3733,391,39.03,23.4864,170,0
30,0.0037,0.0004,642.06,1582.3,1407.03,554.6,2388.02,9060.66,47.12,522.81,2387.96,8141.37,8.3787,391,39.1,23.5049,169,0
31,-0.0008,-0.0001,642.18,1581.59,1408.4,555.7,2388.03,9058.35,47.25,522.29,2388.03,8141.99,8.4091,390,38.91,23.5292,168,0
