time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0015,-0.0006,642.12,1582.5,1400.44,553.76,2388.05,9057.95,47.31,521.97,2388.08,8141.04,8.4366,394,38.96,23.3947,197,1
2,0.0008,0.0002,642.62,1589.9,1404.14,554.52,2388.02,9062.85,47.31,522.27,2388.02,8138.39,8.4211,394,38.91,23.4594,196,1
3,-0.0012,0.0002,642.55,1582.75,1403.42,554.26,2388.04,9071.21,47.41,522.4,2388.04,8143.16,8.3931,392,38.97,23.323,195,1
4,-0.0035,-0.0005,642.61,1586.91,1403.46,554.56,2388.05,9065.42,47.46,522.25,2388.08,8141.2,8.4286,393,38.91,23.3886,194,1
5,-0.0018,0.0003,642.41,1589.7,1401.43,554.26,2388.05,9060.73,47.33,522.1,2388.0,8143.94,8.4295,394,38.98,23.334,193,1
6,0.0023,-0.0,642.46,1585.34,1402.43,553.63,2388.01,9056.24,47.48,521.56,2387.97,8143.26,8.4073,391,38.87,23.2987,192,1
7,0.0012,0.0002,642.37,1584.77,1402.34,553.91,2388.07,9062.94,47.3,521.59,2388.04,8147.63,8.3972,393,39.04,23.4,191,1
8,0.0009,0.0001,642.38,1585.62,1401.11,554.15,2388.04,9062.45,47.38,522.31,2388.11,8147.94,8.4477,392,38.88,23.3771,190,1
9,0.0027,-0.0002,642.54,1581.7,1398.03,553.67,2388.04,9059.19,47.37,522.18,2388.08,8143.67,8.4103,393,38.95,23.349,189,1
10,0.0005,0.0003,642.33,1585.82,1395.96,554.58,2388.09,9061.41,47.26,521.43,2388.03,8142.77,8.4169,392,38.81,23.2714,188,1
11,-0.0036,-0.0004,642.05,1578.46,1396.43,553.38,2388.09,9063.78,47.4,521.57,2388.09,8146.15,8.3979,392,38.81,23.3106,187,1
12,-0.003,0.0003,642.76,1581.49,1400.18,554.42,2388.07,9060.85,47.34,522.23,2388.09,8143.07,8.4528,393,38.84,23.3407,186,1
13,-0.0025,0.0,642.6,1576.37,1398.64,553.14,2388.07,9065.62,47.4,521.87,2388.07,8142.15,8.4003,393,38.85,23.3102,185,1
14,-0.0014,0.0003,641.95,1588.64,1406.48,553.63,2388.05,9063.97,47.43,521.76,2388.05,8143.77,8.4072,391,38.95,23.3548,184,1
15,0.0018,0.0,642.19,1588.83,1399.52,553.72,2388.02,9061.43,47.25,522.36,2388.01,8142.46,8.4295,391,38.96,23.346,183,1
16,-0.0009,0.0003,641.81,1584.15,1405.48,553.85,2388.11,9064.26,47.43,521.75,2388.01,8138.77,8.4279,392,38.89,23.288,182,1
17,-0.0049,-0.0005,642.83,1585.08,1402.0,554.4,2388.08,9067.86,47.41,521.77,2388.06,8143.94,8.4252,394,38.83,23.2551,181,1
18,0.002,0.0001,642.47,1582.63,1401.72,553.74,2388.05,9057.15,47.3,522.45,2388.03,8145.89,8.418,393,38.9,23.441,180,1
19,0.0023,-0.0006,642.67,1585.14,1404.04,554.12,2388.09,9061.05,47.49,522.02,2388.06,8143.45,8.4178,392,39.02,23.3642,179,1
20,-0.0001,-0.0002,642.42,1583.58,1399.71,554.51,2388.07,9068.95,47.46,521.68,2388.08,8142.44,8.4347,392,38.82,23.4585,178,1
