time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0018,-0.0001,642.22,1592.42,1398.42,554.01,2388.02,9055.65,47.07,522.24,2387.99,8137.8,8.3888,391,39.02,23.469,221,0
2,0.0003,-0.0002,642.24,1581.7,1401.54,554.32,2388.02,9054.47,47.17,521.53,2388.05,8138.59,8.388,392,38.98,23.3564,220,0
3,-0.0002,0.0001,642.34,1592.91,1394.97,554.34,2388.02,9057.54,47.33,522.51,2388.01,8140.23,8.4125,392,39.15,23.3984,219,0
4,-0.0034,-0.0001,641.83,1586.39,1405.45,554.39,2388.04,9048.82,47.25,522.01,2387.98,8140.82,8.4075,393,39.05,23.282,218,0
5,0.0006,0.0003,641.93,1581.11,1389.69,554.96,2388.02,9058.43,47.32,522.45,2388.02,8145.57,8.4105,391,38.98,23.3376,217,0
6,0.0016,-0.0002,641.64,1574.82,1391.72,554.67,2387.98,9049.12,47.16,521.94,2388.03,8140.95,8.4096,393,38.86,23.351,216,0
7,0.0033,-0.0002,641.86,1590.61,1398.71,552.85,2388.04,9058.14,47.27,522.15,2388.05,8138.31,8.4451,391,39.02,23.2812,215,0
8,0.0043,0.0005,642.03,1580.65,1399.37,554.42,2388.04,9047.37,47.14,522.74,2388.02,8137.72,8.387,389,38.93,23.3998,214,0
9,0.0014,0.0002,642.32,1588.53,1398.07,553.78,2388.01,9053.2,47.28,522.19,2388.02,8135.75,8.3801,392,39.16,23.335,213,0
10,-0.0009,0.0002,642.12,1578.7,1398.4,555.09,2388.04,9057.1,47.28,522.33,2388.06,8140.6,8.3878,391,39.19,23.4186,212,0
11,-0.0014,-0.0003,642.85,1578.8,1398.43,554.51,2387.96,9049.65,47.33,522.58,2387.98,8138.2,8.4076,391,38.92,23.401,211,0
12,-0.001,-0.0001,641.93,1581.13,1391.21,554.94,2387.97,9053.74,47.29,522.46,2388.05,8143.76,8.3703,391,39.04,23.4011,210,0
13,0.0013,0.0002,641.55,1583.15,1398.16,555.06,2388.06,9051.06,47.26,523.04,2388.04,8141.06,8.3919,390,39.03,23.4309,209,0
14,0.0007,0.0004,642.54,1591.4,1397.84,554.21,2388.01,9055.93,47.35,521.93,2388.04,8141.53,8.424,391,39.01,23.3252,208,0
15,0.0011,-0.0002,642.38,1581.56,1399.19,553.64,2388.02,9056.5,47.24,522.49,2387.98,8131.99,8.4358,392,39.05,23.3833,207,0
16,0.0008,0.0003,642.18,1585.4,1398.72,553.17,2388.01,9057.17,47.2,522.35,2387.99,8137.52,8.4392,391,38.94,23.3687,206,0
17,0.0025,-0.0002,642.77,1588.57,1398.81,554.1,2388.02,9050.26,47.17,522.81,2388.0,8131.74,8.4239,393,39.03,23.4393,205,0
18,-0.0008,-0.0002,641.56,1585.51,1403.6,555.21,2388.01,9051.4,47.2,522.49,2387.97,8127.31,8.4322,391,38.96,23.4803,204,0
19,-0.0015,0.0004,641.4,1582.46,1398.55,554.44,2388.02,9058.04,47.21,522.45,2388.02,8143.13,8.3665,392,39.06,23.4688,203,0
20,0.0001,0.0006,642.56,1589.1,1393.32,554.45,2388.0,9047.16,47.4,521.96,2388.04,8137.73,8.3878,392,39.11,23.5582,202,0
21,-0.0041,0.0002,642.45,1582.35,1398.89,555.17,2388.11,9056.57,47.39,522.49,2388.07,8136.4,8.4193,391,38.86,23.4679,201,0
22,-0.0027,-0.0004,642.37,1584.03,1402.94,554.36,2388.06,9046.05,47.31,522.27,2388.01,8140.45,8.4145,392,38.96,23.3791,200,0
23,-0.0016,-0.0003,642.63,1581.06,1399.38,554.04,2388.01,9053.72,47.27,521.87,2388.0,8140.85,8.4024,393,39.0,23.4016,199,0
24,-0.0007,0.0005,642.02,1584.76,1405.91,554.47,2388.05,9052.96,47.15,522.27,2388.0,8138.77,8.4282,391,38.91,23.4687,198,0
25,0.0009,0.0003,642.25,1588.71,1400.27,554.0,2388.02,9056.84,47.32,522.17,2388.06,8135.1,8.3867,392,39.08,23.4517,197,0
26,-0.0007,-0.0004,642.42,1593.21,1398.52,553.6,2388.06,9053.69,47.23,522.3,2388.01,8135.79,8.4078,391,38.92,23.5455,196,0
27,0.0014,0.0003,642.04,1579.52,1390.16,554.11,2388.01,9053.22,47.27,522.19,2388.05,8131.65,8.3888,391,38.9,23.4661,195,0
28,-0.0021,-0.0003,641.88,1580.58,1397.22,554.28,2388.03,9051.19,47.21,521.8,2388.05,8142.39,8.4145,392,38.95,23.4524,194,0
29,-0.0001,0.0006,642.05,1588.12,1395.37,554.17,2388.06,9050.95,47.39,522.21,2388.05,8136.06,8.4529,391,39.13,23.3411,193,0
30,0.0009,0.0005,641.64,1584.42,1398.7,553.91,2388.03,9058.95,47.3,522.63,2388.02,8141.1,8.3747,390,39.23,23.416,192,0
31,0.0015,-0.0004,642.16,1588.44,1396.33,554.06,2388.01,9056.65,47.22,521.96,2387.99,8134.2,8.3861,390,38.88,23.4977,191,0
32,0.0011,-0.0004,642.57,1592.03,1399.92,554.52,2388.0,9057.07,47.23,521.86,2388.05,8134.31,8.4285,391,38.9,23.3837,190,0
33,-0.0024,0.0,642.25,1576.47,1396.06,554.43,2387.99,9053.05,47.28,522.02,2388.0,8139.48,8.4227,392,38.96,23.4201,189,0
34,-0.0006,0.0003,641.58,1586.54,1396.03,554.27,2388.0,9055.82,47.23,522.56,2388.07,8134.42,8.3881,392,38.91,23.3763,188,0
35,0.0008,0.0,641.98,1586.8,1403.18,554.14,2388.03,9050.48,47.07,522.81,2388.04,8142.22,8.3726,391,38.95,23.4147,187,0
36,0.0018,-0.0002,642.28,1584.87,1406.41,554.56,2388.01,9049.7,47.34,522.25,2388.02,8141.29,8.3964,392,39.07,23.4053,186,0
37,0.001,-0.0003,642.57,1588.36,1396.94,554.37,2388.04,9059.78,47.25,522.0,2388.05,8136.8,8.3806,391,39.0,23.3159,185,0
38,-0.0046,-0.0003,642.17,1582.61,1398.17,555.01,2388.02,9056.56,47.15,521.95,2388.01,8139.27,8.4285,390,39.0,23.3962,184,0
39,0.0023,-0.0,642.57,1589.6,1408.62,554.06,2387.99,9046.42,47.19,522.3,2388.07,8134.04,8.4275,393,38.97,23.2827,183,0
40,-0.0022,0.0004,642.01,1582.96,1404.77,553.83,2388.02,9051.22,47.22,522.05,2388.02,8135.84,8.3685,392,39.02,23.3717,182,0
41,0.0034,-0.0002,642.52,1584.82,1399.31,553.87,2388.03,9058.96,47.25,522.69,2388.0,8140.54,8.4294,390,38.93,23.3858,181,0
42,-0.0008,0.0002,642.42,1580.09,1397.86,554.57,2388.01,9061.45,47.2,522.87,2387.96,8140.39,8.3773,391,39.03,23.3188,180,0
43,-0.002,0.0003,641.89,1580.26,1394.91,554.08,2388.04,9052.41,47.18,522.12,2387.99,8134.42,8.3909,391,38.93,23.3327,179,0
44,-0.0037,-0.0001,642.19,1582.61,1402.8,553.91,2388.04,9052.45,47.26,522.71,2388.01,8134.67,8.366,391,39.07,23.3316,178,0
45,0.0018,0.0002,642.01,1585.11,1400.24,553.77,2388.02,9057.98,47.09,522.28,2388.01,8136.94,8.419,391,38.83,23.3998,177,0
46,-0.0026,0.0005,641.92,1585.99,1390.93,554.29,2387.98,9052.68,47.24,522.65,2388.01,8141.99,8.3868,392,39.03,23.3733,176,0
47,-0.0014,0.0,642.15,1583.45,1395.49,554.81,2388.05,9050.29,47.26,522.66,2388.04,8135.03,8.4055,394,38.88,23.3678,175,0
48,0.0008,0.0004,642.57,1586.29,1396.01,554.72,2388.07,9059.71,47.04,522.47,2388.01,8140.84,8.4149,392,39.02,23.2977,174,0
49,-0.0026,0.0006,642.22,1590.7,1402.02,554.55,2388.01,9058.72,47.33,522.62,2388.12,8134.67,8.4329,391,38.91,23.31,173,0
50,0.0037,-0.0003,642.56,1590.6,1401.61,554.72,2388.01,9050.86,47.19,522.67,2388.02,8132.96,8.39,391,39.11,23.3845,172,0
51,0.0006,-0.0003,641.91,1587.31,1396.0,554.71,2388.03,9056.52,47.05,522.22,2388.04,8137.71,8.3616,393,39.06,23.2942,171,0
52,0.0,-0.0002,642.11,1591.45,1394.29,554.34,2388.05,9055.96,47.25,522.1,2388.05,8133.42,8.4071,390,38.92,23.469,170,0
53,0.0002,0.0003,642.51,1589.79,1405.34,554.69,2388.05,9060.22,47.24,522.31,2387.96,8137.28,8.415,391,39.15,23.4064,169,0
54,0.0036,-0.0004,642.57,1583.07,1405.49,554.54,2388.04,9057.45,47.25,521.93,2388.06,8136.97,8.3775,393,38.98,23.4153,168,0
55,0.0008,-0.0003,642.15,1580.59,1390.77,554.5,2388.02,9058.9,47.25,522.37,2388.04,8132.42,8.3873,392,38.99,23.4006,167,0
