time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0016,-0.0004,642.0,1587.5,1395.1,554.76,2388.02,9055.79,47.0,522.48,2387.96,8139.23,8.3303,392,39.26,23.4923,230,0
2,0.0002,-0.0005,641.45,1586.11,1394.24,555.1,2387.98,9053.91,47.23,522.87,2387.99,8144.53,8.406,391,39.21,23.3712,229,0
3,-0.0002,-0.0004,641.96,1586.33,1396.56,555.45,2387.98,9048.37,47.12,522.93,2388.07,8138.47,8.3995,390,39.09,23.4523,228,0
4,0.0037,-0.0002,642.14,1591.12,1396.67,555.58,2387.98,9060.95,47.04,522.1,2388.01,8140.27,8.3548,390,39.16,23.4028,227,0
5,0.004,-0.0005,642.0,1578.97,1399.11,554.98,2388.02,9061.21,46.9,521.95,2387.99,8140.12,8.4112,391,39.17,23.5384,226,0
6,-0.0006,0.0004,641.69,1579.1,1401.36,554.75,2388.02,9051.03,47.24,522.89,2388.03,8139.28,8.3971,390,39.0,23.405,225,0
7,0.0001,0.0001,641.56,1584.97,1401.27,554.58,2388.01,9049.62,47.04,522.05,2388.01,8139.96,8.3939,392,38.96,23.3515,224,0
8,-0.0009,-0.0004,642.05,1583.58,1391.06,555.12,2387.93,9054.72,47.01,522.92,2388.02,8140.22,8.3638,391,39.14,23.3932,223,0
9,0.0,0.0002,642.18,1589.59,1392.94,554.97,2388.03,9053.67,47.2,522.69,2388.0,8140.4,8.3387,390,39.08,23.406,222,0
10,0.0008,-0.0004,641.91,1584.85,1398.76,554.45,2388.01,9054.04,47.17,522.45,2388.02,8136.69,8.3976,392,39.08,23.4687,221,0
11,0.0009,-0.0002,642.15,1580.93,1402.4,554.88,2387.98,9059.04,46.99,523.04,2388.03,8136.86,8.3544,392,38.9,23.4828,220,0
12,0.0027,-0.0003,641.5,1576.39,1393.63,554.96,2387.97,9052.1,47.22,522.19,2388.0,8141.2,8.3806,392,39.16,23.4755,219,0
13,-0.0004,-0.0001,642.06,1587.39,1402.26,554.37,2387.97,9057.07,47.14,522.18,2387.97,8142.15,8.3878,391,39.02,23.4886,218,0
14,0.001,-0.0003,642.42,1581.03,1396.1,555.19,2387.92,9059.01,47.03,522.41,2388.0,8141.96,8.404,391,39.14,23.42,217,0
15,0.0058,0.0003,641.91,1580.52,1402.63,553.72,2387.98,9065.77,47.2,522.26,2388.01,8140.95,8.4012,392,39.03,23.3573,216,0
16,0.0058,-0.0001,641.58,1585.95,1394.54,554.53,2387.99,9057.26,47.07,522.36,2388.02,8139.08,8.4278,391,39.13,23.4326,215,0
17,-0.0001,0.0002,641.97,1585.03,1395.12,554.71,2388.0,9056.98,47.02,522.62,2387.98,8147.2,8.4089,391,39.26,23.4052,214,0
18,0.0033,0.0001,642.19,1582.07,1396.83,554.29,2387.99,9064.13,47.06,523.01,2388.01,8146.36,8.3249,391,38.95,23.4043,213,0
19,-0.0028,-0.0,642.18,1590.55,1398.36,554.52,2388.09,9049.69,47.25,522.54,2387.97,8136.8,8.3837,391,39.05,23.4471,212,0
20,0.0002,0.0003,642.29,1572.67,1394.47,554.41,2388.0,9058.46,47.09,522.09,2388.01,8138.34,8.3674,392,39.24,23.4428,211,0
21,-0.0009,0.0001,642.0,1589.19,1393.77,554.58,2388.02,9054.31,47.15,522.12,2388.04,8136.81,8.3887,392,39.23,23.4249,210,0
22,0.0021,0.0004,642.15,1581.67,1394.89,554.58,2387.98,9059.25,47.27,522.68,2388.01,8141.71,8.4123,391,39.12,23.4315,209,0
23,-0.0012,-0.0002,641.47,1590.37,1394.03,554.06,2388.01,9061.44,47.06,522.71,2388.02,8136.33,8.409,392,39.13,23.5275,208,0
24,0.0014,-0.0,641.77,1584.09,1393.2,555.03,2388.01,9059.99,47.18,521.92,2388.0,8141.69,8.4058,390,39.05,23.381,207,0
25,-0.0013,-0.0005,642.11,1582.28,1397.0,554.28,2387.98,9053.83,47.2,522.58,2387.94,8143.7,8.3709,391,39.07,23.4604,206,0
26,0.0012,0.0001,642.14,1583.98,1395.33,554.88,2387.98,9054.83,47.19,522.2,2387.96,8135.31,8.3759,392,39.09,23.3506,205,0
27,-0.0,0.0001,641.79,1580.41,1391.44,554.53,2387.95,9058.55,47.15,522.39,2388.03,8137.04,8.3847,392,39.03,23.4377,204,0
28,0.0038,0.0004,642.0,1583.3,1396.32,554.31,2387.98,9059.58,47.03,522.64,2387.98,8145.88,8.4081,391,38.99,23.4235,203,0
29,0.0006,-0.0005,641.76,1587.66,1393.15,554.55,2388.02,9049.25,47.1,522.6,2387.97,8141.89,8.3835,391,38.98,23.6064,202,0
30,-0.0008,-0.0002,642.45,1590.95,1391.41,554.52,2388.04,9057.78,47.18,522.46,2387.98,8139.5,8.3799,390,39.25,23.4607,201,0
31,0.0003,-0.0004,642.18,1589.18,1388.26,554.64,2387.97,9054.44,47.25,522.35,2387.99,8139.42,8.4077,392,39.18,23.4287,200,0
32,-0.0011,0.0001,642.22,1580.42,1382.25,554.68,2387.94,9056.73,47.06,522.27,2387.96,8140.75,8.3978,390,39.05,23.4894,199,0
33,0.0012,0.0002,642.02,1578.83,1397.92,554.92,2388.04,9051.73,47.08,522.38,2387.99,8133.89,8.3921,393,39.11,23.4207,198,0
34,-0.0024,-0.0004,641.9,1582.77,1395.04,554.51,2388.02,9058.02,46.96,522.38,2387.97,8138.45,8.406,391,39.0,23.462,197,0
35,0.0069,0.0005,641.66,1581.09,1399.52,554.02,2388.02,9055.97,47.1,522.56,2388.04,8138.31,8.3917,392,38.99,23.3923,196,0
36,-0.0027,0.0001,642.0,1582.28,1402.15,554.35,2387.99,9052.84,47.08,521.99,2388.04,8143.55,8.3358,392,39.1,23.4342,195,0
37,0.0008,-0.0004,642.69,1583.05,1400.5,555.29,2388.01,9066.6,47.04,522.69,2388.03,8142.29,8.4319,393,39.31,23.4179,194,0
38,0.0026,-0.0003,641.69,1590.53,1397.51,555.52,2388.03,9062.74,47.21,522.61,2388.05,8141.81,8.3712,389,39.11,23.379,193,0
39,0.0023,-0.0001,642.21,1586.08,1392.81,554.99,2388.01,9057.71,47.1,522.36,2387.98,8146.05,8.3929,392,39.13,23.3995,192,0
40,-0.003,0.0003,641.73,1577.8,1392.93,554.95,2387.95,9057.42,47.22,522.31,2387.97,8140.83,8.4287,391,39.05,23.4753,191,0
41,-0.0025,-0.0,642.02,1589.95,1404.02,554.21,2387.97,9054.05,47.29,522.49,2387.97,8139.87,8.3956,392,39.18,23.4586,190,0
42,-0.0013,0.0001,642.31,1586.48,1396.27,554.53,2388.05,9056.73,47.28,522.24,2388.07,8137.4,8.3791,391,38.98,23.4806,189,0
43,0.0018,0.0005,642.65,1579.28,1397.63,555.38,2388.04,9061.62,47.16,522.77,2388.04,8141.06,8.3999,392,39.19,23.4343,188,0
44,0.0035,0.0003,642.09,1588.84,1394.42,554.62,2388.01,9060.76,47.29,522.83,2387.99,8141.66,8.3855,392,39.07,23.5825,187,0
45,-0.0017,0.0004,642.51,1584.36,1399.3,553.83,2388.01,9053.69,47.15,522.77,2387.9,8138.25,8.462,391,38.91,23.449,186,0
46,0.0033,0.0003,642.35,1581.22,1396.86,554.75,2388.03,9058.3,47.28,523.03,2388.01,8138.94,8.4012,393,39.0,23.4537,185,0
47,-0.0005,-0.0004,641.82,1583.15,1391.02,554.05,2388.0,9059.65,47.03,522.47,2387.98,8139.23,8.3928,391,39.1,23.3871,184,0
48,-0.0012,-0.0001,641.9,1584.07,1395.83,553.37,2387.94,9054.83,47.27,522.46,2387.97,8139.24,8.4064,391,38.95,23.486,183,0
49,0.0031,-0.0003,642.2,1579.41,1393.43,554.86,2388.0,9062.79,47.13,521.8,2388.03,8143.36,8.4061,391,38.85,23.3193,182,0
50,-0.0006,-0.0001,641.64,1584.88,1392.53,554.35,2387.99,9060.42,46.99,522.29,2388.03,8141.27,8.3843,392,39.0,23.4077,181,0
51,-0.0033,0.0003,642.39,1585.03,1401.62,554.24,2388.08,9059.89,47.33,522.98,2388.04,8145.05,8.4074,391,39.14,23.3952,180,0
52,0.0015,-0.0002,642.29,1579.12,1390.91,554.77,2388.06,9058.35,47.24,522.57,2387.99,8145.98,8.4289,391,39.14,23.433,179,0
53,-0.002,-0.0001,641.97,1572.46,1396.16,554.45,2388.05,9050.93,47.16,522.44,2387.97,8143.38,8.3773,392,39.07,23.4288,178,0
54,-0.0009,0.0004,641.85,1579.43,1394.73,554.87,2387.98,9059.13,47.22,521.95,2388.0,8135.54,8.3894,391,39.03,23.4616,177,0
55,0.001,-0.0002,641.55,1587.66,1388.25,554.56,2387.98,9052.63,47.26,522.31,2387.96,8143.57,8.3776,391,38.93,23.4318,176,0
56,0.0028,-0.0002,641.97,1587.21,1397.7,554.68,2388.0,9057.06,47.09,522.47,2387.97,8142.05,8.4031,391,38.84,23.4089,175,0
57,-0.0008,0.0002,642.3,1582.75,1393.11,554.17,2387.96,9053.35,47.06,522.54,2387.98,8143.12,8.3668,393,39.1,23.3244,174,0
58,-0.0015,0.0,641.86,1586.23,1409.24,553.98,2388.0,9056.8,47.19,522.11,2388.04,8147.44,8.3525,392,39.2,23.5083,173,0
59,-0.002,0.0001,642.34,1591.43,1394.46,554.64,2388.01,9054.02,47.15,522.41,2388.01,8145.64,8.4152,393,39.18,23.421,172,0
60,-0.0016,-0.0001,642.27,1580.72,1394.66,554.13,2387.95,9054.99,47.19,522.51,2387.98,8139.3,8.3781,392,39.0,23.489,171,0
61,0.0022,-0.0004,641.79,1588.09,1396.71,554.69,2387.98,9066.71,47.23,522.43,2388.01,8143.45,8.4101,391,39.06,23.4251,170,0
62,0.0019,-0.0005,642.01,1579.61,1403.44,554.06,2388.0,9060.08,47.09,522.69,2387.97,8130.33,8.3981,390,39.01,23.2963,169,0
63,-0.0012,-0.0005,641.76,1591.07,1399.13,554.65,2387.99,9052.95,47.16,521.85,2388.01,8137.87,8.3804,391,39.0,23.476,168,0
64,-0.0009,-0.0001,642.09,1579.69,1397.25,555.01,2387.99,9065.4,47.16,522.53,2388.02,8143.26,8.3824,391,39.02,23.5269,167,0
65,0.0007,0.0004,642.49,1581.95,1394.86,554.71,2388.03,9057.72,47.09,522.36,2387.98,8138.39,8.3967,392,39.18,23.3452,166,0
66,-0.0048,0.0001,641.69,1586.59,1399.64,554.08,2387.99,9057.62,47.39,522.5,2388.01,8139.06,8.4035,391,39.02,23.4911,165,0
67,0.0039,-0.0005,642.1,1583.62,1393.91,554.74,2387.98,9058.16,47.32,522.05,2387.96,8141.37,8.3868,391,39.0,23.5012,164,0
68,0.0021,-0.0,642.18,1586.33,1399.83,554.25,2388.01,9054.23,47.14,521.93,2388.02,8139.98,8.3729,390,39.16,23.3275,163,0
69,0.0021,-0.0002,641.81,1586.41,1389.95,554.23,2387.98,9051.31,47.24,522.32,2388.03,8140.6,8.3898,392,39.19,23.4704,162,0
70,0.0005,0.0001,642.05,1585.08,1391.43,555.06,2387.98,9059.12,46.91,522.57,2388.0,8141.42,8.4081,391,38.93,23.4912,161,0
71,-0.0021,-0.0,642.1,1583.49,1397.47,554.73,2387.99,9060.24,47.2,522.17,2387.99,8145.6,8.4295,391,38.92,23.4197,160,0
72,-0.0003,-0.0002,642.22,1575.4,1400.88,554.83,2388.01,9049.34,47.11,522.15,2387.97,8140.96,8.4149,392,39.08,23.4371,159,0
73,0.0033,-0.0005,642.41,1588.83,1392.86,554.4,2387.96,9065.29,47.15,522.41,2388.07,8141.27,8.3879,390,39.05,23.4719,158,0
74,-0.0001,0.0003,642.8,1585.88,1400.4,554.68,2388.01,9058.9,47.17,522.09,2388.02,8143.21,8.4133,393,39.16,23.4287,157,0
75,0.0035,0.0004,642.06,1583.69,1399.97,554.16,2388.02,9058.56,47.05,522.18,2387.98,8140.46,8.3839,389,39.07,23.4044,156,0
76,0.0004,0.0002,641.94,1585.62,1395.47,553.89,2388.02,9053.15,47.05,522.54,2387.99,8140.23,8.3942,390,39.27,23.3769,155,0
77,-0.0014,0.0004,642.16,1583.03,1397.49,554.58,2388.02,9048.55,47.1,521.97,2388.04,8143.58,8.3865,392,38.92,23.3148,154,0
78,0.0004,0.0003,642.81,1580.73,1400.32,554.48,2388.01,9063.79,47.28,522.26,2388.02,8142.55,8.3838,391,39.0,23.4649,153,0
79,0.002,0.0003,642.43,1591.9,1397.93,554.91,2387.99,9056.98,47.0,522.55,2388.01,8139.63,8.4298,391,39.18,23.2759,152,0
80,-0.006,0.0003,641.86,1587.43,1396.77,554.66,2387.98,9055.94,47.5,521.68,2387.94,8143.45,8.4018,391,39.03,23.3328,151,0
81,-0.0021,-0.0004,641.52,1581.96,1405.43,554.32,2388.04,9053.82,47.14,523.04,2388.03,8136.96,8.406,392,38.84,23.3852,150,0
82,0.0018,0.0001,642.23,1580.34,1392.83,554.45,2388.03,9055.41,47.04,522.45,2388.02,8150.14,8.4199,392,38.92,23.4962,149,0
83,-0.0005,-0.0005,642.12,1590.83,1391.58,554.0,2388.03,9058.02,47.23,522.2,2388.02,8138.88,8.425,391,38.95,23.4818,148,0
84,0.0001,0.0002,642.09,1581.32,1402.33,554.33,2388.0,9057.02,47.15,522.59,2388.05,8138.53,8.4209,391,38.95,23.3136,147,0
85,0.0014,0.0,641.98,1585.81,1399.85,554.4,2388.02,9063.35,47.41,522.28,2387.99,8140.51,8.408,391,39.15,23.4231,146,0
86,0.0002,-0.0002,642.72,1585.99,1402.95,554.4,2387.95,9055.32,47.13,522.75,2388.04,8138.85,8.3908,391,39.23,23.4651,145,0
87,-0.0038,0.0002,642.37,1584.91,1398.11,554.41,2388.02,9058.8,47.3,521.95,2387.99,8141.08,8.4093,392,39.0,23.46,144,0
88,0.0022,0.0,642.6,1589.02,1395.69,554.6,2387.99,9062.64,47.12,522.05,2388.02,8142.14,8.4175,391,38.98,23.3106,143,0
89,0.0014,0.0004,641.93,1588.07,1401.71,554.19,2388.0,9059.09,47.3,522.58,2388.05,8142.19,8.3578,392,39.09,23.3096,142,0
90,-0.0021,0.0003,642.49,1586.05,1407.61,554.87,2388.03,9053.01,47.43,521.62,2387.97,8132.16,8.4242,392,39.08,23.427,141,0
91,0.0006,0.0001,641.76,1587.4,1396.73,553.81,2388.08,9054.85,47.38,522.45,2387.97,8140.26,8.3434,393,39.08,23.4101,140,0
