time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.003,0.0002,642.32,1594.51,1401.99,553.84,2388.08,9052.06,47.34,521.79,2388.08,8131.22,8.4291,392,38.99,23.3352,260,0
2,0.0003,-0.0001,642.63,1595.32,1401.79,553.61,2388.08,9043.13,47.44,521.56,2388.06,8131.97,8.3798,392,38.76,23.3736,259,0
3,-0.0003,-0.0001,641.96,1578.81,1408.14,553.68,2388.12,9044.02,47.46,521.63,2388.12,8129.83,8.4029,392,38.87,23.257,258,0
4,0.0032,0.0002,643.05,1580.84,1404.6,554.05,2388.12,9048.05,47.39,521.9,2388.06,8128.69,8.4471,393,39.05,23.3212,257,0
5,0.0008,0.0005,642.02,1588.46,1398.11,553.55,2388.09,9044.03,47.51,522.32,2388.08,8131.91,8.4378,393,38.95,23.4231,256,0
6,-0.0044,0.0004,642.53,1589.25,1411.97,553.66,2388.09,9052.32,47.18,522.03,2388.13,8124.4,8.4141,392,38.91,23.3224,255,0
7,-0.0007,-0.0004,642.2,1587.93,1405.51,554.08,2388.1,9043.59,47.36,521.45,2388.05,8129.95,8.4193,391,38.8,23.2998,254,0
8,-0.0011,-0.0001,642.49,1591.42,1407.2,553.67,2388.1,9049.29,47.45,522.12,2388.09,8127.17,8.3941,393,38.91,23.2945,253,0
9,0.0002,0.0002,642.07,1590.66,1396.29,553.89,2388.1,9041.27,47.31,521.98,2388.08,8130.41,8.4033,393,38.93,23.3139,252,0
10,0.0005,0.0,642.65,1583.44,1408.37,553.6,2388.08,9051.73,47.45,521.48,2388.07,8126.69,8.4331,392,38.87,23.3507,251,0
11,-0.0002,0.0001,642.4,1587.46,1400.73,553.86,2388.11,9044.41,47.27,521.7,2388.1,8132.07,8.445,393,38.84,23.3683,250,0
12,0.0023,-0.0001,642.57,1583.19,1415.41,553.06,2388.05,9050.26,47.45,521.49,2388.11,8128.71,8.4274,392,38.86,23.3459,249,0
13,0.0011,-0.0003,642.68,1586.33,1403.86,554.01,2388.11,9042.84,47.21,521.68,2388.08,8128.03,8.4264,392,39.07,23.2721,248,0
14,0.0047,-0.0003,642.68,1584.87,1404.05,553.48,2388.14,9050.33,47.31,522.06,2388.1,8129.47,8.4703,394,38.82,23.3398,247,0
15,-0.0009,0.0002,642.42,1585.56,1400.7,553.9,2388.08,9049.04,47.44,521.92,2388.08,8132.78,8.4561,393,38.8,23.3534,246,0
16,-0.0012,0.0003,641.76,1587.26,1398.88,553.75,2388.11,9041.99,47.44,522.0,2388.11,8130.45,8.4151,392,38.86,23.3403,245,0
17,0.0025,-0.0001,642.43,1594.34,1405.64,553.57,2388.1,9051.68,47.34,521.87,2388.05,8131.18,8.4356,393,38.9,23.3207,244,0
18,-0.0015,-0.0005,642.73,1586.1,1403.75,553.78,2388.07,9048.95,47.59,521.68,2388.1,8125.93,8.416,394,38.81,23.3223,243,0
19,-0.0005,0.0004,642.44,1588.39,1407.41,554.33,2388.09,9051.11,47.4,522.24,2388.09,8131.14,8.4223,392,39.04,23.3242,242,0
20,0.0018,0.0001,642.56,1587.37,1404.25,553.58,2388.08,9046.35,47.39,521.74,2388.06,8132.59,8.4062,391,39.08,23.3306,241,0
21,0.0011,-0.0003,642.5,1588.39,1400.37,554.49,2388.07,9049.09,47.34,521.64,2388.09,8126.23,8.4155,392,38.82,23.2841,240,0
22,-0.0014,0.0,642.23,1588.17,1411.2,554.25,2388.03,9055.78,47.47,521.2,2388.06,8132.04,8.4038,393,38.91,23.3554,239,0
23,0.0018,0.0001,642.25,1596.71,1397.6,553.43,2388.07,9047.1,47.6,521.95,2388.08,8130.66,8.436,392,39.01,23.3183,238,0
