time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0003,-0.0003,642.18,1587.39,1392.46,554.09,2387.99,9065.62,47.07,522.61,2387.95,8148.76,8.4058,392,39.17,23.3801,193,0
2,-0.004,0.0001,641.81,1588.45,1406.94,554.98,2388.03,9062.08,47.2,522.17,2387.98,8143.72,8.3837,392,39.34,23.5081,192,0
3,0.0017,0.0001,641.73,1584.32,1396.01,553.94,2388.03,9063.92,47.24,522.61,2388.02,8145.33,8.4137,393,39.08,23.4344,191,0
4,0.0006,-0.0003,641.45,1580.54,1402.14,554.1,2388.01,9064.27,47.14,522.51,2387.95,8144.16,8.3953,391,39.0,23.4524,190,0
5,-0.0035,-0.0001,642.15,1578.08,1398.18,554.18,2388.0,9060.01,47.05,522.2,2387.98,8143.76,8.4112,393,39.13,23.3571,189,0
6,-0.0009,-0.0002,642.23,1582.68,1392.93,554.61,2387.91,9064.73,47.01,522.58,2387.97,8145.31,8.3795,391,39.04,23.564,188,0
7,-0.0016,-0.0003,642.11,1581.87,1399.8,554.62,2388.05,9070.6,47.1,522.79,2388.03,8143.34,8.4,392,39.1,23.4382,187,0
8,-0.0026,-0.0001,641.83,1579.69,1396.91,553.96,2387.98,9054.49,47.16,522.44,2387.98,8144.86,8.4198,392,39.07,23.4006,186,0
9,0.0009,0.0002,642.04,1590.93,1388.7,554.71,2388.03,9062.01,47.21,522.63,2387.97,8142.89,8.3638,391,38.96,23.5313,185,0
10,0.0045,0.0002,641.92,1583.96,1401.38,553.94,2387.97,9059.24,47.36,522.7,2387.96,8138.19,8.3983,391,38.98,23.4457,184,0
11,-0.004,0.0001,642.64,1578.62,1392.01,554.73,2387.98,9058.75,47.19,522.81,2387.97,8139.61,8.3876,392,39.17,23.5464,183,0
12,-0.0034,-0.0003,642.29,1593.34,1396.9,555.49,2387.99,9060.37,47.16,522.02,2387.97,8144.26,8.4074,391,39.06,23.3477,182,0
13,-0.0027,0.0,641.46,1584.87,1402.07,554.73,2387.99,9054.42,47.15,522.12,2388.0,8144.55,8.406,393,39.02,23.5109,181,0
14,0.0023,-0.0002,641.72,1583.39,1401.14,554.51,2387.98,9058.62,47.18,522.71,2387.94,8144.46,8.3855,392,39.22,23.3945,180,0
15,-0.0019,-0.0002,642.49,1579.51,1400.21,554.84,2387.99,9061.45,47.17,522.48,2387.99,8142.69,8.3746,392,39.16,23.4308,179,0
16,-0.0004,0.0002,642.28,1590.12,1394.29,554.55,2388.0,9059.2,47.2,522.52,2388.0,8144.23,8.3488,391,39.04,23.3701,178,0
17,0.0022,-0.0,642.26,1586.5,1401.91,554.89,2388.0,9068.84,46.86,522.49,2387.98,8150.22,8.405,392,39.08,23.3792,177,0
18,-0.0017,0.0003,642.09,1576.63,1398.25,554.86,2388.01,9064.79,47.04,522.52,2387.99,8141.48,8.4257,392,39.04,23.4545,176,0
19,-0.0006,-0.0004,641.6,1588.2,1393.93,554.5,2387.94,9058.17,47.05,522.73,2387.99,8146.27,8.4192,392,39.07,23.4319,175,0
20,0.0012,-0.0004,641.87,1585.62,1395.66,554.89,2387.99,9069.05,47.08,522.08,2388.0,8140.29,8.4227,392,39.11,23.4404,174,0
21,-0.0002,0.0005,641.86,1577.56,1393.02,555.39,2388.0,9070.45,47.28,522.62,2388.01,8144.71,8.3859,391,39.06,23.3625,173,0
22,-0.0018,-0.0003,641.63,1579.66,1391.13,554.39,2388.01,9060.76,47.26,521.99,2388.01,8144.62,8.3485,391,39.09,23.3191,172,0
23,0.0028,0.0001,641.56,1583.55,1399.5,555.67,2388.03,9058.66,47.23,522.57,2387.94,8144.27,8.4295,391,38.96,23.4042,171,0
24,-0.0034,-0.0003,641.84,1583.23,1389.91,554.46,2387.95,9065.74,47.18,522.7,2387.99,8146.5,8.4082,390,39.06,23.4602,170,0
25,0.0005,0.0003,641.97,1590.33,1399.6,554.4,2388.03,9064.1,47.14,522.55,2388.0,8142.84,8.3728,391,38.97,23.4629,169,0
26,-0.0005,-0.0,642.51,1580.48,1394.28,554.97,2388.0,9064.17,47.2,522.55,2388.02,8143.47,8.4109,391,38.89,23.4197,168,0
27,0.0007,-0.0003,641.54,1583.17,1398.41,554.95,2387.97,9059.15,47.12,522.61,2388.0,8141.52,8.3828,390,39.02,23.5524,167,0
28,-0.0039,-0.0003,641.92,1580.23,1394.82,554.38,2388.05,9062.43,47.06,522.5,2387.97,8142.67,8.4101,392,38.99,23.4704,166,0
29,-0.0025,0.0,642.57,1579.13,1397.24,555.33,2388.04,9068.52,47.26,522.7,2388.03,8140.88,8.4018,391,38.99,23.432,165,0
30,-0.0019,-0.0,641.85,1581.0,1396.49,554.64,2387.97,9062.26,47.22,522.06,2387.98,8141.24,8.3842,392,39.22,23.3783,164,0
31,0.0014,0.0005,641.93,1579.16,1402.5,554.76,2387.98,9061.26,47.28,522.53,2387.98,8144.07,8.3806,392,39.0,23.3137,163,0
32,-0.0012,-0.0004,642.16,1579.16,1401.48,554.96,2388.01,9061.24,47.25,522.25,2387.97,8144.18,8.3841,390,39.14,23.4645,162,0
33,0.0025,0.0001,642.33,1581.25,1401.28,555.33,2388.03,9054.02,47.18,522.55,2388.0,8140.28,8.3958,392,38.94,23.4554,161,0
34,-0.0,-0.0002,642.06,1583.92,1402.45,554.57,2387.98,9062.56,47.52,522.71,2388.03,8144.14,8.4162,390,39.04,23.3417,160,0
35,0.0002,-0.0,642.34,1585.19,1399.12,554.28,2387.93,9065.3,47.16,522.3,2387.99,8141.14,8.4114,391,39.14,23.4793,159,0
36,-0.0,-0.0004,642.18,1588.19,1406.83,555.12,2387.96,9060.92,47.19,522.32,2388.03,8145.87,8.4161,390,39.09,23.4132,158,0
37,0.0021,-0.0002,642.22,1583.19,1392.92,555.34,2387.99,9055.9,47.31,522.26,2387.99,8143.49,8.4177,392,39.11,23.4552,157,0
38,-0.0023,0.0004,642.08,1592.07,1397.03,554.62,2387.99,9065.48,47.38,522.79,2388.06,8144.71,8.3914,392,39.15,23.372,156,0
39,0.001,-0.0001,641.79,1573.85,1400.68,554.62,2387.99,9064.49,47.29,522.44,2388.01,8146.06,8.3869,391,39.07,23.3204,155,0
