time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0001,0.0004,642.46,1590.05,1404.94,553.47,2388.11,9047.52,47.48,521.52,2388.15,8124.16,8.436,392,38.88,23.2321,312,0
2,0.0028,-0.0,642.49,1593.05,1399.31,553.4,2388.06,9050.08,47.42,521.88,2388.02,8127.65,8.47,393,39.02,23.2761,311,0
3,0.0029,-0.0002,642.83,1594.01,1403.22,553.5,2388.11,9043.13,47.31,521.58,2388.08,8131.34,8.4254,395,38.93,23.2897,310,0
4,-0.0033,-0.0004,642.55,1586.54,1402.95,553.86,2388.09,9036.8,47.48,521.92,2388.13,8123.15,8.4319,393,38.77,23.3222,309,0
5,0.0013,-0.0004,642.81,1593.63,1398.68,554.18,2388.05,9045.88,47.41,522.04,2388.07,8125.08,8.4,393,38.84,23.3852,308,0
6,0.0004,-0.0005,642.21,1580.96,1407.6,553.99,2388.13,9044.9,47.43,521.7,2388.11,8126.76,8.4211,392,38.8,23.3906,307,0
7,0.0014,-0.0005,642.77,1591.79,1408.14,554.31,2388.19,9045.6,47.54,521.59,2388.08,8121.4,8.4141,392,38.85,23.3619,306,0
8,0.003,-0.0004,642.56,1588.36,1400.95,553.68,2388.12,9045.28,47.33,521.74,2388.13,8126.62,8.4475,392,38.9,23.3777,305,0
9,0.0033,0.0003,643.11,1588.29,1401.35,553.32,2388.05,9040.6,47.36,522.05,2388.08,8125.34,8.4103,392,38.92,23.27,304,0
10,0.0031,-0.0002,642.62,1590.98,1402.81,554.1,2388.04,9032.04,47.48,521.85,2388.06,8118.52,8.4152,392,39.04,23.3918,303,0
11,0.0008,-0.0001,642.49,1588.65,1401.17,552.81,2388.1,9031.89,47.45,522.02,2388.08,8122.12,8.4349,395,38.78,23.3546,302,0
12,-0.0022,0.0004,642.39,1584.94,1405.12,553.88,2388.09,9047.02,47.42,521.76,2388.1,8129.98,8.4492,392,39.02,23.3183,301,0
13,-0.0031,-0.0003,642.43,1587.24,1409.1,553.88,2388.04,9038.02,47.55,522.02,2388.08,8119.75,8.4204,393,38.87,23.362,300,0
14,-0.0018,0.0001,642.29,1584.47,1400.64,553.54,2388.07,9041.83,47.33,522.53,2388.04,8128.27,8.4398,392,38.88,23.3926,299,0
15,0.0026,-0.0004,641.98,1587.83,1399.75,553.41,2388.07,9044.06,47.38,521.52,2388.07,8127.79,8.4127,392,38.8,23.3939,298,0
16,-0.0003,0.0002,641.95,1592.07,1406.86,553.26,2388.09,9044.08,47.56,521.4,2388.14,8130.39,8.4263,392,39.01,23.3096,297,0
17,0.0008,0.0001,642.95,1595.3,1403.59,554.32,2388.09,9044.62,47.43,521.18,2388.07,8128.3,8.4285,393,38.86,23.3025,296,0
18,0.0028,-0.0002,642.6,1588.62,1409.6,554.38,2388.09,9041.91,47.36,521.32,2388.08,8127.87,8.4343,393,38.88,23.3964,295,0
19,-0.003,0.0001,641.97,1592.93,1400.82,554.37,2388.11,9039.55,47.62,522.08,2388.08,8127.98,8.4414,392,38.78,23.3936,294,0
20,0.0006,0.0002,642.13,1581.74,1397.12,553.31,2388.12,9045.81,47.34,521.61,2388.07,8121.75,8.4144,392,38.97,23.4217,293,0
21,0.0006,0.0003,642.24,1583.46,1403.29,553.51,2388.07,9045.23,47.38,522.36,2388.03,8127.44,8.4019,393,39.05,23.3763,292,0
22,0.001,-0.0003,642.77,1580.6,1401.25,553.49,2388.07,9051.42,47.27,522.14,2388.11,8128.24,8.4013,394,39.0,23.3973,291,0
23,-0.0033,0.0004,642.82,1585.25,1409.47,554.54,2388.1,9045.94,47.54,521.86,2388.09,8123.21,8.4169,393,38.95,23.3264,290,0
24,-0.0014,-0.0004,642.31,1586.7,1407.05,553.58,2388.05,9046.02,47.45,521.55,2388.04,8122.33,8.4007,393,38.75,23.2626,289,0
25,-0.0012,-0.0005,642.81,1586.93,1411.63,553.85,2388.06,9045.08,47.43,521.7,2388.13,8130.69,8.4361,391,39.02,23.3418,288,0
26,0.0006,0.0002,642.28,1587.61,1405.61,554.03,2388.08,9033.05,47.41,521.31,2388.08,8126.29,8.4631,393,38.78,23.3367,287,0
27,-0.0007,-0.0004,642.48,1589.76,1403.58,553.71,2388.09,9043.95,47.37,521.74,2388.1,8122.19,8.4264,393,38.86,23.3362,286,0
28,0.0009,0.0003,641.98,1586.69,1407.96,553.5,2388.12,9045.17,47.27,522.08,2388.06,8130.13,8.4101,391,38.85,23.2552,285,0
29,0.0015,-0.0002,642.91,1595.55,1405.7,554.03,2388.08,9050.23,47.25,521.68,2388.08,8123.76,8.4148,391,38.95,23.3582,284,0
30,-0.0026,0.0004,642.55,1592.06,1398.14,553.78,2388.11,9048.2,47.46,521.25,2388.09,8124.16,8.4538,392,38.95,23.3231,283,0
31,-0.0034,-0.0002,642.4,1586.25,1405.27,553.85,2388.12,9047.08,47.55,521.51,2388.12,8126.22,8.4049,393,38.95,23.3383,282,0
32,0.0016,-0.0005,642.04,1587.37,1410.21,554.18,2388.08,9045.23,47.55,521.36,2388.13,8125.64,8.4584,392,38.92,23.342,281,0
33,0.0004,0.0002,642.18,1588.35,1406.69,554.24,2388.1,9042.25,47.38,522.07,2388.1,8127.88,8.4344,392,38.87,23.3203,280,0
34,-0.004,0.0,641.77,1581.73,1403.3,553.98,2388.11,9053.74,47.31,522.05,2388.08,8125.77,8.4238,392,39.06,23.2755,279,0
35,-0.0001,0.0003,643.04,1593.82,1406.15,553.96,2388.1,9043.74,47.48,521.54,2388.13,8122.56,8.4161,393,38.77,23.4047,278,0
36,-0.0025,0.0,642.43,1594.91,1401.02,553.22,2388.13,9040.09,47.42,522.03,2388.12,8123.16,8.4858,393,38.97,23.3303,277,0
37,-0.0029,0.0004,642.39,1593.72,1405.36,553.48,2388.12,9046.4,47.54,522.42,2388.07,8128.42,8.4403,393,39.0,23.3715,276,0
38,-0.0011,-0.0,642.37,1581.67,1406.46,554.0,2388.14,9045.01,47.5,521.53,2388.04,8127.88,8.4209,391,38.92,23.3983,275,0
39,-0.0016,-0.0004,642.43,1589.31,1401.35,553.56,2388.05,9043.41,47.36,521.84,2388.13,8128.81,8.4289,393,38.96,23.3619,274,0
40,-0.0012,0.0001,642.71,1585.57,1403.64,554.27,2388.13,9039.79,47.31,521.54,2388.13,8126.5,8.3857,391,38.8,23.328,273,0
41,-0.0,-0.0006,642.43,1589.89,1406.34,553.73,2388.06,9048.77,47.65,522.37,2388.12,8125.17,8.4136,391,38.89,23.3755,272,0
42,-0.001,0.0002,642.25,1587.5,1404.75,553.66,2388.08,9045.07,47.59,522.28,2388.11,8125.14,8.4426,392,38.89,23.3553,271,0
43,-0.0034,-0.0002,643.09,1583.99,1403.06,554.31,2388.13,9038.38,47.33,521.63,2388.04,8129.46,8.4347,393,38.81,23.3104,270,0
44,0.0045,0.0002,642.28,1587.82,1406.48,553.95,2388.08,9038.55,47.33,521.65,2388.11,8127.39,8.3854,393,38.94,23.2542,269,0
45,-0.0037,0.0001,642.67,1591.0,1401.33,552.98,2388.17,9050.31,47.34,521.57,2388.08,8128.96,8.4178,392,38.86,23.4953,268,0
46,-0.0009,-0.0004,642.33,1586.24,1404.91,553.92,2388.09,9043.85,47.38,521.89,2388.1,8128.23,8.4139,393,38.87,23.4165,267,0
47,0.0052,-0.0003,642.37,1586.25,1410.44,553.63,2388.13,9043.69,47.36,521.02,2388.12,8120.58,8.4314,393,38.82,23.3775,266,0
48,0.0016,-0.0,642.12,1589.99,1402.03,553.36,2388.05,9043.01,47.52,521.94,2388.14,8124.91,8.4105,393,38.99,23.3365,265,0
49,-0.0002,0.0003,642.97,1583.16,1398.04,553.28,2388.14,9049.53,47.43,521.81,2388.07,8129.43,8.4222,391,38.85,23.3714,264,0
50,0.0052,0.0,642.2,1586.09,1397.46,554.1,2388.13,9052.36,47.41,521.08,2388.08,8122.81,8.4295,391,38.86,23.347,263,0
51,0.0021,-0.0004,642.52,1590.98,1408.84,553.74,2388.11,9053.67,47.26,521.7,2388.07,8129.44,8.3896,392,38.81,23.338,262,0
52,0.0016,-0.0005,641.88,1591.36,1403.26,553.24,2388.08,9046.07,47.32,522.01,2388.08,8129.35,8.4433,392,38.94,23.312,261,0
53,-0.0016,-0.0002,642.67,1597.43,1398.72,553.05,2388.12,9041.97,47.37,521.49,2388.11,8122.79,8.4537,393,38.82,23.2566,260,0
54,-0.0009,-0.0005,642.36,1582.38,1410.91,553.97,2388.13,9047.95,47.65,521.88,2388.14,8125.6,8.4418,392,38.83,23.3603,259,0
55,0.0017,0.0,642.26,1588.85,1401.25,552.84,2388.07,9051.42,47.49,521.93,2388.09,8121.37,8.4006,394,38.92,23.405,258,0
56,-0.0006,0.0,642.14,1588.0,1399.28,554.34,2388.09,9041.21,47.42,521.65,2388.06,8130.19,8.422,392,38.67,23.1988,257,0
57,-0.0033,0.0001,642.92,1589.26,1402.2,553.63,2388.08,9046.96,47.36,521.23,2388.09,8124.21,8.4139,391,38.92,23.3437,256,0
58,-0.0001,0.0003,642.33,1588.68,1409.06,553.51,2388.12,9047.92,47.36,521.98,2388.07,8127.6,8.4478,393,38.91,23.2186,255,0
