time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0023,0.0001,642.66,1585.63,1415.87,553.49,2388.13,9034.75,47.5,521.01,2388.18,8122.18,8.4474,394,38.77,23.3023,152,0
2,-0.0031,0.0001,642.85,1591.89,1405.96,553.45,2388.09,9037.35,47.65,521.2,2388.17,8115.33,8.449,392,38.82,23.3449,151,0
3,0.0009,0.0005,643.03,1589.22,1407.19,552.99,2388.15,9031.63,47.56,521.08,2388.16,8117.65,8.4592,393,38.94,23.2735,150,0
4,0.0028,-0.0004,642.9,1584.64,1403.72,553.16,2388.12,9040.34,47.53,521.58,2388.19,8118.45,8.4591,394,38.79,23.3108,149,0
5,-0.0025,0.0002,642.45,1587.82,1407.75,553.15,2388.13,9033.48,47.44,521.56,2388.16,8118.83,8.4587,392,38.75,23.2673,148,0
6,0.0005,-0.0001,642.68,1593.77,1409.05,552.51,2388.15,9041.85,47.46,521.91,2388.07,8115.64,8.4539,392,38.88,23.2834,147,0
7,-0.0007,-0.0005,642.96,1588.25,1409.93,553.62,2388.2,9035.1,47.52,520.54,2388.18,8114.73,8.4362,394,39.0,23.1876,146,0
8,-0.0005,0.0001,642.61,1585.86,1401.01,553.26,2388.12,9034.87,47.64,521.58,2388.2,8111.3,8.412,393,38.9,23.3255,145,0
9,-0.0025,0.0002,642.71,1593.64,1411.96,552.9,2388.13,9033.47,47.61,521.65,2388.15,8119.6,8.4201,394,38.74,23.2362,144,0
10,0.0021,0.0001,642.88,1594.13,1403.33,553.56,2388.16,9029.72,47.31,521.34,2388.19,8114.65,8.4436,392,38.9,23.3185,143,0
11,0.0026,-0.0003,642.34,1591.46,1409.49,552.84,2388.16,9033.43,47.54,521.11,2388.15,8112.19,8.4345,393,38.94,23.3401,142,0
12,0.0,-0.0003,642.9,1584.18,1408.16,552.53,2388.11,9041.8,47.5,521.04,2388.14,8116.15,8.4495,392,38.63,23.2494,141,0
13,-0.0015,-0.0004,642.98,1594.49,1410.68,552.99,2388.18,9046.86,47.58,521.48,2388.1,8121.35,8.4534,392,38.74,23.2864,140,0
