time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0015,0.0003,641.92,1584.7,1385.64,555.28,2387.93,9057.42,46.97,522.64,2388.0,8138.91,8.3665,390,39.04,23.4444,217,0
2,-0.0003,-0.0005,642.41,1584.25,1394.75,554.96,2387.98,9047.3,47.1,522.72,2388.07,8137.96,8.3979,391,38.94,23.5133,216,0
3,0.0003,-0.0004,642.24,1584.9,1388.93,555.21,2388.02,9054.67,47.19,522.63,2387.99,8136.8,8.3927,390,39.15,23.3709,215,0
4,0.0009,0.0,642.35,1572.84,1397.11,555.04,2387.97,9049.69,47.06,523.29,2388.02,8132.4,8.3754,390,39.02,23.3757,214,0
5,0.0005,-0.0005,641.41,1578.84,1391.4,554.76,2387.97,9050.9,47.15,522.09,2387.99,8138.63,8.3776,390,39.12,23.5076,213,0
6,-0.0003,-0.0005,642.0,1581.9,1390.9,554.3,2388.01,9057.86,46.92,523.1,2388.01,8134.33,8.4287,390,39.12,23.4433,212,0
7,0.001,-0.0001,642.79,1586.11,1400.66,554.92,2388.03,9056.05,47.07,522.43,2388.01,8131.76,8.4025,392,39.14,23.4319,211,0
8,-0.0016,-0.0002,642.24,1582.44,1397.91,553.92,2388.03,9053.35,47.1,522.22,2388.02,8132.14,8.3769,392,39.07,23.408,210,0
9,-0.0032,0.0001,641.8,1582.52,1394.98,555.14,2388.04,9045.51,47.05,523.05,2388.01,8139.31,8.3527,390,39.02,23.5414,209,0
10,0.0023,-0.0001,641.81,1586.38,1396.28,554.43,2388.08,9052.78,47.08,522.35,2388.05,8135.85,8.3556,391,39.01,23.5272,208,0
11,0.006,0.0004,642.11,1581.34,1392.75,554.79,2387.99,9052.52,47.01,522.38,2387.96,8138.23,8.3874,391,39.05,23.4404,207,0
12,0.0011,0.0003,641.61,1578.43,1393.37,554.32,2388.02,9056.9,47.21,522.12,2388.01,8136.21,8.3921,392,39.24,23.4113,206,0
13,-0.0024,0.0002,642.36,1584.6,1390.56,555.03,2387.95,9051.61,47.2,522.54,2388.03,8136.17,8.4239,391,38.94,23.4847,205,0
14,-0.0048,0.0001,642.06,1582.02,1396.67,554.71,2388.05,9054.49,47.04,522.41,2388.0,8139.48,8.4004,392,38.9,23.5362,204,0
15,-0.0038,-0.0005,642.01,1583.85,1397.99,554.42,2387.89,9044.65,47.29,522.73,2387.97,8137.64,8.4133,392,39.09,23.4589,203,0
16,-0.0016,0.0003,641.9,1586.62,1392.61,554.93,2387.99,9057.18,47.24,522.82,2388.01,8137.15,8.3942,390,39.04,23.4841,202,0
17,-0.0007,0.0002,641.69,1579.33,1391.71,554.64,2387.99,9049.53,47.17,522.37,2387.98,8135.83,8.388,393,38.86,23.4383,201,0
