time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0014,-0.0,643.06,1593.71,1408.42,554.35,2388.05,9060.64,47.35,522.38,2388.09,8136.32,8.4239,392,38.82,23.4096,277,0
2,0.0034,-0.0005,642.41,1602.39,1407.07,553.84,2388.07,9067.94,47.51,521.68,2388.09,8138.02,8.4522,393,38.97,23.3046,276,0
3,-0.0004,0.0,642.79,1583.74,1407.67,554.17,2388.08,9058.55,47.5,521.84,2388.11,8140.18,8.4097,392,38.89,23.3123,275,0
4,-0.003,0.0002,642.28,1587.97,1399.32,553.85,2388.07,9059.9,47.29,522.14,2388.02,8144.68,8.4076,391,38.82,23.2605,274,0
5,0.0019,0.0004,642.5,1589.78,1407.85,553.33,2388.05,9061.34,47.51,521.82,2388.11,8143.84,8.4116,391,39.12,23.4223,273,0
6,-0.0003,0.0002,643.16,1591.03,1407.62,554.07,2388.08,9060.78,47.69,521.69,2388.07,8144.5,8.4499,393,38.81,23.2583,272,0
7,0.0005,-0.0005,642.35,1585.02,1403.66,553.83,2388.04,9061.15,47.32,521.54,2388.05,8138.75,8.4671,392,38.97,23.3339,271,0
8,-0.0003,0.0001,643.01,1582.3,1409.89,554.11,2387.98,9053.38,47.31,521.92,2388.01,8137.93,8.4597,392,39.1,23.3448,270,0
9,-0.0015,-0.0,642.29,1586.49,1401.55,553.56,2388.07,9055.51,47.56,521.72,2388.13,8140.46,8.3998,393,39.05,23.4663,269,0
10,0.001,0.0002,642.62,1587.37,1401.4,554.32,2388.05,9064.18,47.49,521.92,2388.03,8137.36,8.4148,394,38.79,23.3423,268,0
11,0.001,0.0004,642.76,1590.64,1398.88,554.1,2388.03,9057.69,47.31,521.54,2388.05,8143.3,8.4034,393,38.86,23.2945,267,0
12,-0.0018,0.0004,642.41,1589.18,1404.37,554.05,2388.04,9064.33,47.28,521.35,2388.1,8140.45,8.4069,392,38.89,23.492,266,0
13,0.0049,-0.0004,642.56,1590.84,1403.51,554.06,2388.08,9053.93,47.39,521.44,2388.1,8135.93,8.4416,393,39.02,23.3551,265,0
14,0.0003,0.0002,642.43,1582.7,1411.21,553.68,2388.08,9063.96,47.28,521.9,2388.06,8138.81,8.4378,392,38.64,23.3873,264,0
