time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0023,-0.0004,642.02,1588.76,1402.16,553.93,2388.06,9047.72,47.23,522.3,2388.03,8131.77,8.44,393,38.77,23.359,230,0
2,-0.0017,-0.0001,642.28,1579.72,1408.22,554.6,2388.09,9049.32,47.21,522.09,2388.0,8132.44,8.4162,393,38.89,23.4174,229,0
3,0.001,-0.0002,642.45,1581.54,1406.98,554.36,2388.04,9054.72,47.12,521.81,2388.04,8132.64,8.411,392,38.96,23.396,228,0
4,0.0008,-0.0004,642.13,1595.31,1404.2,553.19,2388.07,9048.65,47.32,522.38,2388.08,8122.75,8.3651,393,38.81,23.3342,227,0
5,0.0022,0.0001,642.28,1592.92,1402.68,554.12,2388.1,9047.16,47.27,522.27,2388.05,8129.44,8.4257,393,38.84,23.334,226,0
6,0.0014,-0.0001,642.53,1586.97,1402.56,554.12,2388.03,9047.84,47.18,521.13,2388.12,8127.98,8.4041,392,39.04,23.3419,225,0
7,0.0,0.0002,642.53,1575.55,1401.31,553.73,2388.07,9052.49,47.26,521.75,2388.09,8131.83,8.4108,392,38.92,23.4383,224,0
8,0.0015,0.0003,641.98,1582.09,1404.08,554.55,2388.05,9052.95,47.24,521.59,2388.06,8135.79,8.3942,394,38.96,23.4885,223,0
9,-0.0012,0.0005,642.42,1588.91,1400.9,553.86,2388.13,9050.86,47.28,521.81,2388.07,8130.93,8.3921,392,38.82,23.3396,222,0
10,-0.001,-0.0002,642.39,1584.44,1401.02,554.12,2388.06,9048.53,47.23,521.39,2388.13,8133.02,8.4059,393,38.81,23.3526,221,0
11,-0.0005,0.0,642.19,1584.99,1403.08,553.8,2388.06,9058.06,47.14,520.99,2388.05,8130.78,8.457,393,38.79,23.4155,220,0
12,-0.0059,0.0003,642.59,1586.81,1403.6,554.14,2388.04,9043.19,47.21,521.91,2388.08,8131.15,8.4272,391,38.94,23.2906,219,0
13,0.0051,0.0003,642.36,1585.39,1392.39,553.44,2388.04,9043.57,47.52,522.19,2388.11,8134.22,8.4198,391,38.94,23.3375,218,0
14,-0.0036,-0.0004,642.74,1578.83,1399.83,553.98,2388.03,9051.21,47.27,521.85,2388.08,8133.96,8.4232,393,39.01,23.4412,217,0
15,0.0006,-0.0001,642.24,1589.91,1409.58,553.72,2388.03,9049.18,47.14,521.78,2388.07,8131.87,8.4267,392,38.89,23.3834,216,0
16,-0.0006,0.0003,642.99,1584.32,1411.25,553.99,2388.17,9052.04,47.52,522.11,2388.03,8134.09,8.4215,393,38.87,23.3312,215,0
17,-0.0011,0.0002,642.45,1582.49,1398.27,553.51,2388.07,9050.84,47.48,521.59,2388.04,8128.01,8.377,393,39.0,23.4409,214,0
18,-0.0015,0.0002,642.55,1588.29,1402.12,553.78,2388.04,9048.82,47.3,521.89,2388.1,8126.36,8.4029,393,38.96,23.4253,213,0
19,-0.0036,0.0004,642.63,1594.79,1396.6,554.64,2388.06,9052.12,47.44,521.84,2388.03,8130.03,8.4407,392,39.05,23.3312,212,0
20,-0.0034,-0.0001,642.15,1585.93,1400.63,554.41,2388.09,9043.82,47.35,521.95,2388.09,8126.34,8.4218,391,38.8,23.3824,211,0
21,0.0003,0.0001,642.25,1590.23,1400.24,553.65,2388.03,9054.91,47.4,521.18,2388.05,8134.1,8.4526,393,38.86,23.3527,210,0
22,0.0035,0.0001,642.92,1588.7,1402.72,553.98,2388.09,9047.82,47.35,522.39,2388.12,8132.26,8.3909,393,38.83,23.351,209,0
23,0.0006,0.0003,642.54,1587.57,1398.23,553.97,2388.08,9047.95,47.46,521.04,2388.04,8127.41,8.402,391,38.92,23.4463,208,0
24,-0.0021,-0.0004,642.35,1582.49,1405.87,553.54,2388.04,9043.18,47.46,522.02,2388.03,8131.6,8.4363,392,38.9,23.4027,207,0
25,-0.0004,-0.0,642.55,1588.32,1404.69,553.41,2388.05,9056.63,47.26,521.66,2388.11,8131.28,8.4478,391,38.96,23.3278,206,0
26,-0.0011,-0.0001,642.66,1582.6,1401.83,554.2,2388.1,9044.3,47.25,521.13,2388.13,8133.4,8.3921,393,38.96,23.373,205,0
27,-0.0013,-0.0003,642.44,1582.59,1395.68,553.71,2388.06,9050.31,47.52,522.41,2388.0,8129.94,8.4378,393,39.04,23.295,204,0
28,-0.0029,0.0003,642.61,1588.44,1403.66,554.32,2388.07,9048.85,47.4,521.5,2388.08,8130.94,8.3939,392,38.87,23.2137,203,0
29,0.0038,-0.0,642.49,1583.73,1405.93,553.49,2388.06,9037.87,47.37,522.32,2388.14,8131.56,8.4771,393,39.09,23.3727,202,0
30,0.0015,0.0001,642.61,1587.67,1399.67,554.46,2388.07,9051.01,47.33,521.24,2388.08,8126.28,8.4007,394,39.02,23.2777,201,0
31,0.0019,0.0,642.07,1594.06,1402.29,553.83,2388.04,9049.86,47.5,522.36,2388.1,8128.82,8.3916,391,38.97,23.3877,200,0
32,0.0004,0.0002,642.56,1587.97,1402.61,553.76,2388.04,9047.71,47.36,521.65,2388.09,8127.36,8.431,393,39.17,23.276,199,0
33,0.004,-0.0004,642.85,1586.32,1406.42,553.84,2388.03,9047.98,47.33,521.72,2388.07,8130.67,8.4268,392,38.85,23.3263,198,0
34,0.0006,0.0004,642.38,1587.83,1405.92,554.0,2388.09,9049.43,47.23,521.93,2388.12,8138.24,8.4307,392,38.93,23.2638,197,0
35,-0.0039,-0.0001,642.86,1591.46,1396.64,553.51,2388.07,9054.46,47.3,521.66,2388.12,8131.44,8.4174,391,38.91,23.3064,196,0
36,-0.0037,-0.0001,641.96,1586.3,1400.26,554.01,2388.08,9049.85,47.38,521.89,2388.08,8128.07,8.4256,393,38.82,23.3288,195,0
37,-0.001,-0.0001,642.5,1593.44,1404.57,554.59,2388.02,9045.67,47.37,521.71,2388.03,8129.77,8.4076,393,38.88,23.3522,194,0
38,0.0015,0.0,642.13,1583.65,1406.71,554.3,2388.0,9051.1,47.4,522.05,2388.08,8131.29,8.4472,392,38.96,23.3787,193,0
39,0.0022,-0.0003,642.44,1586.22,1405.94,554.35,2388.0,9045.8,47.53,522.01,2388.06,8133.69,8.4046,392,38.85,23.3877,192,0
40,-0.0015,-0.0004,642.39,1585.56,1410.92,554.28,2388.1,9053.58,47.41,522.04,2388.06,8132.57,8.4363,392,39.13,23.2686,191,0
41,-0.0012,-0.0002,642.82,1577.67,1412.89,554.33,2388.09,9052.23,47.46,522.13,2388.04,8139.48,8.4069,393,39.04,23.4119,190,0
42,0.0012,-0.0,642.35,1589.89,1397.94,554.37,2388.07,9052.43,47.15,522.03,2388.11,8135.5,8.397,392,39.02,23.3855,189,0
43,-0.0007,0.0004,642.59,1594.65,1404.09,554.64,2388.04,9045.02,47.37,521.78,2388.06,8127.06,8.3652,391,38.97,23.3721,188,0
44,-0.0022,-0.0002,641.86,1588.3,1401.53,553.68,2388.04,9052.74,47.44,521.44,2388.07,8134.97,8.427,391,38.81,23.389,187,0
45,-0.0001,-0.0005,642.39,1586.97,1400.68,553.63,2388.12,9048.92,47.54,521.33,2388.09,8130.45,8.4452,392,38.98,23.3524,186,0
46,0.0003,-0.0004,642.49,1597.59,1393.43,553.69,2388.12,9054.95,47.23,521.26,2387.99,8132.11,8.4095,393,38.84,23.3946,185,0
