time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0004,-0.0005,642.36,1586.12,1408.33,553.72,2388.06,9061.0,47.36,522.38,2388.02,8139.39,8.4304,393,38.91,23.325,282,1
2,-0.0008,0.0001,642.88,1581.13,1411.2,554.33,2388.09,9058.96,47.34,521.81,2388.08,8132.32,8.4046,392,38.86,23.3201,281,1
3,-0.001,0.0002,642.4,1588.42,1398.31,554.17,2388.05,9056.99,47.49,521.78,2388.07,8140.83,8.4201,394,38.8,23.3658,280,1
4,0.0011,-0.0001,642.09,1592.03,1402.35,553.62,2388.07,9062.12,47.31,522.07,2388.07,8132.35,8.4306,393,38.89,23.3541,279,1
5,-0.0015,-0.0,642.08,1593.79,1409.68,553.6,2388.04,9058.71,47.48,522.14,2388.09,8139.14,8.4214,392,38.84,23.3954,278,1
6,0.0025,-0.0001,642.41,1584.39,1398.68,553.67,2388.05,9061.62,47.47,521.74,2388.1,8143.41,8.4229,393,38.82,23.2814,277,1
7,-0.0022,-0.0,642.67,1588.0,1402.33,554.02,2388.09,9053.91,47.42,522.39,2388.03,8134.71,8.4504,393,38.68,23.3219,276,1
8,0.0018,-0.0,642.92,1585.98,1403.88,553.77,2388.08,9052.52,47.46,522.1,2388.02,8138.17,8.4096,395,38.99,23.2747,275,1
9,-0.0018,0.0003,642.58,1584.6,1403.35,553.59,2388.03,9049.69,47.44,521.75,2388.06,8136.09,8.4512,393,38.87,23.2603,274,1
10,0.0007,0.0001,642.05,1589.08,1400.76,553.58,2388.06,9058.7,47.46,521.95,2388.1,8137.78,8.4355,394,38.73,23.3419,273,1
11,0.0004,0.0001,642.73,1586.57,1403.66,554.32,2388.09,9064.09,47.16,521.91,2388.08,8136.78,8.4122,393,38.89,23.3741,272,1
12,-0.0043,-0.0001,642.21,1587.6,1405.13,553.58,2388.03,9061.78,47.32,521.45,2388.02,8137.28,8.4069,391,38.75,23.3205,271,1
