time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0002,0.0004,642.16,1589.27,1403.48,554.0,2388.06,9049.1,47.31,522.34,2388.09,8133.26,8.3855,391,38.97,23.4065,189,0
2,-0.0005,0.0001,642.18,1586.93,1396.58,553.99,2388.08,9052.76,47.25,521.93,2388.05,8135.43,8.396,392,39.03,23.3862,188,0
3,-0.0003,-0.0005,642.57,1583.95,1404.91,554.5,2388.01,9049.62,47.36,522.23,2388.06,8129.12,8.392,391,38.96,23.4118,187,0
4,0.0005,0.0001,642.29,1584.65,1399.92,553.82,2388.14,9059.44,47.33,521.88,2388.03,8136.95,8.4169,391,38.95,23.3597,186,0
5,-0.001,-0.0,642.69,1588.69,1398.53,554.29,2388.03,9050.57,47.39,521.55,2388.0,8136.2,8.4388,392,38.98,23.4219,185,0
6,0.0022,-0.0001,642.16,1591.1,1396.14,554.23,2388.04,9056.4,47.32,521.85,2388.07,8138.35,8.399,392,38.99,23.3106,184,0
7,0.0018,-0.0004,642.15,1584.3,1399.48,553.93,2388.09,9055.02,47.36,522.12,2388.03,8136.63,8.4067,391,39.17,23.3252,183,0
8,0.0002,-0.0003,641.66,1590.82,1400.85,553.96,2388.1,9054.79,47.57,522.12,2387.99,8134.62,8.4079,394,39.12,23.3109,182,0
9,0.0003,-0.0003,642.04,1584.85,1402.82,554.37,2387.98,9049.99,47.38,522.36,2388.07,8136.07,8.4338,392,38.97,23.4638,181,0
10,-0.0001,-0.0003,642.42,1575.81,1407.84,553.92,2388.05,9052.45,47.38,521.72,2388.03,8135.57,8.4376,392,38.9,23.454,180,0
11,-0.0013,-0.0003,641.94,1584.75,1396.7,554.23,2388.09,9060.6,47.39,522.12,2388.03,8137.7,8.4084,391,39.11,23.3219,179,0
12,0.0021,0.0004,642.21,1584.73,1405.17,554.16,2388.06,9050.67,47.3,521.95,2388.04,8133.36,8.3988,393,39.12,23.4065,178,0
13,0.0023,0.0005,642.53,1592.32,1399.24,553.81,2388.04,9053.45,47.33,521.86,2388.07,8135.8,8.38,392,39.06,23.4284,177,0
14,-0.0006,-0.0,641.89,1589.39,1395.8,554.07,2388.02,9047.15,47.24,521.84,2388.08,8131.87,8.38,391,39.01,23.3035,176,0
15,0.0,0.0004,642.4,1586.93,1402.99,553.98,2388.06,9046.63,47.34,522.2,2388.1,8135.74,8.3804,392,39.01,23.3661,175,0
16,0.0002,-0.0001,642.63,1589.69,1411.98,553.91,2388.04,9053.56,47.12,521.59,2388.06,8136.15,8.3997,392,39.01,23.3982,174,0
17,-0.0026,-0.0001,642.65,1588.67,1399.03,554.2,2388.01,9060.47,47.31,522.05,2388.04,8143.86,8.3963,392,39.04,23.3638,173,0
18,0.001,0.0001,642.04,1589.91,1398.56,554.36,2388.07,9053.82,47.48,522.61,2388.08,8137.41,8.3831,393,38.92,23.4273,172,0
19,0.0003,0.0004,642.02,1574.76,1409.35,555.34,2388.07,9054.63,47.45,522.0,2388.13,8139.03,8.4418,392,38.95,23.4207,171,0
20,-0.0054,0.0001,642.07,1580.5,1395.1,554.03,2388.05,9055.29,47.37,522.01,2387.99,8139.55,8.3656,393,39.0,23.4046,170,0
21,0.0005,-0.0002,642.45,1588.53,1398.37,553.92,2388.1,9052.45,47.35,522.13,2388.0,8137.49,8.4599,392,39.13,23.3835,169,0
22,-0.0032,0.0,642.21,1590.96,1400.77,554.2,2388.02,9055.5,47.28,522.3,2388.02,8131.89,8.4001,393,39.1,23.4045,168,0
23,-0.006,-0.0003,642.29,1584.69,1398.34,554.42,2388.08,9050.53,47.33,522.09,2388.05,8134.38,8.417,393,38.88,23.2993,167,0
24,-0.0004,0.0003,642.52,1583.77,1400.25,553.64,2388.05,9048.96,47.29,522.22,2388.06,8136.08,8.3589,392,38.87,23.3183,166,0
25,0.0014,-0.0001,642.86,1584.85,1393.24,553.47,2388.08,9058.13,47.15,522.59,2388.1,8138.34,8.4172,393,38.94,23.3511,165,0
26,-0.0023,-0.0001,642.32,1581.59,1404.2,554.75,2388.07,9046.81,47.22,522.11,2388.05,8136.15,8.4169,392,39.19,23.3566,164,0
27,0.0041,0.0,642.08,1584.03,1398.94,554.22,2388.05,9054.96,47.16,522.37,2388.07,8137.59,8.3659,393,38.88,23.3459,163,0
28,-0.0004,0.0002,642.42,1584.63,1400.5,553.97,2388.07,9051.96,47.39,521.4,2388.02,8131.86,8.4356,391,38.89,23.3501,162,0
29,-0.0015,0.0004,642.57,1584.3,1405.55,553.93,2387.99,9050.29,47.52,522.47,2388.01,8137.03,8.424,391,38.94,23.3689,161,0
30,-0.0016,-0.0,642.7,1584.16,1404.51,554.4,2388.04,9052.08,47.37,521.75,2388.01,8138.43,8.3804,392,38.9,23.4583,160,0
31,-0.0,-0.0002,642.12,1586.48,1402.1,553.85,2388.04,9054.95,47.18,522.04,2388.07,8137.3,8.3886,392,38.91,23.2822,159,0
32,-0.0026,0.0001,642.34,1586.4,1402.06,554.22,2388.02,9053.56,47.22,522.25,2388.01,8135.48,8.4169,392,39.06,23.4993,158,0
33,-0.004,0.0003,642.15,1584.84,1406.82,553.7,2387.99,9049.13,47.26,522.08,2388.05,8137.7,8.4018,393,38.98,23.448,157,0
34,0.0011,0.0002,642.68,1595.14,1403.26,553.89,2388.03,9053.89,47.45,522.07,2388.02,8134.89,8.4038,392,38.99,23.3937,156,0
35,-0.0032,-0.0002,641.95,1581.79,1400.33,554.02,2388.05,9047.54,47.25,522.33,2388.02,8135.11,8.4269,391,38.9,23.3429,155,0
36,-0.0028,-0.0004,642.33,1585.32,1399.48,553.94,2388.03,9055.67,47.26,522.03,2388.04,8138.44,8.3571,392,39.0,23.4097,154,0
37,-0.0015,-0.0004,642.52,1586.65,1401.06,554.29,2388.1,9058.82,47.34,521.99,2388.02,8136.12,8.4346,392,38.85,23.2841,153,0
38,0.0021,0.0004,642.11,1585.5,1404.18,554.12,2388.07,9059.5,47.21,522.42,2388.06,8133.28,8.4242,393,38.86,23.3233,152,0
39,-0.0008,-0.0003,642.01,1583.9,1401.86,554.11,2388.0,9053.24,47.18,522.1,2388.04,8136.58,8.4213,392,38.94,23.4438,151,0
40,0.0058,0.0002,642.21,1590.97,1394.73,553.92,2388.03,9050.46,47.09,521.73,2388.02,8137.84,8.4086,393,38.87,23.5034,150,0
