time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0004,-0.0002,642.72,1592.37,1410.0,552.82,2388.12,9043.49,47.64,521.78,2388.1,8133.27,8.4451,392,38.9,23.2947,127,0
2,-0.0062,0.0002,642.61,1586.25,1407.99,553.25,2388.1,9049.07,47.6,521.56,2388.1,8126.0,8.4279,395,38.82,23.4604,126,0
3,0.0007,-0.0,642.26,1586.25,1407.48,552.9,2388.13,9040.05,47.56,522.15,2388.07,8123.32,8.4143,394,38.73,23.2669,125,0
4,-0.0039,0.0005,642.46,1587.9,1405.23,553.55,2388.12,9053.54,47.4,521.83,2388.13,8123.19,8.4599,394,38.82,23.3789,124,0
5,0.0039,0.0002,642.31,1587.08,1408.78,553.4,2388.1,9044.92,47.5,521.76,2388.07,8125.88,8.4607,394,38.73,23.3338,123,0
6,0.0001,-0.0003,642.6,1592.86,1405.05,552.84,2388.11,9039.07,47.64,521.37,2388.16,8124.36,8.4492,392,38.98,23.3029,122,0
7,-0.0,0.0001,642.65,1596.39,1406.06,553.55,2388.09,9044.9,47.58,521.68,2388.12,8131.4,8.4691,394,38.91,23.2378,121,0
8,-0.0001,0.0005,643.4,1592.81,1403.31,552.95,2388.11,9043.71,47.35,521.55,2388.12,8128.05,8.4023,393,38.8,23.3534,120,0
9,0.003,0.0001,642.13,1592.98,1406.26,553.43,2388.13,9051.36,47.69,521.81,2388.1,8124.23,8.4383,392,38.84,23.2386,119,0
10,0.0,0.0001,642.43,1590.41,1402.45,552.58,2388.07,9038.89,47.49,521.23,2388.1,8123.05,8.4152,392,38.97,23.2466,118,0
11,-0.0027,-0.0003,642.76,1588.85,1409.87,553.31,2388.12,9043.65,47.42,521.2,2388.11,8126.79,8.4319,392,38.87,23.3439,117,0
12,0.0029,0.0004,642.53,1585.95,1415.5,553.46,2388.15,9051.08,47.47,521.54,2388.12,8130.6,8.451,394,38.73,23.29,116,0
13,0.0026,0.0004,642.98,1585.78,1402.06,553.77,2388.11,9046.51,47.41,521.49,2388.12,8129.55,8.479,395,38.89,23.1604,115,0
14,-0.0073,-0.0003,643.09,1592.43,1413.83,553.38,2388.14,9049.83,47.47,521.62,2388.08,8125.62,8.4756,391,38.88,23.432,114,0
15,-0.002,-0.0001,642.68,1595.97,1402.86,553.59,2388.14,9051.1,47.45,521.24,2388.09,8122.07,8.4487,393,39.05,23.3769,113,0
16,0.0002,0.0001,643.0,1591.13,1407.21,553.49,2388.14,9042.79,47.59,521.75,2388.12,8128.67,8.4166,392,38.82,23.4289,112,0
17,-0.0014,-0.0003,642.46,1584.58,1412.54,553.3,2388.09,9054.07,47.58,521.23,2388.1,8122.1,8.4542,392,38.77,23.2967,111,0
18,-0.0018,0.0005,642.77,1586.47,1405.7,553.87,2388.1,9037.09,47.51,520.85,2388.12,8121.13,8.3977,391,38.98,23.3503,110,0
19,0.0039,0.0,642.73,1592.2,1405.95,553.41,2388.2,9047.52,47.43,521.95,2388.07,8126.61,8.447,391,38.89,23.3198,109,0
20,0.0022,0.0002,642.85,1590.91,1404.46,553.32,2388.11,9042.38,47.52,521.46,2388.14,8125.37,8.4275,393,38.86,23.3369,108,0
21,0.0008,0.0004,642.79,1595.16,1410.79,553.41,2388.1,9050.09,47.57,521.59,2388.12,8128.82,8.4434,393,39.0,23.31,107,0
22,0.0032,0.0003,642.13,1582.68,1413.57,553.24,2388.11,9041.18,47.6,521.34,2388.12,8128.84,8.4461,393,39.05,23.2936,106,0
23,-0.0006,-0.0001,642.55,1589.03,1411.81,552.95,2388.09,9050.15,47.47,521.07,2388.14,8128.39,8.4301,392,38.99,23.4627,105,0
24,0.0002,0.0001,642.03,1591.94,1403.83,553.21,2388.11,9051.44,47.47,521.41,2388.09,8129.0,8.4525,392,38.89,23.264,104,0
25,0.0019,0.0001,642.73,1587.03,1412.02,553.42,2388.16,9045.81,47.36,521.28,2388.11,8133.03,8.4262,393,38.82,23.3324,103,0
26,0.0007,-0.0003,641.85,1590.95,1415.05,553.37,2388.16,9042.54,47.38,520.94,2388.11,8121.84,8.4703,394,38.8,23.2967,102,0
27,0.0008,-0.0,642.88,1595.83,1412.91,552.75,2388.13,9044.45,47.54,521.91,2388.18,8123.65,8.4644,394,38.8,23.2626,101,0
28,-0.0001,-0.0004,642.54,1595.34,1408.73,553.5,2388.11,9042.99,47.42,521.58,2388.12,8127.75,8.3966,395,38.85,23.1975,100,0
29,-0.0,0.0004,642.74,1586.9,1407.22,553.9,2388.14,9049.22,47.47,521.69,2388.11,8128.76,8.4475,392,38.59,23.2849,99,0
30,-0.0006,0.0001,642.95,1592.19,1411.79,553.56,2388.08,9037.95,47.55,520.96,2388.17,8124.6,8.4164,394,38.79,23.3179,98,0
31,0.0008,0.0003,642.53,1588.21,1405.8,553.31,2388.1,9044.96,47.56,520.95,2388.19,8121.37,8.4548,391,38.89,23.2977,97,0
32,-0.0005,0.0004,642.92,1587.21,1398.77,553.6,2388.12,9054.29,47.51,521.26,2388.09,8131.83,8.4109,393,38.73,23.1936,96,0
33,-0.0004,0.0,642.94,1585.95,1410.36,553.02,2388.15,9041.83,47.67,521.46,2388.14,8122.05,8.4105,393,38.78,23.2472,95,0
34,-0.0016,0.0004,642.63,1592.9,1408.57,553.5,2388.1,9043.23,47.65,521.19,2388.14,8129.02,8.4651,392,38.83,23.2467,94,0
35,0.0012,-0.0001,642.7,1594.01,1406.85,553.73,2388.16,9044.02,47.63,521.12,2388.12,8119.21,8.3988,393,38.8,23.3009,93,0
36,-0.0009,0.0003,642.91,1583.59,1413.11,553.59,2388.1,9050.55,47.46,521.87,2388.08,8125.89,8.4201,394,38.55,23.2627,92,0
37,0.0027,-0.0001,642.21,1590.96,1405.47,553.02,2388.08,9044.65,47.65,520.97,2388.17,8123.78,8.4264,393,38.76,23.2761,91,0
38,-0.0004,0.0004,642.71,1591.42,1410.03,552.74,2388.13,9046.52,47.76,521.33,2388.15,8132.22,8.4474,392,38.78,23.3095,90,0
39,0.001,0.0,642.72,1588.11,1404.33,553.22,2388.13,9047.31,47.41,521.24,2388.13,8129.65,8.4302,392,38.73,23.2919,89,0
40,0.0026,0.0,642.83,1589.27,1407.81,552.63,2388.1,9041.85,47.75,521.4,2388.12,8126.82,8.4198,394,38.77,23.3176,88,0
41,-0.001,0.0001,642.76,1592.32,1404.03,553.88,2388.15,9044.33,47.46,521.55,2388.16,8125.09,8.4205,394,38.94,23.2372,87,0
42,-0.0004,0.0,642.47,1590.93,1414.16,553.14,2388.1,9040.58,47.58,521.28,2388.17,8122.91,8.4503,393,38.84,23.238,86,0
43,0.0009,0.0005,643.11,1594.15,1413.13,552.94,2388.15,9050.67,47.44,521.23,2388.11,8128.86,8.4358,395,38.85,23.3339,85,0
44,0.0008,-0.0004,643.34,1593.9,1414.35,553.29,2388.1,9037.2,47.54,521.14,2388.14,8127.92,8.4415,394,38.76,23.3393,84,0
45,0.003,-0.0001,643.39,1588.25,1411.81,553.94,2388.08,9050.08,47.59,521.23,2388.17,8126.17,8.4584,393,38.94,23.3357,83,0
46,-0.0029,-0.0004,642.56,1588.53,1411.79,553.04,2388.15,9046.93,47.47,521.4,2388.09,8123.21,8.4787,394,38.62,23.3359,82,0
47,0.0014,0.0002,642.76,1584.28,1414.16,553.03,2388.14,9047.9,47.6,521.1,2388.14,8127.14,8.4361,394,38.7,23.2567,81,0
48,0.0013,0.0005,643.25,1589.47,1408.86,553.81,2388.11,9043.29,47.49,521.2,2388.18,8123.37,8.4396,394,38.75,23.1738,80,0
49,-0.0028,0.0005,642.66,1591.59,1408.56,552.85,2388.09,9046.05,47.38,521.55,2388.15,8127.1,8.4195,393,38.73,23.2049,79,0
50,-0.0029,0.0002,643.36,1583.21,1415.61,553.38,2388.12,9043.58,47.61,521.27,2388.14,8127.44,8.4446,394,38.92,23.3538,78,0
51,-0.0014,-0.0003,642.8,1597.39,1408.4,553.27,2388.1,9044.73,47.48,521.6,2388.11,8122.71,8.4462,395,38.65,23.1438,77,0
52,-0.0013,-0.0003,642.02,1583.74,1406.88,553.35,2388.05,9042.89,47.46,521.13,2388.16,8131.41,8.4857,393,38.87,23.2734,76,0
53,0.0026,-0.0004,642.38,1589.71,1402.11,553.09,2388.11,9046.64,47.5,521.58,2388.16,8124.33,8.4634,393,38.79,23.3081,75,0
54,0.0004,-0.0004,642.63,1590.54,1412.68,552.97,2388.12,9044.24,47.63,520.86,2388.16,8124.15,8.4307,394,39.0,23.3524,74,0
55,-0.0006,0.0003,642.77,1592.77,1407.2,553.97,2388.12,9047.56,47.57,521.04,2388.16,8127.46,8.4488,394,38.73,23.2892,73,0
56,-0.0,0.0002,642.96,1588.39,1414.37,552.26,2388.16,9039.91,47.68,520.8,2388.19,8124.11,8.4358,394,38.82,23.2573,72,0
57,-0.001,0.0005,642.71,1591.09,1409.3,552.92,2388.12,9043.9,47.67,521.58,2388.12,8123.31,8.4282,394,38.73,23.2617,71,0
58,-0.0006,0.0005,642.84,1589.72,1406.84,552.84,2388.12,9044.64,47.64,521.76,2388.19,8127.25,8.4291,394,38.69,23.3291,70,0
59,0.0005,0.0004,643.17,1593.03,1413.46,552.92,2388.1,9038.48,47.51,521.29,2388.08,8125.01,8.4413,393,38.79,23.2923,69,0
60,-0.002,0.0002,642.96,1587.9,1410.06,553.43,2388.16,9047.66,47.64,521.52,2388.15,8130.65,8.4583,394,38.93,23.2868,68,0
