time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0016,0.0005,642.49,1582.95,1401.6,554.59,2387.95,9061.3,47.19,521.41,2387.99,8142.8,8.3861,393,39.06,23.4234,194,1
2,-0.0006,0.0004,642.21,1589.39,1397.98,554.17,2388.01,9060.63,47.29,522.5,2388.01,8137.05,8.3788,391,39.04,23.5772,193,1
3,0.0029,0.0002,642.4,1590.51,1399.79,554.8,2388.04,9068.03,47.3,521.75,2388.02,8142.88,8.4153,390,39.06,23.445,192,1
4,0.0071,-0.0,642.28,1577.34,1393.92,553.56,2388.04,9051.6,47.29,521.63,2388.0,8139.74,8.3789,391,39.18,23.352,191,1
5,0.0003,-0.0001,641.48,1585.59,1398.89,554.49,2388.03,9055.62,47.22,522.25,2388.04,8145.87,8.3908,392,38.8,23.3086,190,1
6,0.0011,-0.0002,641.86,1579.69,1403.8,554.48,2388.03,9055.43,47.31,522.63,2388.01,8145.33,8.4012,393,38.97,23.3929,189,1
7,-0.0001,0.0005,641.58,1584.09,1389.32,554.23,2388.01,9053.68,47.14,522.27,2388.05,8151.27,8.4312,392,38.82,23.5667,188,1
8,0.0017,-0.0004,642.2,1580.01,1396.59,554.63,2388.03,9060.91,47.26,522.65,2388.01,8139.75,8.3996,392,38.96,23.4563,187,1
9,0.0044,0.0005,641.96,1588.77,1401.73,554.35,2388.01,9060.59,47.19,522.31,2388.01,8138.58,8.4192,392,38.98,23.4342,186,1
10,-0.0034,0.0002,642.23,1584.24,1399.28,554.08,2388.01,9062.26,47.29,521.92,2387.96,8136.89,8.3727,391,38.73,23.426,185,1
11,-0.0001,-0.0001,642.42,1579.74,1401.23,554.04,2388.06,9053.06,47.37,522.23,2387.98,8146.92,8.415,392,39.05,23.3028,184,1
12,0.0005,-0.0003,642.28,1583.42,1397.06,553.72,2388.03,9063.68,47.21,522.25,2387.95,8145.6,8.3509,393,39.0,23.4172,183,1
13,-0.0025,0.0004,642.49,1590.54,1399.01,554.54,2387.95,9060.16,47.15,522.16,2388.01,8142.49,8.3868,391,38.93,23.3905,182,1
14,0.0003,-0.0001,641.74,1582.73,1395.77,554.42,2388.03,9056.56,47.24,522.19,2388.03,8141.01,8.4477,392,39.18,23.4389,181,1
15,-0.0021,-0.0004,642.25,1579.36,1393.54,554.83,2387.96,9058.21,47.18,521.83,2388.02,8148.24,8.3826,392,39.08,23.4616,180,1
16,0.0003,0.0002,641.9,1581.77,1402.19,554.45,2388.02,9061.22,47.38,522.01,2388.04,8138.28,8.4036,392,39.04,23.3818,179,1
17,-0.0034,-0.0002,641.87,1578.41,1405.99,554.0,2387.98,9064.13,47.3,522.51,2388.0,8142.71,8.3841,391,39.12,23.4297,178,1
18,-0.0005,0.0005,642.14,1583.75,1397.2,554.01,2387.96,9063.58,47.26,522.31,2387.99,8144.62,8.3987,392,38.77,23.3747,177,1
19,0.0003,-0.0004,641.89,1579.43,1394.13,555.27,2388.0,9060.08,47.3,522.19,2388.02,8139.11,8.4198,392,39.18,23.3372,176,1
20,0.0027,-0.0001,642.12,1587.86,1400.58,554.46,2388.07,9062.96,47.2,521.79,2388.01,8137.33,8.4425,392,38.99,23.2882,175,1
21,0.0024,-0.0002,642.08,1580.09,1400.02,554.87,2387.98,9061.76,47.17,522.17,2388.06,8143.89,8.3911,392,39.14,23.437,174,1
22,0.0022,0.0004,641.98,1586.02,1398.5,554.14,2387.98,9054.75,47.25,522.53,2388.03,8137.53,8.3932,392,39.23,23.3562,173,1
23,0.0022,-0.0,642.73,1583.22,1405.06,554.78,2388.01,9062.06,47.2,522.26,2388.01,8151.99,8.4113,394,38.96,23.4336,172,1
24,0.0013,0.0005,642.08,1580.53,1397.51,554.78,2388.04,9058.98,47.28,522.47,2388.07,8144.71,8.3805,392,39.0,23.4425,171,1
25,0.0,0.0003,642.23,1589.57,1398.44,554.62,2388.05,9054.33,47.16,522.5,2388.03,8145.67,8.3688,392,39.14,23.3008,170,1
26,0.0015,0.0002,642.57,1585.89,1394.98,555.0,2387.99,9054.42,47.23,522.54,2388.05,8140.78,8.3995,392,39.07,23.4793,169,1
27,0.0036,-0.0004,642.25,1594.33,1400.33,554.76,2388.07,9066.59,47.13,521.93,2388.0,8141.69,8.3913,392,38.99,23.3715,168,1
28,-0.0007,0.0003,642.16,1580.08,1399.53,554.54,2388.02,9057.5,47.21,522.04,2387.96,8144.22,8.3794,390,38.83,23.4025,167,1
29,-0.0018,-0.0003,642.41,1585.02,1394.96,554.63,2388.06,9058.31,47.16,522.43,2387.97,8140.65,8.3925,392,38.87,23.3274,166,1
30,0.0014,-0.0001,642.0,1588.57,1395.56,554.9,2388.04,9056.76,47.2,522.37,2388.01,8139.62,8.3905,392,39.18,23.3546,165,1
31,0.0004,-0.0001,642.1,1592.26,1404.1,554.16,2387.99,9052.97,47.17,522.32,2388.03,8140.64,8.4052,391,39.1,23.4109,164,1
32,0.0035,-0.0002,641.98,1580.23,1394.26,554.44,2388.04,9059.76,47.18,522.64,2388.0,8140.52,8.409,392,39.0,23.4597,163,1
33,0.0002,-0.0001,642.31,1580.6,1401.18,554.88,2388.01,9055.06,47.3,522.68,2388.03,8144.26,8.3906,391,39.02,23.3475,162,1
34,0.0001,0.0004,642.33,1583.0,1399.97,554.43,2388.0,9060.25,47.05,521.79,2388.02,8146.61,8.3703,392,39.11,23.3317,161,1
35,-0.002,0.0004,642.47,1584.89,1394.36,554.48,2387.99,9060.66,47.18,522.44,2387.98,8147.2,8.4074,391,38.84,23.398,160,1
36,0.0004,0.0005,642.06,1590.71,1399.61,553.99,2387.98,9065.7,47.23,522.56,2388.01,8140.15,8.4054,393,39.09,23.2457,159,1
37,-0.0033,0.0005,642.28,1587.03,1392.82,554.76,2388.01,9058.88,47.29,522.06,2388.03,8143.42,8.4062,392,38.94,23.486,158,1
38,-0.0006,-0.0004,642.4,1584.49,1407.5,554.47,2388.08,9055.89,47.17,522.46,2388.0,8145.2,8.3683,390,39.13,23.4201,157,1
39,0.0009,-0.0002,642.73,1586.56,1404.8,554.24,2388.03,9068.33,47.36,521.72,2388.03,8140.06,8.401,391,39.13,23.4609,156,1
40,-0.0007,0.0003,642.39,1586.54,1402.17,554.34,2388.04,9052.82,47.24,522.56,2387.98,8145.6,8.4039,392,39.04,23.5294,155,1
41,-0.0006,-0.0003,642.56,1582.41,1403.69,553.68,2388.01,9057.96,47.36,522.55,2388.06,8144.18,8.3846,392,39.04,23.3992,154,1
42,0.0033,-0.0005,642.02,1580.17,1391.59,554.32,2388.02,9061.08,47.29,522.36,2388.09,8144.16,8.3874,392,39.13,23.4594,153,1
43,-0.0016,0.0002,641.34,1584.5,1396.26,553.72,2388.03,9055.69,47.02,522.43,2388.08,8139.6,8.4054,393,39.09,23.3709,152,1
44,0.0008,0.0004,642.36,1589.34,1399.81,554.45,2388.01,9058.83,47.32,523.2,2387.99,8141.04,8.4213,394,38.95,23.3803,151,1
45,0.0017,-0.0003,642.12,1581.15,1397.54,554.12,2388.07,9060.09,47.26,522.77,2388.0,8142.67,8.4157,394,38.96,23.3931,150,1
46,0.0027,0.0001,642.28,1582.73,1404.38,554.6,2388.0,9065.97,47.38,522.16,2388.01,8138.26,8.4102,392,39.03,23.4673,149,1
47,0.0017,0.0001,642.38,1586.87,1395.33,553.6,2388.06,9059.82,47.32,522.54,2387.96,8142.39,8.4264,392,39.02,23.486,148,1
48,0.0009,0.0001,642.44,1587.51,1406.53,554.48,2388.06,9063.21,47.08,522.56,2388.0,8145.27,8.3754,393,39.01,23.3508,147,1
49,0.0023,-0.0002,642.13,1582.46,1406.51,554.26,2388.01,9052.81,47.09,522.01,2388.02,8142.02,8.42,392,38.95,23.4727,146,1
50,0.0006,0.0,642.01,1586.29,1389.54,554.24,2387.97,9062.96,47.15,522.14,2388.0,8145.02,8.3921,392,39.12,23.4438,145,1
51,0.0017,-0.0,642.62,1579.97,1394.35,554.7,2388.02,9061.0,47.21,522.25,2388.0,8143.79,8.4246,392,38.98,23.4403,144,1
52,-0.0006,-0.0002,641.76,1585.96,1395.27,554.05,2388.01,9051.44,47.22,522.25,2387.93,8146.1,8.4201,391,38.95,23.4214,143,1
53,0.0,0.0001,642.21,1584.77,1397.47,553.82,2388.0,9066.81,47.36,522.72,2388.03,8141.1,8.4039,391,39.06,23.4062,142,1
54,-0.0024,0.0005,642.22,1585.77,1395.13,554.6,2388.01,9055.78,47.29,521.85,2388.04,8143.16,8.3783,391,38.94,23.4104,141,1
