time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0028,0.0002,642.67,1592.98,1413.64,553.62,2388.09,9052.47,47.48,521.97,2388.08,8130.24,8.4369,391,38.84,23.3368,208,0
2,0.0,0.0002,642.87,1587.25,1406.59,553.02,2388.09,9054.23,47.58,521.1,2388.17,8133.1,8.4429,392,38.71,23.2458,207,0
3,-0.0016,0.0001,642.56,1593.39,1406.35,553.29,2388.09,9051.9,47.47,521.38,2388.12,8136.38,8.443,393,38.86,23.2918,206,0
4,-0.0044,0.0004,642.61,1587.18,1407.16,554.22,2388.14,9047.37,47.5,521.45,2388.1,8136.09,8.4443,393,38.94,23.3435,205,0
5,-0.0023,-0.0003,642.89,1593.96,1410.19,552.87,2388.11,9047.36,47.55,521.53,2388.11,8132.84,8.4233,392,38.74,23.2838,204,0
6,0.0018,-0.0001,643.36,1596.78,1400.99,553.21,2388.1,9052.93,47.37,521.68,2388.12,8135.78,8.4255,392,38.96,23.24,203,0
7,0.0035,0.0003,642.58,1587.12,1407.41,554.49,2388.14,9054.34,47.58,521.51,2388.14,8129.58,8.451,392,38.86,23.319,202,0
8,-0.0008,-0.0002,642.77,1595.55,1402.76,552.66,2388.11,9052.72,47.45,521.35,2388.01,8133.22,8.4248,393,38.91,23.2517,201,0
9,0.0038,-0.0,642.44,1587.42,1401.91,553.64,2388.08,9052.58,47.52,521.77,2388.12,8134.09,8.4405,392,38.9,23.3163,200,0
10,-0.0017,0.0004,642.21,1595.32,1407.27,553.49,2388.12,9058.74,47.48,521.08,2388.07,8135.4,8.4732,395,38.7,23.2884,199,0
11,-0.0015,0.0003,642.33,1592.43,1407.08,553.2,2388.17,9052.75,47.55,521.35,2388.15,8135.09,8.4532,393,38.64,23.2595,198,0
12,-0.0002,0.0003,642.47,1591.25,1404.35,552.87,2388.11,9045.48,47.62,521.4,2388.11,8142.68,8.4247,393,38.91,23.1981,197,0
13,-0.0,0.0003,642.73,1586.77,1408.87,553.44,2388.07,9054.95,47.65,521.14,2388.14,8134.3,8.4432,392,38.82,23.3031,196,0
14,-0.0027,-0.0002,642.53,1598.74,1409.7,552.99,2388.04,9052.88,47.52,521.05,2388.12,8126.08,8.4423,392,39.02,23.2894,195,0
15,-0.0014,-0.0005,642.31,1590.9,1411.21,553.88,2388.08,9048.34,47.5,521.8,2388.14,8128.75,8.4536,394,38.83,23.3237,194,0
16,-0.0038,-0.0003,642.19,1591.72,1407.87,553.26,2388.07,9053.51,47.63,521.73,2388.09,8132.3,8.4309,393,38.96,23.3377,193,0
17,-0.0018,-0.0002,642.87,1587.72,1406.13,553.63,2388.09,9046.78,47.42,520.67,2388.1,8128.1,8.4653,392,38.8,23.2099,192,0
18,-0.0019,0.0002,642.94,1592.82,1408.77,553.77,2388.1,9051.71,47.46,521.61,2388.07,8134.57,8.4682,394,38.69,23.2774,191,0
19,0.0013,-0.0003,642.38,1585.11,1413.3,552.4,2388.09,9049.37,47.44,521.55,2388.13,8130.38,8.4626,392,38.84,23.3163,190,0
20,0.001,0.0002,642.69,1588.71,1404.98,553.49,2388.1,9049.15,47.65,521.36,2388.18,8132.97,8.4622,393,38.82,23.2102,189,0
21,0.0001,-0.0,642.54,1590.6,1403.34,552.86,2388.08,9052.56,47.46,521.67,2388.14,8137.77,8.3931,392,38.93,23.3188,188,0
22,-0.0009,-0.0003,642.37,1592.02,1410.07,552.9,2388.14,9055.94,47.67,521.17,2388.13,8135.34,8.4694,393,38.71,23.3476,187,0
23,-0.0008,-0.0003,642.93,1588.39,1412.66,553.57,2388.09,9052.13,47.56,521.7,2388.11,8137.46,8.4299,393,38.99,23.3465,186,0
24,0.0008,-0.0002,642.79,1585.75,1403.36,553.87,2388.06,9051.84,47.46,521.33,2388.11,8134.06,8.4613,393,38.75,23.327,185,0
25,-0.0029,-0.0001,642.58,1587.08,1408.05,553.58,2388.04,9057.24,47.53,521.2,2388.16,8132.55,8.3917,392,38.93,23.3123,184,0
26,-0.0014,0.0004,642.33,1584.1,1402.3,553.74,2388.12,9048.44,47.47,521.62,2388.02,8130.21,8.4207,394,38.77,23.3271,183,0
27,0.0024,-0.0004,642.6,1583.56,1418.25,552.95,2388.09,9054.82,47.49,521.57,2388.08,8137.66,8.4276,392,38.82,23.4001,182,0
28,0.0028,0.0002,641.98,1591.53,1401.79,554.05,2388.08,9054.91,47.52,521.55,2388.08,8132.96,8.4552,393,38.95,23.4028,181,0
29,-0.0002,0.0001,642.7,1589.03,1409.4,553.04,2388.07,9043.83,47.53,521.9,2388.14,8131.09,8.4568,394,38.82,23.2187,180,0
30,0.0009,-0.0002,642.83,1596.59,1416.77,553.8,2388.15,9050.82,47.45,521.05,2388.05,8129.31,8.4416,394,38.58,23.329,179,0
