time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0021,-0.0001,642.44,1592.4,1403.65,553.52,2388.11,9049.51,47.56,521.5,2388.07,8137.16,8.4481,391,38.82,23.3381,328,0
2,0.002,-0.0002,642.34,1591.56,1411.48,553.19,2388.08,9059.63,47.62,521.54,2388.07,8136.31,8.4396,393,38.7,23.29,327,0
3,-0.0003,0.0003,642.93,1592.6,1412.08,554.2,2388.03,9046.99,47.48,521.36,2388.07,8138.78,8.4817,394,38.62,23.3075,326,0
4,-0.0023,0.0004,642.19,1593.31,1412.15,553.82,2388.07,9060.61,47.56,521.55,2388.07,8141.43,8.4316,394,38.77,23.3503,325,0
5,0.0019,-0.0005,642.32,1586.22,1399.87,553.77,2388.07,9060.85,47.56,521.5,2388.13,8142.39,8.4556,393,38.83,23.2068,324,0
6,-0.0006,-0.0004,642.94,1590.57,1411.53,553.15,2388.09,9057.09,47.55,521.81,2388.11,8134.0,8.4634,394,38.97,23.3086,323,0
7,0.0009,-0.0,642.54,1585.94,1403.07,553.36,2388.12,9059.08,47.49,521.66,2388.09,8133.97,8.4355,393,38.91,23.3888,322,0
8,-0.0019,0.0004,642.59,1587.42,1412.04,553.01,2388.12,9054.18,47.56,521.41,2388.16,8131.88,8.4454,394,38.88,23.4159,321,0
9,0.0018,-0.0004,642.33,1586.75,1410.59,553.37,2388.04,9049.79,47.48,521.82,2388.12,8137.8,8.4396,394,38.9,23.179,320,0
10,0.0021,-0.0001,642.97,1594.69,1411.47,554.13,2388.15,9061.41,47.6,521.43,2388.09,8134.42,8.4095,392,38.76,23.1905,319,0
11,0.0034,-0.0003,642.28,1595.09,1408.47,552.88,2388.09,9060.38,47.39,521.33,2388.11,8136.34,8.4436,393,38.95,23.2492,318,0
12,-0.0019,0.0001,642.37,1581.56,1395.72,553.27,2388.1,9060.08,47.77,521.31,2388.04,8136.22,8.4357,394,38.81,23.321,317,0
13,-0.0032,0.0005,642.6,1590.64,1410.28,553.87,2388.11,9053.03,47.42,521.32,2388.1,8135.74,8.4645,391,38.77,23.3209,316,0
14,0.0011,-0.0003,642.9,1585.51,1409.03,553.56,2388.08,9061.05,47.64,521.68,2388.16,8134.7,8.4464,394,38.68,23.3592,315,0
15,0.0011,0.0002,643.16,1588.87,1410.86,553.31,2388.11,9051.33,47.28,521.69,2388.09,8134.47,8.4412,391,38.73,23.2643,314,0
16,0.0024,0.0001,642.35,1588.59,1404.77,553.81,2388.14,9050.41,47.55,521.79,2388.1,8137.01,8.4508,394,38.94,23.2275,313,0
17,0.0039,0.0003,642.94,1590.62,1409.21,552.85,2388.11,9062.15,47.51,521.68,2388.03,8136.58,8.4693,393,38.71,23.3601,312,0
18,-0.0012,0.0003,642.66,1591.89,1407.78,553.76,2388.09,9056.96,47.63,521.41,2388.08,8141.56,8.4196,393,38.77,23.3081,311,0
19,0.0019,-0.0004,642.76,1586.89,1395.44,553.97,2388.08,9054.64,47.44,521.47,2388.15,8139.9,8.4262,392,38.95,23.2572,310,0
20,-0.0017,0.0002,643.27,1589.76,1410.34,553.04,2388.13,9059.49,47.56,520.91,2388.18,8137.0,8.4698,393,38.79,23.3344,309,0
21,-0.0024,0.0002,642.82,1593.88,1396.49,552.32,2388.11,9055.39,47.59,521.45,2388.1,8140.05,8.4669,392,38.79,23.3284,308,0
22,0.003,-0.0003,642.76,1585.24,1403.48,553.62,2388.11,9059.19,47.48,521.08,2388.11,8135.71,8.4474,392,38.81,23.2763,307,0
23,-0.0043,0.0003,642.59,1600.98,1410.38,553.41,2388.11,9055.52,47.46,521.69,2388.12,8132.37,8.4567,392,38.79,23.3695,306,0
24,-0.0005,0.0005,641.98,1585.88,1400.79,553.19,2388.01,9065.21,47.45,521.32,2388.12,8137.37,8.4424,393,38.8,23.3136,305,0
25,-0.0014,-0.0003,642.13,1585.66,1405.87,553.86,2388.07,9058.92,47.52,521.41,2388.11,8138.01,8.4361,393,38.93,23.1945,304,0
26,-0.0034,-0.0003,642.74,1590.38,1408.73,553.55,2388.1,9057.74,47.45,521.16,2388.13,8140.17,8.4288,395,38.79,23.3115,303,0
27,0.0003,-0.0004,642.2,1592.13,1410.19,553.48,2388.12,9057.18,47.53,521.12,2388.15,8137.6,8.4653,394,38.8,23.2659,302,0
28,0.0033,-0.0004,642.62,1591.04,1401.21,554.01,2388.1,9053.14,47.5,522.1,2388.13,8138.56,8.4495,393,39.03,23.2854,301,0
29,-0.0017,0.0001,642.42,1586.36,1411.76,553.13,2388.13,9064.19,47.54,521.33,2388.07,8134.64,8.43,393,38.72,23.2357,300,0
30,0.0041,0.0001,642.18,1584.77,1407.19,553.99,2388.04,9052.3,47.48,521.59,2388.06,8138.17,8.4502,392,38.93,23.3058,299,0
31,-0.0019,-0.0002,642.23,1592.96,1403.46,554.74,2388.1,9055.76,47.4,521.44,2388.11,8135.34,8.4503,394,38.94,23.2826,298,0
32,0.0006,-0.0005,642.45,1584.55,1408.67,553.22,2388.08,9061.29,47.59,521.41,2388.14,8137.83,8.4052,392,38.96,23.1922,297,0
33,0.0022,-0.0002,642.56,1590.37,1402.0,552.89,2388.09,9050.26,47.62,521.85,2388.11,8137.69,8.4339,394,38.79,23.3028,296,0
34,-0.0,-0.0002,642.52,1592.24,1411.09,553.28,2388.1,9056.28,47.31,521.31,2388.1,8133.06,8.4071,392,38.71,23.383,295,0
35,-0.0011,0.0002,642.57,1582.42,1412.49,553.11,2388.14,9058.58,47.48,521.22,2388.09,8139.31,8.4521,395,38.76,23.2374,294,0
36,-0.0019,0.0001,642.55,1588.4,1406.49,553.08,2388.06,9057.63,47.78,520.93,2388.14,8138.17,8.4501,392,38.81,23.235,293,0
37,0.0,-0.0002,642.45,1583.64,1400.11,553.31,2388.11,9053.75,47.55,521.53,2388.04,8139.01,8.4556,394,38.8,23.3702,292,0
38,0.0015,-0.0002,642.66,1590.89,1409.34,553.14,2388.12,9061.17,47.6,521.51,2388.0,8138.87,8.4229,393,38.83,23.2735,291,0
39,0.0002,0.0001,642.56,1588.99,1403.61,552.74,2388.17,9057.84,47.47,521.43,2388.1,8135.4,8.4233,395,38.79,23.3022,290,0
40,0.0008,0.0,642.64,1587.42,1406.63,553.22,2388.08,9063.32,47.31,521.64,2388.12,8143.13,8.438,392,38.79,23.2245,289,0
41,0.0008,-0.0001,642.21,1585.71,1408.55,553.38,2388.19,9055.65,47.45,521.71,2388.09,8136.71,8.4467,395,38.94,23.2802,288,0
42,-0.002,-0.0003,642.51,1590.41,1408.53,553.06,2388.1,9056.08,47.63,521.88,2388.12,8135.28,8.4381,393,38.85,23.1375,287,0
43,0.0005,0.0004,642.72,1592.11,1407.62,552.99,2388.12,9056.86,47.33,521.56,2388.1,8139.21,8.4734,393,38.7,23.3349,286,0
44,0.0024,-0.0003,642.72,1593.56,1405.44,553.5,2388.12,9061.32,47.38,521.34,2388.09,8139.82,8.4428,392,39.03,23.2815,285,0
45,0.0007,0.0002,642.88,1588.99,1407.93,554.02,2388.16,9062.88,47.35,521.42,2388.1,8140.07,8.4348,392,39.0,23.4105,284,0
46,0.0003,0.0003,642.73,1591.46,1404.25,553.15,2388.14,9057.82,47.51,521.48,2388.11,8141.72,8.4409,394,38.78,23.2997,283,0
47,0.0036,0.0005,642.53,1586.93,1403.71,553.5,2388.07,9056.83,47.4,521.5,2388.1,8135.65,8.4522,393,38.83,23.3636,282,0
48,0.0017,0.0005,642.63,1585.98,1408.18,553.3,2388.1,9064.75,47.46,521.03,2388.1,8138.99,8.4479,394,38.9,23.3786,281,0
49,-0.0005,0.0003,642.99,1593.2,1407.91,553.32,2388.11,9059.11,47.7,521.29,2388.09,8139.52,8.4105,393,38.84,23.4217,280,0
50,-0.0016,0.0002,642.45,1593.36,1403.12,553.06,2388.16,9059.56,47.64,521.36,2388.13,8137.05,8.4524,393,39.02,23.2265,279,0
51,-0.0016,0.0004,642.74,1591.1,1406.98,553.52,2388.1,9055.61,47.51,521.54,2388.08,8139.53,8.4484,394,38.67,23.3483,278,0
52,-0.0022,-0.0005,642.77,1594.18,1412.65,553.47,2388.12,9060.31,47.46,521.14,2388.12,8140.81,8.4327,394,38.89,23.1751,277,0
53,-0.0007,-0.0004,642.79,1593.47,1410.05,553.66,2388.05,9065.12,47.39,521.11,2388.11,8141.97,8.4842,393,38.86,23.3361,276,0
54,-0.001,0.0002,642.57,1581.55,1409.97,553.86,2388.14,9058.44,47.49,521.66,2388.11,8133.32,8.4281,392,38.89,23.2922,275,0
55,0.0005,-0.0,642.24,1592.26,1406.87,554.0,2388.06,9061.83,47.44,521.4,2388.12,8141.82,8.4391,392,38.83,23.3458,274,0
56,0.0025,0.0003,642.89,1590.73,1404.9,553.32,2388.09,9069.16,47.63,521.18,2388.1,8138.36,8.4434,391,38.74,23.2764,273,0
57,0.0003,0.0,642.93,1595.53,1409.84,553.63,2388.08,9056.56,47.39,521.3,2388.09,8139.81,8.4058,394,38.89,23.2931,272,0
58,-0.0021,-0.0001,642.27,1586.83,1410.7,553.97,2388.09,9052.52,47.51,521.95,2388.09,8141.27,8.4151,393,38.9,23.3429,271,0
59,-0.0055,0.0004,642.43,1589.84,1412.13,553.31,2388.11,9057.85,47.67,521.43,2388.11,8137.68,8.4991,392,38.7,23.2922,270,0
60,-0.0027,0.0002,642.71,1589.87,1412.97,553.56,2388.11,9057.47,47.55,521.78,2388.13,8133.62,8.4388,393,38.72,23.2968,269,0
61,0.0001,0.0001,642.01,1590.64,1403.03,553.46,2388.13,9060.34,47.41,521.16,2388.12,8136.29,8.4291,394,38.95,23.1734,268,0
62,-0.0036,0.0005,642.86,1590.9,1412.09,553.07,2388.1,9055.68,47.43,521.43,2388.04,8139.41,8.4556,395,38.93,23.2158,267,0
63,-0.0001,-0.0001,642.56,1586.04,1412.28,553.37,2388.15,9062.14,47.62,521.33,2388.07,8138.23,8.4382,395,38.78,23.3672,266,0
64,0.0002,-0.0003,642.38,1592.14,1401.09,553.32,2388.1,9061.29,47.51,521.3,2388.14,8139.33,8.4496,392,38.77,23.2664,265,0
65,-0.0022,0.0005,642.21,1588.05,1409.46,553.07,2388.12,9058.84,47.48,521.48,2388.08,8138.47,8.4507,392,38.79,23.2643,264,0
66,-0.0034,0.0004,642.18,1585.52,1412.36,553.52,2388.06,9055.7,47.57,521.53,2388.14,8137.75,8.4269,391,38.83,23.2812,263,0
67,-0.0013,0.0004,642.25,1594.36,1408.74,553.69,2388.11,9058.71,47.52,521.1,2388.11,8129.91,8.4367,392,38.88,23.2735,262,0
68,0.0032,-0.0002,642.39,1586.75,1410.03,553.27,2388.09,9061.75,47.55,521.88,2388.1,8140.37,8.4404,393,38.61,23.1973,261,0
