time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0018,0.0002,642.61,1587.18,1399.82,554.58,2387.96,9062.5,47.19,521.87,2388.03,8144.16,8.4147,391,39.04,23.3756,250,0
2,-0.0004,0.0,642.09,1578.49,1400.3,554.06,2388.03,9059.66,47.22,522.48,2388.0,8138.54,8.3694,391,39.19,23.4363,249,0
3,-0.0021,-0.0003,642.04,1577.27,1395.02,554.63,2388.02,9054.92,46.94,522.79,2388.02,8137.55,8.3914,393,38.99,23.3413,248,0
4,-0.0029,-0.0001,642.12,1575.94,1403.27,555.16,2387.99,9050.36,47.35,522.2,2388.0,8133.38,8.3844,392,39.07,23.3753,247,0
5,0.003,-0.0001,642.07,1584.32,1402.06,554.34,2388.05,9058.72,47.23,522.08,2388.01,8145.54,8.4168,393,39.02,23.4244,246,0
6,-0.0007,-0.0001,641.65,1585.65,1396.34,554.08,2388.05,9052.01,47.07,522.5,2387.96,8136.26,8.4226,391,39.04,23.3983,245,0
7,0.0002,0.0002,642.24,1578.19,1392.9,554.83,2388.01,9054.57,47.27,522.09,2388.07,8136.81,8.3876,390,39.28,23.3838,244,0
8,-0.0002,-0.0001,642.26,1581.56,1401.18,554.62,2388.0,9062.13,47.28,522.45,2388.03,8139.34,8.3954,391,38.99,23.3395,243,0
9,0.0043,0.0001,642.24,1579.13,1394.7,553.68,2388.08,9061.49,47.2,522.56,2388.03,8139.07,8.3963,393,38.95,23.3935,242,0
10,0.0009,-0.0003,642.16,1579.17,1401.72,554.29,2388.02,9058.9,47.04,522.15,2388.03,8138.71,8.4163,392,38.97,23.4375,241,0
11,0.0,-0.0004,642.43,1589.29,1393.1,554.55,2388.01,9061.7,47.26,522.42,2388.01,8146.65,8.392,392,39.13,23.2848,240,0
12,0.0048,-0.0001,641.94,1572.37,1398.7,554.8,2388.01,9057.32,47.07,522.73,2388.01,8144.75,8.4224,391,39.06,23.4448,239,0
13,-0.0004,-0.0005,642.0,1585.94,1400.12,554.48,2388.03,9045.65,47.25,522.03,2388.01,8135.4,8.353,392,39.01,23.3503,238,0
14,0.0009,-0.0003,641.7,1581.51,1403.54,553.76,2388.04,9059.89,47.21,522.2,2388.02,8135.55,8.3988,390,39.19,23.3649,237,0
15,-0.004,0.0001,642.47,1578.13,1389.95,554.36,2388.0,9059.65,47.21,522.48,2388.02,8139.26,8.3816,392,38.93,23.5052,236,0
16,-0.0044,-0.0002,642.02,1584.71,1393.76,554.91,2388.02,9059.78,47.37,522.6,2388.02,8142.56,8.4474,392,38.91,23.4165,235,0
17,-0.0025,0.0001,642.29,1585.05,1396.23,554.28,2387.94,9051.83,47.19,522.3,2388.02,8139.42,8.4248,392,38.93,23.3879,234,0
18,-0.0033,-0.0003,641.84,1579.68,1392.6,554.7,2388.05,9054.67,47.12,522.57,2388.05,8138.04,8.408,390,39.01,23.5749,233,0
19,0.0008,-0.0,642.29,1583.63,1396.62,554.17,2388.03,9061.62,47.23,522.66,2387.98,8145.9,8.4182,391,39.15,23.4209,232,0
20,0.0011,-0.0002,641.57,1586.02,1390.45,554.87,2387.98,9065.04,47.06,522.91,2387.98,8137.62,8.4137,393,38.98,23.4491,231,0
21,0.0008,-0.0002,641.82,1581.78,1385.67,554.32,2388.03,9051.56,47.16,522.61,2388.01,8136.15,8.4007,392,39.11,23.3791,230,0
22,-0.0042,0.0004,642.24,1583.13,1398.81,554.88,2388.02,9050.46,47.06,522.34,2387.99,8145.36,8.373,393,39.13,23.5238,229,0
23,0.0027,0.0002,642.52,1583.72,1395.56,553.83,2388.03,9057.11,47.09,522.03,2388.04,8141.41,8.4106,391,38.79,23.6021,228,0
24,-0.0015,0.0001,642.25,1583.59,1402.61,554.75,2388.0,9058.07,47.33,522.03,2388.01,8136.79,8.4296,392,38.85,23.3785,227,0
25,0.0004,0.0003,642.13,1587.91,1409.52,554.46,2387.98,9052.69,47.26,522.47,2388.0,8133.25,8.4307,391,39.06,23.5228,226,0
26,-0.0004,-0.0003,642.21,1588.25,1392.03,554.98,2387.97,9057.24,47.2,522.17,2388.03,8143.58,8.3754,391,39.29,23.3635,225,0
27,0.0005,0.0,642.65,1587.49,1391.59,554.47,2388.0,9052.58,47.1,521.72,2388.02,8138.19,8.3713,392,39.15,23.4685,224,0
28,0.0012,-0.0004,641.81,1578.0,1398.92,554.39,2387.99,9059.38,47.24,522.03,2388.03,8148.88,8.4005,392,39.0,23.2538,223,0
29,0.0024,-0.0001,642.07,1577.8,1397.9,554.25,2388.01,9058.26,47.23,522.03,2388.06,8141.82,8.39,392,39.04,23.3554,222,0
30,0.0008,-0.0004,642.09,1591.61,1394.19,554.14,2387.95,9054.71,47.25,522.14,2388.01,8140.53,8.419,390,38.97,23.4489,221,0
31,-0.0009,-0.0002,642.92,1583.25,1392.31,554.66,2388.06,9058.14,47.21,522.32,2387.99,8136.97,8.3961,391,38.91,23.3357,220,0
32,0.0029,0.0003,642.5,1583.77,1395.33,554.11,2387.99,9059.36,47.09,522.12,2388.0,8138.76,8.3709,391,39.3,23.4034,219,0
33,0.0003,0.0005,641.9,1589.33,1401.93,554.78,2388.05,9062.84,47.11,522.33,2387.97,8141.21,8.3737,392,39.16,23.4225,218,0
34,0.0014,-0.0001,642.11,1578.02,1392.85,554.51,2388.01,9050.78,47.18,521.74,2388.03,8140.15,8.43,391,38.9,23.4153,217,0
35,0.001,0.0001,642.05,1588.04,1403.37,554.64,2388.03,9050.21,47.15,522.59,2388.02,8139.81,8.4307,391,38.97,23.4597,216,0
36,0.0007,-0.0002,641.64,1582.62,1395.36,553.76,2387.98,9060.56,47.4,521.89,2388.02,8145.88,8.3923,392,38.81,23.3311,215,0
37,-0.0021,0.0002,642.12,1582.17,1398.22,554.31,2388.0,9061.06,47.26,521.82,2388.01,8146.28,8.3997,392,38.89,23.289,214,0
38,-0.0018,-0.0002,642.35,1584.56,1391.45,554.42,2388.04,9060.52,47.22,522.52,2388.0,8141.35,8.4037,393,39.06,23.3621,213,0
39,0.0008,-0.0002,642.44,1584.35,1398.59,554.29,2388.02,9053.31,47.28,522.68,2387.99,8134.52,8.3903,393,39.0,23.4219,212,0
