time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0025,-0.0004,642.05,1589.55,1397.81,554.3,2388.06,9067.85,47.39,522.26,2387.99,8141.43,8.3597,391,39.04,23.5012,180,0
2,0.0,-0.0002,642.09,1583.15,1399.55,554.36,2388.05,9064.71,47.23,522.46,2387.99,8139.78,8.3685,392,39.06,23.4187,179,0
3,-0.0006,0.0,642.49,1589.72,1398.0,554.45,2388.03,9057.3,47.27,522.32,2388.06,8141.87,8.3964,392,39.12,23.4216,178,0
4,0.0023,-0.0004,641.91,1586.67,1398.58,554.17,2388.09,9066.66,46.91,522.43,2388.04,8144.37,8.4183,390,38.91,23.3854,177,0
5,0.0009,0.0002,642.24,1592.94,1405.04,554.5,2388.02,9059.13,47.02,521.99,2388.02,8144.61,8.3963,391,39.05,23.3756,176,0
6,0.0042,0.0004,642.33,1583.68,1399.55,553.86,2387.98,9057.38,47.2,522.19,2388.0,8144.89,8.4233,393,38.84,23.5131,175,0
7,-0.0004,0.0005,641.73,1591.02,1400.6,554.59,2388.01,9064.72,47.18,521.88,2388.07,8141.58,8.4022,391,38.99,23.4007,174,0
8,-0.0047,-0.0001,642.23,1588.02,1399.77,553.77,2388.01,9059.45,47.4,521.9,2388.05,8143.02,8.4095,392,38.92,23.3215,173,0
9,-0.0003,-0.0002,641.99,1580.59,1405.83,555.08,2388.1,9054.27,47.23,521.95,2387.99,8144.62,8.4187,392,39.06,23.3246,172,0
10,0.0008,-0.0003,642.01,1595.65,1398.16,554.27,2388.02,9066.24,47.26,522.18,2388.04,8142.48,8.4372,392,38.93,23.4518,171,0
11,-0.003,-0.0004,641.67,1588.62,1400.09,553.88,2388.05,9057.45,47.22,521.61,2388.01,8137.52,8.422,391,38.97,23.4165,170,0
12,0.0025,0.0,642.39,1584.59,1394.85,553.52,2388.07,9063.25,47.2,522.82,2388.01,8145.39,8.3992,392,39.0,23.4692,169,0
13,0.0038,0.0004,642.17,1578.69,1401.52,554.61,2388.03,9059.22,47.11,522.45,2387.99,8145.18,8.406,393,38.98,23.361,168,0
14,0.0006,-0.0002,643.02,1577.74,1392.0,553.95,2387.97,9059.21,47.08,521.89,2388.03,8139.92,8.4164,391,38.92,23.4099,167,0
15,-0.0015,0.0002,642.43,1584.4,1406.27,554.11,2387.99,9060.78,47.3,522.34,2388.11,8139.87,8.3996,393,38.94,23.4697,166,0
16,-0.0026,-0.0001,642.14,1582.88,1393.36,554.6,2388.05,9059.94,47.27,522.77,2388.03,8142.06,8.4254,392,38.93,23.4553,165,0
17,-0.0004,-0.0002,641.7,1585.74,1396.5,553.7,2388.04,9060.91,47.2,522.69,2388.0,8143.95,8.3833,392,38.73,23.4392,164,0
18,-0.0027,0.0004,642.05,1580.2,1399.08,554.53,2388.0,9060.38,47.13,521.85,2388.02,8143.4,8.443,392,39.15,23.279,163,0
