time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0035,0.0001,642.5,1586.54,1404.33,553.48,2388.04,9045.66,47.35,521.5,2388.09,8127.28,8.4529,392,39.11,23.4308,169,0
2,-0.0017,0.0001,642.92,1588.48,1405.62,553.6,2388.07,9048.59,47.43,521.95,2388.09,8126.1,8.3788,392,38.86,23.3651,168,0
3,0.0006,0.0002,642.98,1587.26,1407.49,553.89,2388.14,9048.71,47.4,522.06,2388.1,8125.95,8.4155,392,38.96,23.3742,167,0
4,-0.0016,-0.0005,641.91,1588.28,1405.6,553.74,2388.1,9041.67,47.41,521.94,2388.12,8122.85,8.4248,392,38.93,23.2615,166,0
5,0.0031,0.0,642.73,1589.12,1405.39,553.16,2388.1,9046.52,47.29,521.85,2388.07,8131.29,8.3972,391,38.87,23.2821,165,0
6,0.0012,0.0004,641.81,1588.21,1404.35,553.36,2388.08,9044.63,47.39,521.9,2388.13,8129.16,8.4226,391,38.87,23.3251,164,0
7,0.0028,0.0001,642.35,1592.92,1401.08,554.24,2388.12,9048.44,47.35,521.9,2388.09,8125.11,8.4142,391,38.92,23.3192,163,0
8,0.0012,-0.0004,642.75,1590.43,1414.15,554.12,2388.1,9037.8,47.49,521.8,2388.07,8129.08,8.4259,390,38.78,23.3021,162,0
9,0.0004,-0.0005,642.31,1586.53,1402.66,553.96,2388.14,9043.44,47.41,521.87,2388.06,8120.23,8.4134,393,39.0,23.2373,161,0
10,-0.0009,0.0003,643.42,1583.09,1403.06,553.83,2388.06,9044.81,47.42,521.19,2388.07,8127.12,8.3981,393,39.04,23.3901,160,0
11,0.007,0.0004,642.61,1581.38,1402.61,554.28,2388.09,9041.31,47.48,521.56,2388.1,8123.79,8.4051,394,38.81,23.2653,159,0
12,-0.0045,0.0,643.03,1595.92,1408.37,553.59,2388.1,9047.06,47.35,521.44,2388.1,8128.02,8.4237,392,38.97,23.4243,158,0
13,-0.0025,0.0001,642.46,1591.6,1412.52,553.71,2388.08,9053.06,47.54,521.78,2388.09,8123.54,8.4379,391,38.97,23.3851,157,0
14,-0.0039,0.0003,643.24,1591.89,1401.8,553.78,2388.12,9055.67,47.41,521.68,2388.14,8131.0,8.4266,393,38.8,23.345,156,0
15,0.0032,0.0003,642.34,1594.41,1404.49,553.5,2388.06,9045.05,47.53,521.72,2388.11,8126.83,8.4421,393,39.04,23.3592,155,0
16,0.0019,-0.0002,642.33,1587.32,1408.82,554.09,2388.04,9049.37,47.54,521.24,2388.16,8133.05,8.4128,393,38.97,23.1965,154,0
17,0.0007,-0.0003,642.32,1587.45,1413.91,554.34,2388.12,9047.32,47.43,521.94,2388.1,8128.72,8.4158,392,38.66,23.3304,153,0
18,0.0003,-0.0004,642.52,1595.98,1408.33,553.4,2388.04,9047.15,47.47,521.73,2388.13,8128.47,8.4277,394,38.89,23.3713,152,0
19,0.0007,-0.0003,642.64,1584.77,1403.72,553.96,2388.07,9048.64,47.46,521.75,2388.12,8130.34,8.426,392,38.85,23.3438,151,0
20,0.0057,0.0003,642.32,1592.11,1407.08,553.23,2388.06,9041.88,47.45,521.35,2388.06,8124.57,8.4123,393,38.83,23.2338,150,0
21,-0.0001,0.0001,643.06,1588.47,1401.8,553.74,2388.07,9042.21,47.57,521.21,2388.13,8121.33,8.4245,393,38.85,23.3026,149,0
22,0.0032,-0.0001,642.52,1591.28,1410.47,554.03,2388.09,9044.74,47.5,521.44,2388.09,8120.54,8.424,392,38.82,23.3173,148,0
23,-0.0023,0.0001,642.29,1589.51,1409.31,554.34,2388.1,9045.04,47.42,521.38,2388.1,8120.53,8.4339,391,38.96,23.2952,147,0
24,-0.001,0.0003,642.4,1591.92,1409.21,553.37,2388.11,9044.73,47.29,521.63,2388.11,8122.41,8.4412,394,39.03,23.3359,146,0
25,0.0018,-0.0003,642.71,1586.02,1399.81,553.95,2388.1,9050.83,47.54,521.84,2388.08,8122.29,8.4139,393,38.91,23.3409,145,0
26,-0.0047,0.0001,642.42,1594.25,1414.05,553.07,2388.12,9047.02,47.53,521.39,2388.14,8128.52,8.4296,393,38.9,23.3782,144,0
27,0.0001,0.0001,643.07,1588.2,1404.08,553.52,2388.12,9051.33,47.49,521.44,2388.1,8129.74,8.4047,393,38.98,23.4082,143,0
28,0.0017,-0.0003,642.21,1581.71,1401.31,554.1,2388.05,9039.75,47.48,521.9,2388.1,8127.02,8.4521,392,38.84,23.2769,142,0
29,-0.0014,0.0003,642.39,1590.63,1409.33,554.52,2388.11,9049.22,47.46,521.68,2388.15,8132.09,8.4431,393,38.84,23.3194,141,0
