time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0023,0.0002,641.88,1585.88,1394.82,554.73,2388.01,9048.04,47.16,522.06,2387.98,8136.37,8.3713,391,39.02,23.3319,205,0
2,0.0015,-0.0001,641.88,1578.31,1395.74,553.87,2388.0,9054.4,47.26,522.47,2388.01,8133.24,8.4185,392,39.12,23.3909,204,0
3,-0.0005,-0.0,642.02,1582.18,1404.7,554.45,2387.97,9050.57,47.4,522.3,2387.97,8136.44,8.408,391,39.06,23.4132,203,0
4,0.002,-0.0002,641.87,1584.01,1399.39,553.62,2388.06,9055.59,47.09,522.52,2388.07,8135.76,8.3804,394,38.97,23.3061,202,0
5,0.002,-0.0001,643.03,1592.41,1407.09,555.22,2388.04,9044.73,47.37,522.07,2388.04,8133.55,8.4191,392,39.14,23.3902,201,0
6,-0.0022,0.0003,642.09,1580.01,1391.93,554.17,2388.03,9046.07,47.34,522.34,2388.04,8131.93,8.4091,393,38.9,23.3811,200,0
7,-0.0033,0.0001,642.13,1583.61,1391.43,554.01,2387.99,9051.06,47.17,522.01,2387.98,8132.81,8.4059,392,38.99,23.3466,199,0
8,0.0016,0.0003,642.19,1580.43,1394.32,554.83,2388.01,9046.49,47.12,521.97,2388.03,8136.65,8.3902,392,39.06,23.4828,198,0
9,0.0004,0.0004,641.92,1587.97,1395.78,555.0,2388.07,9045.33,47.43,521.98,2388.08,8128.72,8.388,391,39.03,23.4019,197,0
10,-0.0014,0.0003,642.52,1582.64,1393.17,554.3,2387.98,9050.56,47.18,522.1,2388.07,8134.68,8.4054,391,38.95,23.4411,196,0
11,0.0056,0.0003,641.76,1582.29,1400.45,554.34,2388.02,9045.23,47.39,522.22,2388.02,8129.15,8.4206,392,39.01,23.4566,195,0
12,-0.0044,-0.0002,642.43,1589.43,1397.83,554.31,2388.06,9045.46,47.26,521.83,2388.03,8133.72,8.409,392,39.03,23.3474,194,0
13,-0.0008,0.0005,641.86,1575.32,1402.62,553.92,2388.04,9046.2,47.2,522.25,2387.99,8131.92,8.3767,393,38.97,23.3457,193,0
14,0.0014,0.0004,642.43,1581.63,1398.52,553.83,2388.0,9040.61,47.2,522.57,2387.99,8135.42,8.3964,391,39.06,23.5375,192,0
15,-0.0021,-0.0002,641.85,1582.51,1397.64,554.34,2388.05,9049.95,47.17,522.38,2387.98,8135.85,8.3764,392,38.81,23.4207,191,0
16,0.0012,-0.0005,642.42,1580.01,1399.58,554.63,2387.99,9056.14,47.1,523.0,2388.07,8133.35,8.4252,392,39.04,23.4343,190,0
17,-0.001,0.0002,641.81,1582.91,1399.95,554.3,2388.02,9053.29,47.15,522.65,2387.99,8131.93,8.4131,390,38.94,23.316,189,0
18,-0.0036,0.0002,641.85,1582.67,1398.13,554.01,2387.95,9054.52,47.09,521.74,2388.05,8134.1,8.4016,392,39.11,23.4471,188,0
19,-0.0061,-0.0003,642.19,1583.67,1396.68,554.42,2388.03,9048.17,47.14,522.51,2388.05,8138.28,8.3886,392,39.18,23.3898,187,0
20,0.0049,0.0,642.19,1585.12,1396.03,554.15,2388.07,9054.63,47.16,522.29,2388.01,8128.48,8.4408,391,38.95,23.3872,186,0
21,-0.0026,-0.0002,641.82,1578.49,1397.57,554.43,2388.05,9053.67,47.32,522.42,2388.06,8131.09,8.3417,393,39.05,23.4505,185,0
