time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0023,0.0001,642.78,1585.53,1406.67,552.74,2388.19,9052.1,47.44,521.35,2388.14,8127.52,8.4235,395,38.7,23.3447,226,0
2,-0.0025,0.0004,642.25,1587.73,1404.47,553.78,2388.12,9049.56,47.55,521.32,2388.14,8128.55,8.4356,393,38.9,23.3906,225,0
3,0.0016,-0.0004,642.81,1588.1,1411.45,552.83,2388.09,9049.24,47.34,521.73,2388.14,8132.27,8.4527,391,38.9,23.2529,224,0
4,-0.0055,-0.0,642.78,1588.98,1405.65,553.18,2388.08,9056.23,47.5,521.49,2388.09,8132.63,8.4433,392,38.92,23.2336,223,0
5,0.0014,0.0002,642.27,1589.94,1402.49,553.13,2388.1,9046.42,47.69,521.47,2388.08,8136.07,8.4345,393,38.68,23.3467,222,0
6,-0.0018,0.0004,642.37,1583.64,1404.1,553.59,2388.06,9054.63,47.58,521.79,2388.12,8132.39,8.4207,393,38.98,23.2228,221,0
7,0.0011,-0.0002,642.36,1592.98,1407.18,553.81,2388.16,9050.72,47.41,521.47,2388.09,8131.04,8.4221,394,38.93,23.2921,220,0
8,-0.0024,0.0001,642.25,1589.43,1407.63,553.27,2388.05,9050.76,47.42,521.71,2388.09,8134.38,8.4384,391,39.05,23.254,219,0
9,-0.0019,0.0005,642.99,1593.34,1405.05,553.79,2388.05,9053.16,47.47,521.79,2388.06,8130.54,8.4533,394,38.89,23.2536,218,0
10,-0.0008,0.0004,643.2,1591.94,1399.03,553.93,2388.06,9050.66,47.09,521.83,2388.09,8132.58,8.4128,392,39.08,23.3001,217,0
11,-0.0001,0.0,642.38,1592.61,1395.02,553.8,2388.1,9050.48,47.49,521.86,2388.11,8131.41,8.4209,392,38.75,23.3664,216,0
12,0.0017,-0.0001,642.61,1586.01,1403.4,553.24,2388.01,9045.92,47.31,521.93,2388.16,8126.5,8.4429,391,38.78,23.362,215,0
13,0.0018,0.0005,642.43,1576.23,1398.92,553.92,2388.12,9051.12,47.41,521.48,2388.12,8133.22,8.4393,393,39.03,23.3472,214,0
14,0.0032,0.0003,642.47,1589.92,1407.27,553.18,2388.06,9056.09,47.37,521.24,2388.09,8126.5,8.4283,392,38.93,23.3375,213,0
15,-0.0019,0.0001,642.74,1590.69,1407.75,553.58,2388.09,9053.73,47.37,521.56,2388.06,8129.34,8.4317,393,38.9,23.2594,212,0
