time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0006,0.0004,642.56,1580.94,1400.1,554.13,2387.97,9073.46,47.12,522.47,2387.98,8149.27,8.3727,391,38.9,23.3463,192,0
2,-0.0015,-0.0004,642.07,1580.6,1402.38,554.77,2387.97,9062.7,47.01,522.98,2387.99,8151.95,8.3824,392,39.03,23.5346,191,0
3,0.0022,0.0001,642.12,1577.59,1392.72,554.66,2387.93,9059.26,47.12,522.94,2387.94,8148.36,8.4236,392,39.23,23.369,190,0
4,0.0026,0.0003,641.69,1586.05,1405.57,554.8,2387.97,9073.6,47.2,522.52,2388.03,8153.11,8.4107,391,39.1,23.3432,189,0
5,0.0017,0.0004,642.36,1582.79,1401.09,554.4,2387.99,9074.31,47.1,522.52,2387.96,8150.86,8.3891,391,39.03,23.3621,188,0
6,0.0009,-0.0002,642.27,1578.2,1396.14,554.24,2387.95,9068.17,47.27,522.37,2388.01,8148.66,8.4048,392,38.98,23.4563,187,0
7,-0.0029,0.0002,641.5,1584.43,1393.37,554.34,2387.98,9074.76,47.21,522.79,2388.03,8153.97,8.4086,392,39.11,23.5299,186,0
8,-0.0001,0.0,641.95,1592.01,1393.03,554.38,2388.03,9062.27,47.13,522.62,2387.94,8147.18,8.3792,393,39.13,23.4906,185,0
9,0.0041,-0.0003,641.93,1586.29,1396.05,554.79,2387.93,9066.77,47.11,522.27,2387.99,8149.56,8.4217,392,38.89,23.421,184,0
10,0.0004,-0.0002,641.69,1581.34,1402.23,554.17,2387.92,9068.51,47.17,522.17,2388.02,8156.27,8.3857,390,39.09,23.4791,183,0
11,-0.0019,-0.0002,641.68,1582.91,1397.37,554.8,2387.91,9073.71,47.17,522.51,2387.97,8154.16,8.397,393,39.04,23.409,182,0
12,0.0042,-0.0003,642.14,1583.89,1391.36,553.77,2387.96,9068.84,46.9,522.63,2388.01,8144.41,8.3854,390,39.12,23.2822,181,0
13,0.001,0.0004,642.01,1586.19,1386.36,554.3,2388.0,9073.31,47.16,522.86,2387.99,8149.2,8.4185,391,38.96,23.4495,180,0
14,0.0001,-0.0003,642.28,1583.49,1397.33,554.52,2387.97,9065.61,47.24,523.1,2387.96,8144.13,8.4116,392,39.16,23.4562,179,0
15,0.0005,0.0005,642.39,1580.31,1407.31,554.83,2387.98,9068.84,46.84,522.47,2388.04,8145.91,8.4041,392,39.18,23.3727,178,0
16,-0.0002,0.0005,642.05,1584.14,1403.7,554.82,2387.99,9062.21,47.33,522.52,2388.01,8152.39,8.3589,391,38.95,23.3846,177,0
17,-0.0016,0.0005,642.15,1581.93,1387.45,554.82,2388.05,9064.02,47.08,522.58,2387.99,8145.15,8.4077,391,39.07,23.3271,176,0
18,-0.0001,0.0005,641.74,1585.71,1394.19,555.08,2387.98,9065.2,47.06,522.93,2387.98,8154.58,8.4221,392,38.97,23.4265,175,0
19,0.0033,0.0004,642.31,1583.3,1393.45,554.73,2387.99,9070.44,47.0,522.34,2387.99,8151.4,8.3752,391,39.04,23.501,174,0
20,0.0002,-0.0003,641.91,1583.52,1405.64,554.27,2388.0,9071.39,47.2,522.33,2387.96,8156.08,8.3891,390,39.05,23.4194,173,0
21,0.0012,0.0002,641.87,1586.5,1398.61,555.09,2387.95,9068.67,47.16,523.11,2387.96,8152.25,8.3328,391,38.86,23.543,172,0
22,0.0022,0.0002,642.45,1582.34,1397.81,553.98,2387.98,9073.24,47.23,522.62,2387.99,8148.5,8.3911,392,38.99,23.4076,171,0
23,0.0036,0.0003,642.09,1584.03,1394.98,553.93,2388.02,9061.9,47.24,522.63,2387.98,8146.71,8.4244,391,39.04,23.3429,170,0
24,0.0006,0.0001,642.05,1581.65,1396.91,554.47,2388.03,9071.93,47.19,522.43,2388.03,8149.1,8.38,390,39.05,23.4839,169,0
25,0.0014,0.0003,642.79,1586.33,1396.01,554.61,2388.04,9073.04,47.35,522.97,2387.97,8156.59,8.4072,392,38.92,23.5009,168,0
26,0.0003,0.0005,642.14,1582.97,1392.25,554.32,2387.97,9068.79,47.28,522.07,2387.98,8150.89,8.3806,392,39.24,23.4735,167,0
27,0.0053,0.0003,642.2,1589.77,1393.19,554.32,2388.02,9072.38,47.13,522.64,2387.98,8152.68,8.3623,392,38.96,23.3938,166,0
28,-0.0026,-0.0003,642.54,1588.72,1401.59,555.05,2388.02,9066.63,47.09,522.27,2387.98,8153.66,8.3914,392,39.1,23.4286,165,0
29,-0.0017,0.0002,642.22,1579.54,1398.81,554.59,2388.05,9070.37,47.26,522.96,2388.02,8151.48,8.3653,391,38.93,23.4727,164,0
30,0.0038,-0.0004,642.36,1576.81,1393.21,554.71,2387.93,9063.98,47.35,522.76,2387.99,8152.37,8.3881,390,39.18,23.3929,163,0
31,-0.0016,-0.0002,642.34,1581.58,1394.67,554.54,2387.99,9065.03,47.12,522.1,2387.99,8153.2,8.4138,392,39.1,23.4243,162,0
32,-0.0031,-0.0003,642.13,1583.11,1395.99,554.32,2387.98,9065.41,47.35,522.25,2388.02,8149.89,8.3807,391,39.16,23.348,161,0
33,-0.0002,-0.0002,641.95,1584.21,1392.21,554.65,2387.97,9071.29,47.12,522.85,2388.01,8149.49,8.409,392,39.15,23.3493,160,0
34,-0.001,0.0004,642.21,1584.03,1392.21,554.33,2388.01,9071.82,47.06,522.62,2387.98,8146.77,8.423,391,39.16,23.3428,159,0
35,-0.0029,-0.0003,642.13,1579.64,1395.67,554.59,2387.98,9063.54,47.18,522.74,2387.98,8154.05,8.393,392,39.05,23.477,158,0
36,-0.0003,0.0002,642.32,1585.21,1396.39,554.63,2387.96,9065.37,47.18,522.53,2387.96,8149.8,8.4146,392,39.05,23.3619,157,0
37,-0.0028,0.0002,642.36,1581.43,1397.16,554.83,2388.01,9073.0,47.15,522.08,2388.04,8150.8,8.4118,390,39.06,23.4594,156,0
38,0.002,-0.0004,641.92,1586.39,1393.32,553.91,2388.06,9068.23,47.24,522.71,2387.97,8153.86,8.3832,392,38.93,23.451,155,0
39,0.0014,0.0003,641.76,1585.03,1400.42,554.49,2387.95,9064.42,47.07,522.41,2387.99,8146.72,8.3681,391,39.15,23.3322,154,0
40,-0.0033,-0.0004,642.02,1580.26,1401.55,554.66,2387.99,9063.89,47.01,523.02,2388.06,8152.6,8.375,392,39.07,23.4068,153,0
