time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0028,-0.0,642.83,1586.87,1415.87,553.61,2388.15,9045.79,47.67,521.25,2388.13,8122.78,8.4507,395,38.71,23.28,207,0
2,0.0015,0.0002,643.06,1590.71,1414.64,553.36,2388.1,9044.7,47.41,520.92,2388.11,8123.77,8.445,394,38.75,23.2166,206,0
3,0.0017,0.0004,642.77,1595.93,1409.29,553.34,2388.15,9038.72,47.7,521.04,2388.21,8126.66,8.4394,392,38.91,23.2711,205,0
4,0.0022,0.0003,642.66,1592.05,1411.25,553.02,2388.16,9044.94,47.51,521.19,2388.13,8118.26,8.4411,394,38.77,23.3226,204,0
5,0.0,-0.0002,643.55,1587.2,1409.54,553.49,2388.13,9038.95,47.57,520.59,2388.2,8119.43,8.4422,394,39.05,23.1586,203,0
6,-0.0021,0.0001,642.01,1592.24,1413.24,553.08,2388.15,9050.79,47.71,521.12,2388.15,8113.72,8.4566,394,38.85,23.3171,202,0
7,-0.0001,-0.0001,643.16,1589.76,1408.85,553.07,2388.11,9048.49,47.65,520.79,2388.1,8119.67,8.4128,391,39.01,23.2868,201,0
8,0.0003,0.0004,642.9,1590.96,1407.57,553.95,2388.11,9044.21,47.65,521.45,2388.11,8128.53,8.4249,392,38.67,23.2932,200,0
9,0.0021,0.0005,642.34,1588.69,1409.35,552.98,2388.15,9041.85,47.52,522.01,2388.11,8118.73,8.4313,395,38.91,23.244,199,0
10,-0.002,-0.0003,642.38,1592.77,1418.18,553.18,2388.16,9048.75,47.79,520.59,2388.1,8118.43,8.4552,393,38.76,23.3997,198,0
11,-0.0015,0.0001,643.35,1589.84,1409.06,553.1,2388.12,9039.73,47.5,521.57,2388.12,8124.56,8.4495,393,38.97,23.305,197,0
12,-0.0014,-0.0003,643.04,1591.01,1409.41,552.87,2388.17,9036.84,47.54,521.66,2388.14,8123.69,8.4365,394,38.69,23.2972,196,0
13,0.0018,-0.0005,643.01,1594.94,1410.09,553.67,2388.16,9052.96,47.54,521.73,2388.14,8121.46,8.4342,392,38.92,23.2707,195,0
14,-0.0003,-0.0,642.83,1595.88,1413.17,553.73,2388.18,9042.55,47.55,521.31,2388.13,8122.65,8.4719,392,38.89,23.4008,194,0
15,-0.0037,0.0002,642.93,1593.25,1400.7,553.16,2388.15,9047.57,47.71,521.3,2388.12,8122.61,8.4324,393,38.76,23.1401,193,0
16,-0.0012,0.0002,642.95,1593.89,1409.12,552.68,2388.16,9039.97,47.48,521.51,2388.14,8118.34,8.42,393,38.66,23.2253,192,0
17,-0.0006,-0.0002,642.75,1590.38,1407.66,553.42,2388.16,9041.11,47.62,521.48,2388.17,8122.82,8.4592,393,38.71,23.1977,191,0
18,0.0001,0.0004,642.79,1589.36,1408.69,552.73,2388.15,9038.76,47.54,521.3,2388.13,8122.54,8.4347,394,38.82,23.3532,190,0
19,-0.0025,-0.0004,642.32,1593.85,1413.49,553.78,2388.15,9046.35,47.55,521.12,2388.05,8126.62,8.4475,395,38.83,23.2429,189,0
20,-0.0016,-0.0003,642.79,1586.02,1406.75,553.53,2388.14,9046.01,47.74,521.07,2388.16,8121.18,8.4104,393,38.79,23.2495,188,0
21,0.0016,-0.0,642.84,1592.84,1412.28,552.79,2388.15,9041.21,47.49,521.15,2388.1,8123.14,8.4165,394,38.83,23.2431,187,0
22,-0.0014,-0.0004,643.02,1596.32,1414.05,552.74,2388.12,9045.7,47.55,521.32,2388.16,8119.92,8.4438,394,38.75,23.324,186,0
23,0.0006,0.0003,643.57,1587.69,1412.86,553.08,2388.12,9044.03,47.57,521.3,2388.11,8124.66,8.4408,394,38.79,23.2127,185,0
24,0.0,-0.0001,642.5,1591.37,1407.42,553.31,2388.15,9044.48,47.62,520.72,2388.13,8116.87,8.4181,393,38.88,23.2379,184,0
25,-0.0041,-0.0003,642.54,1590.18,1406.14,553.49,2388.11,9039.54,47.48,520.88,2388.15,8111.8,8.3943,394,38.92,23.2901,183,0
26,0.0001,0.0002,642.54,1591.78,1413.06,552.92,2388.14,9046.58,47.67,521.77,2388.08,8125.04,8.4359,393,38.83,23.3026,182,0
27,0.0003,0.0001,643.16,1581.21,1411.72,553.47,2388.13,9041.33,47.49,521.31,2388.13,8122.55,8.4443,394,38.88,23.1899,181,0
28,0.0008,0.0004,643.13,1593.51,1411.35,552.93,2388.15,9051.07,47.79,521.13,2388.16,8123.42,8.45,395,38.82,23.2622,180,0
29,0.0002,-0.0,642.2,1587.77,1408.82,553.17,2388.1,9044.51,47.62,521.45,2388.12,8121.75,8.4575,394,38.69,23.3292,179,0
30,0.0024,0.0004,642.77,1588.17,1413.34,553.77,2388.13,9038.5,47.55,521.02,2388.1,8119.41,8.4293,392,38.71,23.2908,178,0
31,0.0008,-0.0001,642.38,1582.96,1408.55,552.96,2388.13,9048.33,47.6,521.33,2388.13,8116.15,8.4511,394,38.7,23.3264,177,0
32,-0.0012,0.0001,642.07,1589.44,1408.57,552.83,2388.19,9045.33,47.74,521.16,2388.16,8120.04,8.4166,394,38.74,23.2652,176,0
33,0.0032,-0.0005,642.5,1589.78,1402.43,553.03,2388.12,9041.52,47.41,521.22,2388.16,8126.78,8.4508,394,38.67,23.3374,175,0
34,-0.0002,0.0004,642.77,1585.6,1409.39,553.78,2388.12,9041.21,47.85,521.05,2388.12,8126.55,8.4576,393,38.87,23.2478,174,0
35,-0.0016,0.0003,642.76,1586.85,1409.73,553.6,2388.11,9048.54,47.48,521.25,2388.12,8126.38,8.4133,393,38.81,23.2389,173,0
36,0.0002,-0.0001,642.34,1587.74,1412.64,553.64,2388.12,9040.43,47.36,520.92,2388.09,8126.9,8.4307,393,38.98,23.2889,172,0
37,0.0025,-0.0004,643.07,1595.63,1410.57,552.95,2388.15,9041.39,47.56,521.43,2388.14,8123.8,8.5047,394,38.73,23.2711,171,0
38,0.001,-0.0001,642.74,1584.73,1407.29,552.81,2388.13,9043.41,47.5,521.58,2388.18,8124.3,8.483,393,38.84,23.2423,170,0
39,0.0021,0.0,642.52,1582.93,1409.23,553.03,2388.14,9039.76,47.6,521.14,2388.16,8123.64,8.455,392,38.77,23.3422,169,0
40,0.0026,0.0001,642.77,1585.74,1416.41,552.7,2388.13,9039.48,47.54,521.32,2388.19,8120.09,8.4661,393,38.92,23.3796,168,0
41,0.0049,0.0004,642.01,1591.88,1412.43,553.38,2388.13,9055.37,47.71,521.53,2388.11,8125.35,8.4189,393,38.81,23.3713,167,0
42,-0.0001,-0.0001,642.86,1591.19,1407.69,552.94,2388.12,9042.59,47.71,520.67,2388.21,8118.21,8.4737,395,38.84,23.2358,166,0
43,-0.0028,0.0003,642.47,1587.8,1411.68,553.13,2388.13,9046.81,47.65,521.41,2388.17,8116.83,8.473,393,38.84,23.2951,165,0
44,-0.0046,-0.0002,642.07,1586.04,1410.93,552.69,2388.1,9035.19,47.61,521.0,2388.15,8118.18,8.4384,395,38.82,23.3074,164,0
45,-0.001,-0.0004,643.28,1590.07,1405.88,553.37,2388.18,9049.66,47.49,520.79,2388.13,8123.05,8.383,393,38.63,23.286,163,0
46,0.0003,0.0002,643.15,1591.5,1415.89,552.75,2388.13,9040.82,47.55,521.08,2388.16,8122.88,8.4497,393,38.72,23.3498,162,0
47,0.0018,0.0001,642.0,1589.67,1407.37,552.82,2388.11,9041.71,47.49,521.63,2388.11,8125.59,8.438,393,38.8,23.2018,161,0
48,-0.0042,-0.0005,642.84,1592.24,1409.46,552.77,2388.14,9044.52,47.54,521.66,2388.15,8121.46,8.4487,393,38.86,23.2795,160,0
49,0.003,0.0003,642.71,1597.52,1414.35,553.31,2388.17,9043.16,47.61,521.08,2388.09,8126.61,8.4465,395,38.77,23.2344,159,0
50,0.0008,-0.0003,642.93,1584.81,1415.12,552.95,2388.19,9043.68,47.27,521.35,2388.19,8120.96,8.4344,392,38.71,23.2984,158,0
51,-0.0008,-0.0003,642.71,1588.63,1405.31,553.61,2388.13,9041.21,47.48,521.52,2388.16,8122.0,8.42,393,38.85,23.3309,157,0
52,0.0035,-0.0002,642.82,1587.09,1408.19,553.42,2388.14,9034.32,47.64,521.13,2388.15,8118.54,8.4663,392,38.72,23.2519,156,0
53,-0.0009,-0.0003,642.64,1583.95,1411.3,553.41,2388.1,9038.89,47.61,521.88,2388.17,8128.15,8.4727,394,38.8,23.3121,155,0
54,-0.0027,-0.0002,642.89,1591.41,1408.6,554.06,2388.14,9040.11,47.58,521.11,2388.12,8119.85,8.396,393,38.76,23.2872,154,0
