time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0006,0.0005,641.89,1582.05,1399.41,554.88,2387.98,9063.7,47.15,522.36,2388.01,8140.09,8.3703,391,39.27,23.4459,184,0
2,0.0001,0.0004,641.79,1578.38,1397.21,554.86,2387.97,9064.77,47.45,522.39,2387.95,8146.75,8.4195,391,38.99,23.51,183,0
3,-0.0006,-0.0002,641.83,1584.92,1394.93,555.18,2387.97,9067.64,47.1,522.39,2388.03,8146.4,8.3592,392,39.16,23.3222,182,0
4,-0.0041,0.0002,642.0,1584.04,1396.35,554.65,2388.0,9054.69,47.17,522.12,2387.99,8145.1,8.4005,390,39.07,23.5221,181,0
5,0.0005,0.0001,642.12,1584.25,1395.61,554.74,2387.99,9065.42,47.34,522.6,2388.07,8146.28,8.4133,392,39.07,23.3733,180,0
6,0.0017,-0.0002,642.27,1585.73,1396.52,555.11,2387.97,9062.54,47.3,522.57,2387.94,8140.21,8.4128,391,38.99,23.4047,179,0
7,0.0005,-0.0003,642.23,1593.23,1400.51,554.66,2387.98,9057.02,47.07,522.69,2387.93,8145.9,8.385,391,39.16,23.4766,178,0
8,-0.0016,-0.0,642.01,1585.31,1387.62,554.06,2387.92,9061.52,47.05,522.24,2387.96,8139.74,8.4177,392,39.14,23.4355,177,0
9,0.0014,-0.0002,641.74,1582.42,1393.68,554.63,2388.03,9066.54,47.21,522.42,2388.03,8140.7,8.3747,391,39.08,23.3879,176,0
10,-0.0011,-0.0004,642.0,1580.05,1391.52,554.61,2387.96,9059.7,46.95,522.99,2387.93,8146.36,8.38,390,39.21,23.5685,175,0
11,-0.0037,-0.0004,642.05,1575.01,1401.0,554.23,2387.97,9056.57,47.01,523.0,2388.03,8140.96,8.3805,392,38.96,23.3606,174,0
12,-0.0015,0.0,642.55,1587.68,1395.53,554.7,2388.0,9057.47,47.15,522.36,2387.97,8142.87,8.3746,392,39.08,23.4503,173,0
13,0.0023,-0.0003,642.31,1585.1,1397.64,553.9,2387.98,9061.94,47.25,522.13,2388.03,8145.51,8.4255,392,39.07,23.4047,172,0
14,-0.001,0.0002,641.96,1587.93,1400.13,555.1,2388.0,9064.92,47.1,522.07,2387.95,8143.47,8.3739,391,39.26,23.4843,171,0
15,-0.0024,0.0003,642.0,1585.8,1397.46,554.76,2387.98,9058.39,47.26,522.11,2388.01,8141.88,8.3552,391,39.1,23.4815,170,0
16,0.0011,0.0002,641.89,1581.62,1397.98,554.14,2388.03,9065.41,47.12,522.91,2387.95,8144.4,8.4071,391,39.04,23.4515,169,0
17,-0.0032,0.0002,642.53,1586.79,1396.9,554.42,2387.94,9063.86,47.27,522.88,2387.99,8144.65,8.4034,390,39.14,23.4869,168,0
18,0.0033,0.0001,642.6,1575.71,1396.89,555.31,2387.98,9060.89,46.88,522.61,2387.99,8153.12,8.3795,389,39.07,23.3292,167,0
19,0.0024,-0.0005,641.74,1582.14,1395.31,555.05,2388.01,9064.97,46.97,522.42,2387.99,8142.43,8.3878,390,39.14,23.4077,166,0
20,-0.0007,-0.0005,641.97,1587.01,1391.93,555.09,2388.08,9057.3,47.2,522.19,2388.0,8141.07,8.4138,390,39.08,23.3209,165,0
21,0.0026,-0.0004,642.09,1582.89,1393.75,554.28,2388.07,9057.04,46.94,522.2,2388.0,8142.87,8.3585,391,39.18,23.4199,164,0
22,0.0013,-0.0001,642.7,1581.77,1395.37,555.13,2387.93,9058.36,47.15,522.7,2388.02,8145.08,8.3578,390,38.94,23.4023,163,0
23,0.0037,0.0004,641.81,1580.59,1404.09,554.78,2388.01,9065.9,47.27,523.13,2387.98,8145.57,8.3866,390,38.93,23.4079,162,0
24,-0.0015,-0.0005,641.85,1577.6,1397.46,554.63,2388.0,9066.97,47.08,522.76,2387.95,8149.13,8.4012,390,39.14,23.4993,161,0
25,-0.0005,-0.0005,641.85,1578.67,1396.31,555.86,2387.96,9064.74,47.26,523.12,2388.02,8141.9,8.3949,392,39.16,23.3639,160,0
26,0.0011,0.0,642.24,1583.09,1399.38,553.89,2388.02,9062.13,47.11,522.1,2387.98,8141.34,8.4021,392,39.08,23.4386,159,0
27,-0.003,-0.0001,642.25,1581.72,1396.4,554.33,2388.02,9067.63,47.18,522.15,2388.0,8147.11,8.3937,392,39.16,23.5115,158,0
28,0.0011,-0.0,641.91,1582.38,1391.54,554.47,2387.99,9062.91,47.2,522.52,2387.97,8143.83,8.402,390,39.13,23.4566,157,0
29,0.0023,0.0001,641.79,1575.95,1396.08,554.18,2388.01,9067.56,47.06,522.49,2387.99,8143.03,8.4149,392,39.05,23.4149,156,0
