time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0004,0.0003,642.03,1585.17,1396.49,555.03,2387.98,9055.12,47.2,522.61,2388.02,8137.36,8.4264,392,38.92,23.4404,217,0
2,-0.0023,-0.0002,641.95,1588.3,1394.65,554.9,2387.98,9058.15,47.08,522.09,2388.02,8134.59,8.3552,392,39.08,23.3722,216,0
3,0.0008,0.0004,641.93,1583.81,1395.96,554.04,2388.01,9057.89,46.96,522.69,2388.02,8138.93,8.3943,393,38.97,23.4086,215,0
4,-0.002,0.0,642.03,1587.43,1389.98,555.1,2387.91,9052.18,47.19,523.17,2387.98,8133.55,8.3708,391,39.26,23.3482,214,0
5,-0.0016,0.0002,641.79,1590.47,1395.87,554.46,2388.02,9057.84,47.13,523.0,2387.99,8138.47,8.3943,391,38.89,23.4871,213,0
6,0.0004,-0.0005,642.16,1587.62,1392.08,554.73,2388.01,9051.22,47.09,522.63,2387.98,8139.18,8.3954,392,39.06,23.4257,212,0
7,-0.0026,-0.0,642.32,1582.28,1390.74,554.24,2388.03,9048.4,47.16,522.45,2387.98,8136.16,8.4035,392,38.91,23.3825,211,0
8,0.0005,0.0,641.71,1574.99,1396.17,554.69,2388.01,9056.76,46.92,522.67,2388.0,8137.72,8.3864,393,39.07,23.4822,210,0
9,0.0036,-0.0003,642.41,1583.23,1402.84,555.45,2388.02,9057.39,47.22,522.03,2387.98,8134.97,8.4083,392,39.18,23.4323,209,0
10,-0.0016,0.0002,641.84,1586.39,1387.83,554.63,2387.96,9044.91,47.1,522.55,2388.0,8138.48,8.3789,391,39.12,23.4637,208,0
11,0.0008,-0.0001,641.78,1581.88,1389.43,555.0,2388.01,9053.73,47.17,523.44,2387.96,8136.49,8.3643,391,38.99,23.4346,207,0
12,-0.0013,0.0004,641.67,1580.42,1394.0,554.09,2388.05,9058.17,47.2,522.56,2388.06,8134.98,8.3751,389,38.94,23.4419,206,0
13,-0.0015,0.0004,642.06,1581.44,1390.36,555.65,2388.02,9051.09,47.18,522.88,2388.0,8143.14,8.4093,391,39.09,23.4167,205,0
14,0.0002,-0.0004,642.26,1587.14,1394.46,554.55,2387.95,9058.76,47.27,522.95,2387.96,8144.18,8.434,390,38.97,23.3229,204,0
15,-0.0029,-0.0001,641.15,1585.74,1393.67,555.11,2388.03,9054.29,47.14,522.42,2387.99,8139.32,8.3987,389,39.16,23.4685,203,0
16,-0.0042,-0.0002,642.18,1583.38,1400.84,554.93,2387.99,9050.13,46.87,522.9,2387.95,8141.46,8.3783,390,38.97,23.3684,202,0
17,0.0002,-0.0,642.38,1577.48,1397.44,554.57,2388.0,9051.33,47.19,522.45,2387.99,8133.38,8.4006,391,39.15,23.442,201,0
18,0.001,0.0001,642.13,1582.37,1391.32,555.16,2387.96,9052.5,46.99,522.64,2388.01,8133.89,8.4208,393,39.08,23.4307,200,0
19,-0.0028,-0.0004,641.75,1583.83,1401.65,555.26,2388.02,9051.74,47.19,522.11,2388.02,8138.98,8.4004,392,39.05,23.3863,199,0
20,0.0001,-0.0003,641.63,1573.63,1390.95,554.07,2388.0,9054.22,47.22,522.84,2387.99,8139.81,8.3862,391,38.91,23.4716,198,0
21,0.0018,0.0001,642.02,1586.79,1392.02,555.28,2388.04,9057.08,47.14,522.9,2387.99,8130.57,8.3969,393,39.05,23.4844,197,0
22,0.0061,0.0003,641.66,1583.49,1400.42,554.47,2387.97,9056.02,47.29,522.58,2388.06,8137.94,8.406,391,39.05,23.5635,196,0
23,-0.0026,-0.0,642.97,1577.79,1392.14,555.36,2387.96,9056.54,47.21,522.78,2388.04,8138.46,8.3822,391,39.17,23.3763,195,0
24,-0.0007,0.0003,641.78,1580.96,1395.35,554.93,2387.98,9053.96,47.3,522.81,2387.94,8139.83,8.3937,390,38.96,23.4607,194,0
25,-0.0005,-0.0003,641.74,1585.42,1395.67,554.78,2388.03,9055.97,47.22,523.42,2388.04,8139.18,8.3994,392,39.01,23.4615,193,0
26,0.0016,0.0003,641.55,1576.1,1400.96,554.74,2387.96,9053.24,47.11,522.65,2388.01,8136.3,8.3682,391,39.26,23.4433,192,0
27,-0.0024,-0.0003,641.78,1581.22,1396.55,554.38,2388.06,9057.29,47.08,522.52,2388.04,8136.03,8.3903,391,39.1,23.4962,191,0
28,0.0003,0.0,642.5,1586.42,1396.56,555.0,2388.04,9053.66,47.18,522.38,2387.98,8139.75,8.3703,392,39.18,23.4834,190,0
29,-0.0027,0.0005,642.41,1575.42,1398.43,554.63,2387.98,9052.75,47.07,522.52,2388.06,8139.47,8.4069,392,39.15,23.5073,189,0
30,0.0009,0.0004,642.08,1583.83,1390.81,554.54,2388.03,9054.78,47.23,522.0,2387.99,8141.95,8.3965,391,38.97,23.3108,188,0
31,0.0002,0.0001,641.98,1579.85,1389.37,555.11,2387.98,9054.7,47.22,522.41,2387.98,8141.93,8.4083,391,38.99,23.4219,187,0
32,0.0006,0.0001,642.12,1584.34,1399.36,554.94,2387.99,9058.53,47.2,522.35,2387.96,8140.41,8.3872,394,39.07,23.352,186,0
33,-0.0011,-0.0002,641.54,1582.93,1391.06,554.71,2388.0,9055.24,47.11,522.15,2388.03,8137.26,8.3918,391,39.1,23.486,185,0
34,-0.0,-0.0001,642.0,1579.6,1392.48,554.59,2388.0,9051.0,47.2,522.67,2388.0,8137.42,8.3701,391,39.18,23.4446,184,0
35,-0.0011,0.0,642.25,1593.63,1398.17,554.48,2387.94,9056.55,47.11,522.62,2387.99,8136.4,8.4318,392,39.11,23.4946,183,0
36,-0.0009,0.0001,641.89,1585.18,1404.98,553.45,2388.04,9053.67,47.08,522.42,2388.04,8142.91,8.3925,394,39.02,23.3522,182,0
