time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0005,0.0001,642.15,1575.63,1406.59,554.15,2388.02,9056.98,47.11,522.21,2388.03,8140.46,8.3785,391,39.01,23.3724,178,0
2,-0.0008,-0.0004,642.01,1581.22,1402.75,554.52,2387.98,9052.54,47.35,521.82,2388.05,8140.92,8.4348,393,39.0,23.3282,177,0
3,0.0008,0.0002,642.66,1582.03,1394.79,554.09,2387.96,9062.57,47.12,521.92,2388.0,8142.36,8.4102,392,38.97,23.4046,176,0
4,0.0012,-0.0,642.29,1583.27,1403.37,553.82,2388.03,9066.79,47.0,522.02,2388.03,8146.02,8.4149,391,38.97,23.3694,175,0
5,0.0012,-0.0004,642.16,1584.07,1401.42,554.09,2388.03,9055.32,47.38,522.07,2388.03,8143.22,8.4093,394,39.09,23.3724,174,0
6,-0.0018,-0.0,642.42,1585.72,1400.81,554.58,2388.02,9058.4,47.24,522.11,2388.01,8143.69,8.4023,392,39.01,23.4336,173,0
7,0.0024,0.0003,642.92,1582.15,1397.1,553.83,2388.1,9052.2,47.27,522.25,2388.05,8140.26,8.4013,390,39.1,23.2914,172,0
8,0.0014,0.0,642.07,1581.01,1396.04,553.96,2387.99,9054.94,47.45,521.29,2388.08,8141.53,8.4257,393,39.12,23.4,171,0
9,0.0007,0.0004,642.02,1580.57,1396.06,554.24,2388.03,9058.5,47.3,522.43,2387.98,8139.95,8.4005,392,39.04,23.4685,170,0
10,0.0012,0.0004,642.55,1578.58,1397.95,554.46,2388.03,9063.03,47.35,522.25,2387.99,8143.3,8.4167,391,38.93,23.3448,169,0
11,0.0014,-0.0001,642.52,1583.48,1401.66,554.12,2388.05,9054.49,47.42,522.52,2388.01,8143.38,8.4034,392,38.97,23.3827,168,0
12,0.0018,0.0,642.36,1585.47,1404.74,554.3,2388.03,9057.73,47.0,522.4,2388.05,8142.05,8.4023,390,39.19,23.3919,167,0
13,0.0013,-0.0001,642.44,1584.98,1397.27,554.29,2388.03,9056.72,47.12,521.55,2387.96,8143.81,8.3907,391,39.11,23.4645,166,0
14,0.0029,-0.0,642.24,1587.53,1401.27,554.88,2388.06,9062.65,47.28,521.58,2388.07,8140.84,8.4179,392,38.93,23.3702,165,0
15,-0.0017,0.0002,642.11,1584.56,1398.26,554.01,2388.0,9054.1,47.37,521.93,2388.07,8139.28,8.3992,392,38.97,23.3356,164,0
16,0.0024,0.0005,642.27,1591.76,1401.12,554.34,2388.0,9054.0,47.24,522.01,2387.97,8135.73,8.3965,392,39.08,23.4613,163,0
17,-0.0028,-0.0001,642.17,1583.71,1402.38,554.4,2388.02,9060.35,47.17,521.94,2388.03,8142.33,8.4244,392,39.06,23.3933,162,0
18,0.0022,0.0002,642.18,1588.19,1404.91,553.98,2388.02,9055.18,47.13,522.89,2388.02,8139.47,8.3803,392,39.0,23.4028,161,0
19,-0.0023,-0.0001,642.37,1585.07,1402.74,554.27,2388.01,9058.16,47.4,522.5,2387.99,8147.69,8.4075,391,39.11,23.2887,160,0
20,0.0007,-0.0001,641.59,1583.65,1399.16,554.75,2388.05,9059.51,47.28,522.7,2388.02,8142.61,8.4062,391,38.9,23.5346,159,0
21,-0.0061,-0.0003,642.34,1576.35,1405.31,554.18,2388.02,9061.48,47.33,521.89,2387.94,8141.42,8.4069,391,39.07,23.3708,158,0
22,-0.0016,0.0002,642.13,1582.45,1393.49,554.44,2388.04,9058.56,47.33,521.78,2388.03,8141.46,8.3877,393,39.15,23.4238,157,0
