time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0007,0.0003,642.25,1589.89,1408.15,553.31,2388.07,9065.09,47.29,521.73,2388.11,8141.65,8.4583,394,38.71,23.3029,198,0
2,0.0019,0.0005,642.82,1586.51,1405.07,554.06,2388.1,9060.7,47.55,522.11,2388.05,8141.33,8.4402,393,38.82,23.3188,197,0
3,-0.0019,0.0004,642.33,1584.78,1406.81,553.3,2388.12,9065.74,47.5,520.98,2388.09,8137.02,8.4029,394,38.92,23.218,196,0
4,-0.0017,0.0002,642.23,1589.99,1402.66,553.77,2388.09,9058.19,47.43,521.56,2388.13,8145.1,8.4299,393,38.89,23.2672,195,0
5,-0.0009,0.0005,642.84,1589.79,1401.77,554.16,2388.08,9056.63,47.42,521.91,2388.03,8143.1,8.4644,394,38.86,23.3894,194,0
6,0.0023,-0.0004,642.53,1591.51,1410.22,553.41,2388.06,9061.79,47.29,521.79,2388.1,8148.48,8.4168,393,38.83,23.3648,193,0
7,-0.0014,-0.0004,642.38,1583.83,1409.46,553.6,2388.07,9057.0,47.48,521.78,2388.1,8143.1,8.4428,393,38.81,23.2661,192,0
8,-0.0011,-0.0001,642.53,1586.51,1394.3,554.03,2388.1,9063.88,47.29,521.27,2388.05,8142.12,8.4014,392,38.84,23.2953,191,0
9,0.0002,0.0005,642.65,1588.43,1406.22,553.33,2388.07,9058.96,47.48,521.56,2388.1,8142.41,8.4291,394,38.86,23.3536,190,0
10,0.0006,0.0005,642.3,1587.63,1408.46,554.08,2388.11,9065.14,47.58,521.47,2388.04,8140.83,8.4185,392,38.9,23.3887,189,0
11,0.003,0.0001,642.89,1588.11,1412.51,554.08,2388.06,9059.76,47.33,521.98,2388.07,8145.18,8.4532,392,38.88,23.3126,188,0
12,0.001,-0.0003,642.23,1590.82,1405.1,553.49,2388.09,9057.65,47.46,521.78,2388.07,8140.58,8.4493,393,38.92,23.3478,187,0
13,0.002,0.0002,642.69,1589.59,1405.64,553.86,2388.07,9060.0,47.5,521.87,2388.03,8142.57,8.4653,393,38.99,23.4064,186,0
14,-0.0004,-0.0004,642.85,1579.07,1406.61,554.0,2388.08,9063.11,47.36,522.04,2388.09,8142.12,8.4322,393,38.97,23.2721,185,0
15,-0.0001,0.0005,642.41,1592.39,1400.94,553.45,2388.13,9060.61,47.37,522.01,2388.09,8137.87,8.449,393,38.67,23.3774,184,0
16,-0.0003,-0.0,642.5,1587.92,1406.85,553.96,2388.07,9062.36,47.45,521.77,2388.07,8142.09,8.3828,392,38.73,23.3839,183,0
