time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0006,0.0002,642.8,1587.09,1410.91,554.32,2388.13,9052.34,47.37,521.66,2388.11,8137.36,8.4252,394,38.94,23.247,149,0
2,-0.0006,0.0003,641.66,1587.66,1404.66,553.58,2388.14,9050.8,47.33,521.45,2388.13,8124.74,8.4157,392,38.88,23.3702,148,0
3,-0.003,0.0002,642.79,1587.21,1406.18,553.4,2388.08,9052.78,47.53,521.5,2388.1,8128.5,8.4943,392,38.68,23.2583,147,0
4,-0.0022,0.0003,642.09,1592.27,1403.65,552.86,2388.15,9045.98,47.52,521.31,2388.08,8132.93,8.4426,393,38.99,23.4436,146,0
5,0.0027,0.0,642.28,1590.78,1404.75,554.25,2388.1,9048.23,47.6,521.91,2388.08,8130.92,8.4545,393,38.78,23.2359,145,0
6,-0.0004,-0.0002,642.57,1583.98,1409.98,553.29,2388.09,9046.97,47.46,521.76,2388.07,8127.46,8.4455,392,38.89,23.3353,144,0
7,-0.001,0.0002,642.42,1587.4,1401.07,553.38,2388.06,9052.33,47.39,521.99,2388.11,8135.3,8.4019,393,39.07,23.2047,143,0
8,0.0023,-0.0003,642.33,1593.99,1405.92,554.0,2388.05,9056.11,47.74,521.64,2388.1,8127.68,8.4451,393,38.98,23.3957,142,0
9,-0.0018,0.0002,642.33,1592.87,1401.23,553.81,2388.13,9050.09,47.44,521.49,2388.09,8131.26,8.4168,393,39.01,23.2536,141,0
10,0.004,0.0002,642.15,1586.06,1408.04,553.66,2388.07,9051.24,47.34,521.78,2388.14,8132.81,8.4383,392,38.82,23.3468,140,0
11,-0.0004,0.0003,642.54,1589.89,1408.23,553.28,2388.07,9048.23,47.36,521.88,2388.1,8124.55,8.4124,393,38.94,23.3721,139,0
12,-0.0002,-0.0002,642.54,1590.91,1405.94,553.13,2388.1,9041.4,47.37,521.9,2388.07,8132.06,8.4386,392,38.83,23.3071,138,0
