time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0002,0.0002,642.37,1586.44,1395.88,554.46,2388.01,9071.76,47.16,522.83,2387.98,8152.92,8.4054,392,38.87,23.4938,233,0
2,-0.0009,0.0,642.0,1583.53,1399.75,553.78,2387.99,9072.38,47.12,522.3,2387.98,8148.93,8.381,391,39.07,23.4363,232,0
3,-0.0055,-0.0002,642.11,1581.83,1396.14,554.06,2387.98,9067.0,47.14,522.08,2387.98,8153.57,8.4216,390,39.07,23.4109,231,0
4,0.0004,0.0001,641.59,1580.23,1400.75,554.9,2388.0,9061.33,47.25,522.62,2387.99,8150.24,8.4116,391,38.92,23.3119,230,0
5,-0.0029,0.0004,642.49,1586.32,1393.58,554.69,2388.05,9064.27,47.0,522.34,2388.0,8150.18,8.3756,392,38.9,23.4963,229,0
6,-0.0003,0.0001,642.43,1589.33,1402.02,554.79,2387.95,9062.84,47.28,522.51,2387.97,8146.27,8.4242,391,39.06,23.377,228,0
7,0.0001,-0.0001,642.17,1580.36,1394.25,554.71,2387.97,9063.96,47.19,522.34,2388.03,8143.5,8.4377,392,39.13,23.3086,227,0
8,-0.001,-0.0003,642.0,1582.52,1395.27,554.5,2388.0,9068.13,47.23,522.2,2387.99,8151.24,8.4012,391,38.97,23.3305,226,0
9,0.0008,-0.0,642.07,1582.44,1399.59,554.4,2388.02,9066.07,47.23,522.59,2387.94,8152.82,8.4137,390,39.09,23.4086,225,0
10,-0.0014,-0.0,642.44,1580.61,1400.77,554.65,2387.98,9067.02,47.21,522.28,2387.99,8149.0,8.3854,392,38.89,23.395,224,0
11,0.0029,-0.0005,641.76,1571.13,1401.09,554.51,2387.97,9066.6,47.24,522.45,2387.98,8145.42,8.3944,392,39.01,23.3734,223,0
12,-0.0007,0.0005,642.18,1587.79,1395.46,554.06,2388.04,9059.71,47.1,522.38,2387.97,8140.58,8.3929,392,39.04,23.3876,222,0
13,0.0021,-0.0,642.43,1591.69,1391.25,554.02,2387.97,9072.96,47.18,522.36,2388.02,8146.91,8.3508,390,39.04,23.3669,221,0
14,-0.0019,-0.0004,642.38,1582.98,1400.58,554.6,2388.01,9074.45,46.91,522.33,2387.98,8152.61,8.3967,392,39.21,23.3438,220,0
15,0.0013,-0.0003,641.96,1580.1,1402.47,554.63,2387.98,9063.9,47.18,522.68,2388.02,8150.36,8.3962,391,39.05,23.3928,219,0
16,0.0015,-0.0001,641.8,1582.22,1395.62,554.52,2388.0,9058.03,47.15,522.32,2387.97,8149.04,8.4337,391,38.98,23.4497,218,0
17,0.0002,-0.0003,642.55,1583.33,1398.27,554.88,2388.01,9066.23,47.3,521.69,2388.04,8147.32,8.3958,393,38.92,23.4169,217,0
18,0.0036,-0.0003,641.78,1595.98,1396.62,554.58,2388.05,9071.04,46.99,522.78,2388.03,8148.26,8.404,391,38.96,23.4383,216,0
19,0.0022,0.0002,641.94,1584.09,1397.18,553.97,2387.95,9069.9,47.19,521.91,2387.98,8150.98,8.4313,392,38.95,23.4101,215,0
20,-0.0004,-0.0001,642.41,1583.37,1401.34,554.98,2388.02,9066.54,47.15,522.17,2387.96,8153.24,8.3823,390,39.01,23.3002,214,0
21,0.0019,0.0002,642.63,1585.09,1390.49,554.58,2388.01,9065.11,47.19,522.04,2388.06,8147.45,8.4112,392,39.03,23.4398,213,0
22,-0.0002,-0.0,641.92,1583.36,1400.9,554.52,2387.96,9056.9,47.32,521.72,2387.99,8145.79,8.4026,393,38.93,23.4238,212,0
23,0.0024,-0.0,641.73,1591.66,1398.23,554.27,2388.0,9067.52,47.25,522.66,2387.98,8146.56,8.4407,392,38.99,23.4942,211,0
24,-0.0006,-0.0004,642.21,1588.31,1401.18,555.11,2388.02,9064.99,47.28,522.39,2388.02,8147.96,8.3922,391,39.04,23.449,210,0
