time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0014,-0.0004,642.03,1579.12,1404.22,554.92,2388.11,9046.49,47.41,522.26,2388.06,8133.36,8.4293,392,38.82,23.4178,335,1
2,0.0004,-0.0002,641.99,1585.8,1396.96,553.66,2388.1,9058.7,47.26,522.31,2388.17,8136.21,8.4423,392,39.01,23.3585,334,1
3,-0.0006,0.0003,642.03,1580.89,1395.06,554.03,2388.04,9047.25,47.33,522.26,2388.01,8134.72,8.4207,392,38.91,23.3341,333,1
4,0.0009,-0.0001,642.22,1580.01,1393.84,554.43,2388.03,9055.6,47.19,522.09,2388.03,8134.52,8.4166,391,38.97,23.3679,332,1
5,0.0026,-0.0003,642.46,1587.35,1403.18,554.28,2388.05,9051.83,47.22,521.92,2388.08,8135.34,8.3952,393,39.0,23.4582,331,1
6,-0.0006,0.0002,642.5,1582.47,1401.9,554.32,2388.03,9046.9,47.27,522.17,2388.06,8134.99,8.4305,390,38.96,23.419,330,1
7,0.0021,0.0005,642.2,1583.86,1397.12,554.24,2388.04,9052.24,47.28,522.43,2388.03,8133.24,8.3763,393,39.08,23.3395,329,1
8,-0.0009,0.0003,642.41,1579.28,1402.43,554.43,2388.08,9059.01,47.27,521.83,2388.08,8133.72,8.4288,392,39.11,23.4059,328,1
9,-0.0038,-0.0002,642.28,1582.82,1399.6,554.15,2388.09,9047.92,47.17,521.72,2388.06,8131.8,8.4291,392,38.98,23.3796,327,1
10,0.0042,0.0001,641.97,1587.86,1408.76,553.92,2388.05,9050.81,47.24,522.29,2388.04,8134.63,8.398,392,38.86,23.5344,326,1
11,-0.0005,-0.0001,642.42,1588.7,1396.68,554.07,2388.05,9054.9,47.37,522.0,2388.06,8136.62,8.4534,393,38.92,23.4007,325,1
12,0.0038,-0.0,642.09,1580.9,1398.01,554.43,2388.05,9047.87,47.19,522.14,2388.05,8134.84,8.4037,391,38.95,23.4199,324,1
13,-0.0015,-0.0001,642.16,1586.38,1407.59,554.38,2388.0,9045.95,47.34,522.43,2388.04,8142.12,8.4001,392,38.93,23.295,323,1
14,0.0004,0.0005,642.73,1588.64,1397.55,553.39,2388.0,9046.56,47.31,521.95,2388.09,8130.26,8.3756,391,38.86,23.3464,322,1
15,0.0037,-0.0002,642.17,1581.43,1399.91,554.18,2388.04,9055.24,47.36,522.53,2388.07,8134.66,8.3882,392,39.03,23.4392,321,1
16,0.0016,-0.0003,642.13,1578.69,1403.3,554.44,2387.98,9054.89,47.02,522.05,2388.08,8130.16,8.4112,393,38.95,23.4259,320,1
17,-0.0008,0.0003,642.63,1585.38,1404.67,553.59,2388.03,9053.77,47.22,522.32,2388.1,8132.74,8.437,391,39.0,23.3382,319,1
18,0.0032,-0.0003,642.01,1583.03,1397.32,553.23,2388.02,9051.39,47.42,521.99,2388.04,8128.37,8.4481,393,39.05,23.3905,318,1
19,-0.0028,-0.0002,641.93,1583.78,1401.88,553.97,2388.05,9055.55,47.36,521.84,2388.02,8131.4,8.3837,392,39.15,23.4007,317,1
20,-0.0005,-0.0005,642.18,1583.28,1404.79,554.57,2388.08,9057.11,47.38,521.54,2388.05,8139.71,8.4191,392,38.93,23.3624,316,1
21,-0.0037,0.0005,642.23,1588.23,1397.7,554.24,2388.03,9053.79,47.28,522.37,2388.03,8135.58,8.4194,392,38.96,23.3706,315,1
22,-0.0022,0.0002,642.22,1584.66,1406.21,554.48,2387.97,9060.63,47.43,521.93,2388.02,8133.02,8.3961,392,38.77,23.3102,314,1
23,0.0002,0.0,642.52,1575.65,1398.56,554.39,2388.04,9058.85,47.19,521.77,2388.07,8132.09,8.4178,392,38.86,23.4381,313,1
24,-0.0011,0.0003,642.27,1584.93,1397.8,554.45,2388.05,9055.87,47.29,522.47,2388.01,8132.63,8.4012,392,39.05,23.3216,312,1
25,0.003,0.0005,642.27,1584.35,1404.23,553.87,2388.07,9051.1,47.24,521.75,2387.99,8132.33,8.4617,392,38.95,23.3556,311,1
26,-0.0026,0.0001,642.21,1585.18,1401.97,554.44,2388.05,9056.53,47.26,522.46,2388.04,8131.01,8.4268,392,38.91,23.3176,310,1
27,-0.0021,0.0001,642.05,1587.26,1398.19,554.01,2388.1,9045.93,47.35,522.08,2388.1,8133.95,8.4186,393,39.06,23.485,309,1
28,0.0024,-0.0001,642.34,1587.93,1398.68,554.83,2388.06,9048.09,47.35,521.88,2388.06,8136.71,8.3983,392,38.87,23.3695,308,1
29,-0.0036,-0.0003,642.39,1578.06,1402.89,554.11,2388.04,9053.18,47.37,521.52,2388.05,8131.19,8.4268,392,39.03,23.3051,307,1
30,-0.0007,0.0,642.28,1588.73,1399.72,555.27,2388.0,9052.71,47.23,522.06,2388.06,8136.67,8.4019,391,39.09,23.2911,306,1
31,0.0004,0.0005,642.04,1588.89,1401.76,554.19,2388.04,9049.98,47.2,521.47,2388.06,8132.42,8.4078,393,38.93,23.4791,305,1
32,-0.0045,-0.0004,642.92,1583.99,1402.85,554.63,2388.06,9053.9,47.35,522.26,2388.09,8132.54,8.3985,392,38.97,23.3493,304,1
33,0.0019,-0.0,642.57,1586.94,1398.36,554.25,2388.1,9058.49,47.26,522.28,2388.09,8136.58,8.4244,391,39.0,23.3649,303,1
34,-0.0002,0.0002,642.33,1589.76,1406.01,554.21,2388.07,9045.11,47.29,520.82,2388.04,8137.7,8.401,391,39.05,23.3203,302,1
35,0.0027,0.0001,641.63,1584.2,1396.97,554.13,2388.06,9044.22,47.14,522.26,2388.02,8128.4,8.4146,392,38.87,23.3176,301,1
36,-0.0008,0.0002,642.25,1587.65,1402.43,554.51,2388.02,9053.84,47.21,521.98,2388.04,8130.7,8.4123,392,38.95,23.4124,300,1
37,-0.0007,-0.0001,642.54,1587.41,1409.13,554.0,2388.05,9057.45,47.46,522.39,2388.06,8131.37,8.4248,392,39.1,23.3888,299,1
38,0.0009,-0.0003,642.1,1585.02,1398.37,553.11,2388.03,9046.77,47.47,522.2,2388.06,8135.73,8.4128,392,38.84,23.3303,298,1
39,-0.003,0.0001,642.3,1584.48,1402.96,554.32,2388.07,9044.67,47.33,521.74,2388.05,8132.04,8.4071,392,39.08,23.3403,297,1
40,-0.0,0.0003,642.45,1586.71,1394.76,553.31,2388.03,9058.89,47.35,522.21,2388.07,8134.86,8.3951,393,38.92,23.4348,296,1
41,-0.0009,-0.0005,642.53,1587.48,1397.57,554.08,2388.08,9053.24,47.27,522.62,2388.07,8132.76,8.4056,391,38.92,23.4974,295,1
42,-0.0009,-0.0004,642.5,1583.98,1403.99,554.15,2388.03,9045.48,47.4,522.06,2388.09,8132.81,8.4327,392,38.91,23.4001,294,1
43,0.0024,0.0005,641.74,1588.24,1398.53,554.9,2388.07,9048.54,47.57,522.18,2388.04,8135.88,8.4486,393,38.8,23.2853,293,1
44,0.0002,0.0003,642.47,1580.95,1402.17,554.43,2388.07,9056.09,47.3,521.9,2388.07,8134.45,8.4157,392,38.93,23.2927,292,1
45,-0.0027,-0.0001,642.03,1591.73,1399.15,554.19,2388.04,9046.49,47.42,521.55,2388.01,8127.28,8.4132,393,38.64,23.3319,291,1
46,0.0014,-0.0003,641.95,1585.7,1400.91,553.54,2388.04,9053.03,47.34,521.87,2388.05,8129.82,8.3732,392,38.76,23.3517,290,1
47,0.0029,-0.0002,641.96,1589.24,1401.91,553.78,2388.02,9050.66,47.13,522.13,2388.07,8133.29,8.3933,391,38.84,23.381,289,1
48,-0.0024,0.0003,642.19,1579.94,1400.08,554.04,2388.03,9057.03,47.23,521.39,2388.1,8137.94,8.4344,392,38.96,23.2573,288,1
49,-0.0004,0.0003,642.26,1585.05,1399.07,553.95,2388.07,9057.1,47.12,521.85,2388.1,8136.49,8.4279,391,39.04,23.5215,287,1
50,-0.0011,-0.0005,642.56,1585.47,1399.51,554.03,2388.04,9053.16,47.33,521.99,2388.1,8133.36,8.4231,394,38.84,23.3313,286,1
51,-0.0002,0.0001,642.66,1579.83,1399.1,554.92,2388.05,9050.69,47.31,522.06,2388.08,8134.97,8.4432,393,39.17,23.3341,285,1
52,-0.0014,0.0003,642.27,1585.82,1395.46,554.41,2387.99,9049.45,47.23,521.98,2388.08,8130.01,8.4189,393,39.1,23.4054,284,1
53,0.0007,0.0002,642.03,1585.22,1406.32,553.91,2388.05,9054.08,47.38,521.19,2388.03,8136.72,8.4226,391,38.93,23.4147,283,1
54,0.0027,0.0001,642.04,1590.66,1400.26,554.03,2388.06,9058.28,47.41,522.68,2388.04,8132.73,8.4213,392,38.93,23.3654,282,1
55,0.0015,0.0005,641.94,1583.94,1405.16,553.54,2388.04,9051.01,47.51,521.91,2388.07,8134.2,8.4038,391,39.08,23.3846,281,1
56,0.0026,0.0002,642.41,1589.73,1400.93,553.67,2388.08,9050.53,47.3,521.95,2388.06,8136.23,8.4225,393,39.02,23.3419,280,1
57,-0.0009,0.0001,642.36,1584.49,1404.11,553.68,2388.03,9050.36,47.35,522.08,2388.04,8131.93,8.4175,392,38.76,23.4331,279,1
58,0.0019,-0.0004,642.28,1597.41,1406.95,554.21,2388.07,9047.27,47.52,522.14,2388.07,8128.77,8.4633,392,39.03,23.2925,278,1
59,-0.0012,0.0005,642.8,1589.51,1400.57,554.27,2388.05,9045.33,47.33,521.8,2388.06,8131.46,8.4128,392,38.93,23.3685,277,1
60,-0.0009,-0.0,642.11,1590.71,1399.39,554.68,2388.1,9052.15,47.38,521.77,2388.05,8130.79,8.428,392,38.99,23.4389,276,1
61,0.0016,-0.0001,643.06,1588.17,1408.68,553.98,2388.12,9054.02,47.33,521.72,2388.07,8135.92,8.3934,391,38.87,23.384,275,1
62,-0.001,-0.0001,641.98,1590.27,1398.67,554.16,2388.05,9056.18,47.21,522.77,2388.03,8129.06,8.3961,393,39.03,23.3657,274,1
63,0.0016,-0.0001,642.35,1581.98,1404.52,553.61,2388.09,9057.59,47.23,521.98,2388.05,8126.15,8.4249,392,38.83,23.3595,273,1
64,0.0001,0.0002,642.62,1590.55,1395.02,554.24,2387.99,9052.99,47.22,522.37,2388.05,8130.12,8.4239,392,38.97,23.3756,272,1
65,0.0009,-0.0001,641.61,1581.42,1393.86,554.28,2388.06,9051.02,47.38,521.73,2388.05,8135.24,8.4013,390,39.13,23.3997,271,1
66,0.0,-0.0005,641.94,1590.1,1404.9,554.07,2388.06,9057.09,47.24,522.06,2387.97,8127.62,8.3938,393,39.08,23.3604,270,1
67,0.004,-0.0,642.12,1581.85,1409.01,554.13,2388.03,9051.48,47.21,521.97,2388.03,8137.1,8.4235,391,38.75,23.3228,269,1
68,0.0006,0.0001,642.13,1582.75,1401.69,554.19,2388.02,9049.63,47.29,522.14,2388.03,8130.46,8.402,392,39.06,23.3701,268,1
69,0.0019,0.0002,642.77,1591.14,1400.21,553.77,2388.04,9056.14,47.37,521.6,2388.02,8136.89,8.4281,392,39.03,23.406,267,1
70,-0.0033,-0.0005,642.95,1578.17,1402.44,553.76,2388.12,9047.49,47.34,521.9,2388.04,8132.83,8.4276,393,39.07,23.3014,266,1
71,0.0001,-0.0001,642.32,1588.49,1400.3,554.65,2388.01,9050.91,47.34,522.21,2388.1,8133.09,8.412,390,38.89,23.3862,265,1
72,-0.0006,-0.0001,642.1,1583.12,1401.76,554.0,2387.99,9055.53,47.27,521.64,2388.03,8129.64,8.4037,391,38.86,23.3804,264,1
73,-0.0005,0.0004,643.0,1582.73,1402.55,553.97,2388.06,9044.52,47.32,522.23,2388.1,8130.69,8.4065,395,38.96,23.4397,263,1
74,0.0007,-0.0001,641.99,1578.25,1401.91,553.15,2388.11,9055.43,47.28,521.87,2388.04,8133.55,8.389,392,38.88,23.4704,262,1
75,-0.0039,-0.0,642.18,1586.35,1407.26,554.19,2388.08,9052.7,47.4,522.19,2388.07,8132.84,8.3891,392,38.98,23.4267,261,1
76,-0.0034,0.0002,642.09,1582.32,1396.95,554.33,2388.03,9047.0,47.22,522.19,2388.13,8135.28,8.4266,392,38.88,23.3764,260,1
77,0.0002,-0.0002,642.14,1585.65,1402.57,554.06,2388.06,9053.55,47.34,521.69,2388.04,8128.16,8.428,391,38.9,23.3045,259,1
