time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0034,0.0002,642.37,1597.38,1391.37,553.92,2388.04,9063.04,47.2,522.42,2388.01,8137.89,8.4154,391,39.13,23.3629,255,0
2,0.0033,-0.0005,641.63,1581.33,1409.91,554.36,2388.03,9057.81,47.18,522.65,2388.03,8140.05,8.3768,390,39.03,23.4022,254,0
3,0.0005,-0.0001,642.33,1578.91,1397.54,553.62,2387.98,9056.65,47.33,522.53,2387.99,8142.08,8.3959,392,39.15,23.3871,253,0
4,-0.0007,-0.0002,642.0,1583.15,1396.42,555.05,2388.01,9067.27,47.19,522.21,2388.04,8146.28,8.4058,391,39.11,23.4367,252,0
5,-0.0011,-0.0003,641.83,1586.45,1398.25,553.8,2388.0,9057.52,47.15,522.35,2387.95,8140.86,8.3923,392,39.06,23.4273,251,0
6,-0.0025,-0.0001,642.42,1585.59,1400.48,554.65,2388.03,9055.37,46.97,522.35,2387.98,8146.62,8.4055,392,39.0,23.431,250,0
7,-0.0033,-0.0004,641.93,1584.73,1398.44,554.13,2388.06,9049.47,47.22,522.3,2388.01,8144.67,8.3926,391,39.18,23.4234,249,0
8,0.0017,-0.0004,642.07,1592.24,1402.27,554.05,2388.0,9067.84,47.16,522.32,2388.05,8139.77,8.4,392,39.12,23.361,248,0
9,-0.001,0.0001,641.96,1575.2,1400.12,554.9,2387.96,9063.14,47.07,522.59,2387.97,8143.89,8.3744,392,39.03,23.4635,247,0
10,0.0019,0.0002,641.89,1584.45,1400.74,554.38,2388.02,9055.43,47.04,522.28,2388.02,8140.02,8.414,392,39.11,23.4381,246,0
11,0.0027,-0.0005,642.35,1580.72,1392.87,554.11,2388.02,9057.08,47.21,522.13,2387.97,8143.31,8.4321,392,39.0,23.3922,245,0
12,0.0023,-0.0003,642.27,1579.14,1396.65,553.88,2388.04,9064.49,47.16,522.19,2387.99,8141.03,8.3862,392,38.98,23.4034,244,0
13,-0.0002,-0.0003,641.96,1578.4,1395.55,554.66,2388.02,9057.01,47.2,522.63,2387.98,8140.44,8.4539,391,39.0,23.4838,243,0
14,0.0009,0.0005,642.44,1590.72,1398.12,553.78,2388.04,9063.34,47.2,523.11,2388.02,8137.36,8.4041,392,39.17,23.4927,242,0
15,-0.0002,0.0001,642.53,1595.76,1394.38,554.34,2388.02,9061.9,47.35,522.53,2387.95,8142.46,8.4215,390,39.03,23.4216,241,0
16,0.0003,-0.0002,642.43,1580.42,1393.89,554.62,2388.02,9062.13,47.15,522.46,2387.98,8143.26,8.3871,391,39.11,23.402,240,0
17,0.0003,-0.0005,641.81,1582.04,1400.88,553.93,2388.01,9057.02,47.16,522.71,2387.99,8141.34,8.3976,391,38.96,23.4,239,0
18,0.0022,-0.0001,642.48,1577.11,1406.51,555.06,2388.06,9062.05,47.3,522.61,2388.03,8139.89,8.3903,392,38.8,23.3161,238,0
19,-0.0033,0.0001,642.22,1586.32,1399.89,553.74,2387.96,9058.52,47.14,522.21,2388.06,8141.78,8.3757,392,39.08,23.5207,237,0
20,0.0026,0.0002,641.98,1578.05,1396.41,554.42,2388.0,9056.82,47.23,522.31,2387.99,8140.56,8.3636,393,39.04,23.4623,236,0
21,-0.0011,-0.0001,641.66,1593.58,1400.84,554.67,2388.05,9054.32,47.22,522.15,2387.99,8140.16,8.4179,393,38.84,23.4118,235,0
22,-0.0024,0.0002,642.2,1589.03,1396.03,554.97,2388.02,9057.12,47.12,522.42,2388.02,8134.46,8.4078,393,38.96,23.4641,234,0
23,-0.0008,0.0002,642.09,1577.46,1393.88,554.33,2387.97,9054.54,47.13,522.87,2388.01,8142.43,8.4198,391,38.89,23.4135,233,0
24,0.0006,0.0004,641.54,1586.69,1406.26,554.31,2388.03,9051.35,47.26,522.39,2388.01,8148.63,8.3962,393,38.87,23.4752,232,0
25,0.0013,0.0002,641.9,1583.38,1399.16,554.18,2388.02,9058.81,47.36,522.76,2387.94,8147.42,8.372,393,39.15,23.5212,231,0
26,0.0028,0.0,642.09,1581.7,1397.53,554.09,2388.04,9052.05,47.25,522.51,2388.04,8141.89,8.3991,392,39.02,23.3939,230,0
27,0.0004,-0.0001,642.75,1582.76,1395.56,554.84,2388.06,9059.07,47.21,522.36,2388.02,8141.68,8.4032,390,38.9,23.4244,229,0
28,-0.0044,0.0004,641.25,1584.57,1400.69,554.85,2387.98,9059.0,47.13,522.55,2388.06,8142.12,8.3893,392,39.11,23.4039,228,0
29,0.0009,-0.0,642.19,1577.07,1398.68,554.35,2388.02,9059.82,47.13,521.76,2388.03,8144.92,8.4077,392,39.13,23.485,227,0
