time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0002,-0.0001,643.41,1587.82,1411.03,554.53,2388.08,9054.59,47.69,521.44,2388.11,8134.25,8.4351,393,38.77,23.286,134,1
2,-0.0034,-0.0001,642.74,1584.56,1405.48,552.66,2388.15,9057.63,47.62,521.16,2388.09,8131.08,8.4032,393,38.65,23.3206,133,1
3,0.0011,0.0001,642.61,1593.05,1409.55,553.16,2388.13,9059.8,47.49,521.41,2388.18,8134.12,8.4361,392,39.04,23.2637,132,1
4,0.0011,0.0005,643.28,1594.84,1409.82,553.26,2388.12,9051.02,47.48,521.3,2388.11,8127.29,8.4591,393,38.93,23.3402,131,1
5,-0.0035,-0.0003,643.03,1593.76,1406.69,553.24,2388.15,9053.33,47.49,521.45,2388.15,8132.13,8.4754,392,39.02,23.3241,130,1
6,-0.0035,0.0004,642.93,1596.45,1411.41,553.08,2388.13,9059.51,47.54,521.01,2388.1,8130.9,8.4826,396,38.76,23.2511,129,1
7,-0.0013,0.0,643.0,1598.93,1408.83,553.63,2388.18,9052.34,47.73,521.27,2388.06,8133.98,8.399,392,38.73,23.1675,128,1
8,0.0021,0.0001,642.82,1581.73,1411.72,552.44,2388.11,9049.53,47.54,521.14,2388.13,8133.22,8.475,392,38.79,23.1458,127,1
9,0.0026,0.0002,643.29,1591.98,1406.03,553.25,2388.15,9053.45,47.64,521.17,2388.09,8131.17,8.4435,393,38.73,23.3196,126,1
10,-0.0022,-0.0002,642.76,1590.23,1414.98,553.24,2388.1,9048.85,47.48,520.9,2388.18,8135.05,8.4314,395,38.87,23.3196,125,1
11,-0.0004,0.0002,643.02,1589.89,1411.35,553.03,2388.15,9051.03,47.73,520.28,2388.11,8129.25,8.4746,393,38.74,23.3387,124,1
12,0.0,0.0002,642.8,1586.86,1406.29,553.24,2388.08,9052.73,47.45,520.99,2388.16,8132.36,8.4439,394,38.93,23.2171,123,1
13,0.0011,0.0002,642.81,1592.2,1409.2,552.88,2388.15,9048.84,47.67,521.64,2388.1,8133.86,8.4425,394,38.85,23.3127,122,1
14,-0.0022,-0.0003,642.83,1587.13,1407.79,553.61,2388.09,9066.17,47.68,521.56,2388.1,8137.89,8.4199,394,38.75,23.3108,121,1
15,0.0002,0.0004,642.05,1585.14,1410.76,553.69,2388.16,9047.24,47.81,521.34,2388.1,8126.08,8.4091,393,38.82,23.2275,120,1
16,0.001,-0.0004,642.18,1589.4,1409.89,553.05,2388.13,9062.06,47.75,521.4,2388.1,8140.18,8.4486,394,38.8,23.262,119,1
17,0.0003,-0.0003,643.25,1587.21,1417.97,553.3,2388.13,9053.43,47.7,521.39,2388.11,8135.23,8.481,393,38.79,23.2908,118,1
18,-0.0014,0.0001,642.81,1589.71,1407.15,553.72,2388.09,9055.03,47.57,521.14,2388.1,8135.65,8.4273,394,38.72,23.2728,117,1
19,-0.0011,0.0005,642.96,1591.9,1411.79,553.59,2388.19,9049.94,47.64,521.15,2388.09,8130.84,8.4309,393,38.73,23.2838,116,1
20,-0.001,-0.0001,642.74,1594.39,1404.18,552.95,2388.09,9056.65,47.59,520.85,2388.07,8135.67,8.4562,393,38.8,23.3087,115,1
21,-0.003,-0.0001,642.41,1589.23,1410.08,552.99,2388.1,9056.26,47.57,521.05,2388.13,8134.35,8.4249,394,38.75,23.2869,114,1
22,-0.0036,-0.0004,642.28,1597.86,1412.68,553.43,2388.19,9048.12,47.72,520.86,2388.11,8133.52,8.4357,394,38.83,23.268,113,1
23,-0.0024,0.0002,643.04,1598.96,1401.96,552.27,2388.15,9056.99,47.58,521.54,2388.14,8140.33,8.4753,393,38.89,23.279,112,1
24,0.0005,0.0003,643.32,1593.37,1418.55,552.56,2388.13,9059.5,47.57,521.17,2388.12,8136.42,8.4427,395,38.81,23.3446,111,1
25,-0.0007,0.0001,642.8,1589.91,1415.18,553.17,2388.13,9054.01,47.47,521.58,2388.16,8135.13,8.4806,393,38.7,23.2233,110,1
