time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.005,-0.0004,642.08,1586.58,1393.74,554.55,2388.02,9060.78,47.2,522.33,2387.99,8143.88,8.4144,391,39.16,23.3961,147,0
2,-0.0001,0.0004,642.76,1587.93,1405.27,554.25,2388.07,9062.3,47.39,521.92,2388.03,8136.02,8.4133,393,38.91,23.4317,146,0
3,0.0008,0.0004,642.94,1581.72,1400.51,554.62,2388.02,9069.24,47.49,522.32,2388.05,8140.31,8.398,391,38.97,23.2467,145,0
4,-0.001,0.0005,642.19,1590.1,1400.12,553.6,2388.06,9062.28,47.29,522.28,2388.02,8138.05,8.43,393,38.78,23.3625,144,0
5,-0.0007,0.0001,642.78,1593.66,1399.61,554.24,2388.03,9059.63,47.24,521.89,2388.0,8142.67,8.3973,394,38.98,23.4154,143,0
6,0.0016,-0.0001,641.88,1582.69,1404.67,553.83,2388.09,9061.76,47.3,522.03,2388.05,8139.82,8.3965,392,38.88,23.3565,142,0
7,-0.0022,-0.0005,642.32,1589.79,1410.43,553.94,2388.04,9063.78,47.36,522.15,2388.0,8139.07,8.3905,392,39.01,23.3751,141,0
8,-0.0014,-0.0002,642.52,1582.83,1407.42,554.05,2388.05,9066.45,47.33,522.45,2388.07,8142.81,8.4103,392,38.91,23.372,140,0
9,-0.0002,-0.0002,641.91,1584.39,1403.41,553.9,2388.01,9065.78,47.37,522.66,2388.06,8137.83,8.4011,393,38.93,23.3324,139,0
10,0.0005,0.0001,642.63,1580.55,1405.6,553.8,2388.05,9061.97,47.22,521.79,2388.03,8141.12,8.4302,392,38.83,23.3906,138,0
11,0.0006,0.0,642.02,1587.88,1406.43,554.05,2388.05,9059.13,47.19,523.11,2388.04,8141.91,8.3853,392,39.05,23.3316,137,0
12,-0.001,-0.0001,641.81,1585.45,1396.66,553.67,2388.01,9067.71,47.08,522.24,2388.01,8142.77,8.3768,392,38.85,23.3222,136,0
13,0.0038,-0.0001,641.99,1588.27,1397.56,553.97,2388.07,9060.69,47.32,522.02,2388.03,8141.33,8.4102,392,38.95,23.3125,135,0
14,-0.0027,-0.0002,641.68,1583.66,1407.82,554.48,2388.07,9055.77,47.32,522.17,2388.04,8141.35,8.4013,391,39.06,23.4504,134,0
15,0.005,-0.0002,641.83,1586.29,1396.5,553.92,2388.03,9062.09,47.46,521.65,2388.03,8136.19,8.3976,393,38.89,23.2719,133,0
16,-0.0043,-0.0003,642.48,1591.35,1400.68,554.47,2388.08,9059.12,47.39,522.02,2388.0,8135.84,8.3971,391,38.85,23.3899,132,0
17,0.0019,-0.0005,641.89,1585.01,1395.9,554.16,2388.03,9052.03,47.36,522.27,2388.02,8136.01,8.4135,392,39.12,23.2776,131,0
18,0.0004,-0.0002,642.53,1595.96,1400.88,554.2,2388.07,9065.74,47.44,522.23,2388.07,8140.81,8.4416,393,38.91,23.306,130,0
19,0.0002,-0.0005,642.09,1583.39,1402.92,553.58,2388.04,9057.78,47.27,522.23,2388.03,8144.88,8.3965,393,38.99,23.2938,129,0
20,0.0052,0.0001,642.37,1584.69,1404.77,553.55,2388.06,9057.23,47.31,521.85,2388.04,8139.29,8.447,393,38.68,23.3861,128,0
21,-0.0006,0.0003,642.36,1583.55,1399.21,554.23,2388.0,9049.87,47.21,522.0,2388.07,8141.25,8.3926,392,38.95,23.3767,127,0
22,-0.0026,-0.0004,642.14,1592.39,1397.49,554.17,2388.04,9059.25,47.46,522.13,2388.11,8139.4,8.4327,393,39.1,23.4316,126,0
23,0.0032,-0.0002,642.76,1580.85,1403.1,553.98,2388.02,9064.53,47.24,521.75,2388.12,8139.25,8.4182,390,38.96,23.4031,125,0
24,0.0004,0.0004,642.76,1583.58,1397.99,553.83,2388.08,9058.87,47.51,522.03,2388.04,8145.36,8.4267,392,38.96,23.2611,124,0
25,-0.0009,0.0001,642.36,1585.11,1408.3,553.63,2388.03,9064.29,47.2,521.56,2388.05,8138.79,8.4342,392,38.95,23.4403,123,0
26,-0.0009,-0.0001,642.33,1590.82,1398.33,554.52,2388.01,9066.21,47.33,522.1,2387.95,8142.75,8.4242,392,38.89,23.4381,122,0
27,-0.0039,0.0,642.01,1582.13,1394.21,553.96,2388.06,9061.78,47.23,521.74,2388.0,8134.31,8.4062,392,39.05,23.4215,121,0
28,0.0016,-0.0002,641.98,1593.79,1402.94,554.19,2388.06,9055.68,47.22,521.91,2388.04,8141.41,8.4276,394,38.93,23.3942,120,0
