time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0018,0.0001,642.65,1585.71,1394.7,554.13,2388.14,9044.2,47.69,521.92,2388.11,8135.39,8.4409,392,38.89,23.3721,171,0
2,-0.0004,0.0003,642.42,1593.58,1400.03,553.43,2388.08,9057.18,47.44,521.18,2388.1,8138.29,8.4322,392,38.85,23.2555,170,0
3,-0.0021,-0.0005,642.6,1593.09,1410.91,552.92,2388.09,9055.05,47.45,521.78,2388.09,8137.73,8.3939,392,38.91,23.3312,169,0
4,0.002,0.0,643.16,1589.06,1402.44,553.71,2388.08,9054.31,47.42,521.86,2388.1,8138.23,8.4385,394,38.81,23.3245,168,0
5,-0.0002,-0.0005,642.07,1585.92,1406.07,553.36,2388.13,9059.62,47.3,521.3,2388.12,8134.97,8.4046,394,38.91,23.3379,167,0
6,-0.0033,-0.0002,642.55,1593.88,1412.78,553.5,2388.12,9059.94,47.34,521.6,2388.05,8134.75,8.45,392,39.04,23.3846,166,0
7,-0.003,0.0002,642.35,1587.41,1403.04,553.45,2388.08,9048.99,47.5,521.76,2388.04,8133.01,8.4698,392,39.04,23.4062,165,0
8,-0.001,0.0002,642.63,1588.18,1407.92,553.93,2388.08,9050.76,47.49,521.72,2388.05,8132.31,8.4035,392,38.77,23.4709,164,0
9,-0.0025,-0.0,642.71,1572.98,1400.44,553.78,2388.11,9048.7,47.46,521.76,2388.11,8131.83,8.4011,392,38.87,23.2853,163,0
10,0.0028,-0.0002,642.46,1591.97,1411.79,553.24,2388.03,9054.97,47.49,521.58,2388.08,8130.02,8.3946,393,38.88,23.429,162,0
11,-0.0006,-0.0002,642.49,1585.55,1403.58,554.03,2388.1,9050.53,47.59,521.96,2388.06,8136.65,8.4247,393,38.91,23.3262,161,0
12,0.0026,-0.0003,643.33,1588.89,1407.71,553.15,2388.08,9054.65,47.52,521.59,2388.1,8130.45,8.4066,394,38.75,23.3193,160,0
13,0.0005,0.0003,642.96,1588.41,1401.59,554.25,2388.08,9058.96,47.27,521.47,2388.04,8132.87,8.4144,394,38.95,23.2478,159,0
14,0.0022,0.0001,643.09,1584.49,1400.98,554.27,2388.04,9050.07,47.51,521.58,2388.09,8131.22,8.4358,394,39.02,23.2697,158,0
15,0.0001,0.0003,642.4,1580.48,1406.37,554.39,2388.14,9056.42,47.5,521.72,2387.98,8134.0,8.4241,392,38.96,23.3323,157,0
16,0.0014,-0.0004,643.08,1594.84,1405.9,554.13,2388.09,9061.88,47.32,521.63,2388.08,8136.78,8.4041,393,38.97,23.2768,156,0
17,-0.001,-0.0003,642.63,1581.38,1402.37,553.87,2388.04,9057.68,47.49,521.85,2388.05,8137.56,8.3793,393,39.03,23.2617,155,0
18,0.0013,-0.0005,642.55,1584.62,1401.8,553.85,2388.11,9056.39,47.34,521.99,2388.09,8135.74,8.4304,394,39.0,23.3598,154,0
19,0.0022,0.0003,642.65,1585.16,1401.74,553.72,2388.1,9049.18,47.18,521.58,2388.1,8133.99,8.4135,392,38.8,23.471,153,0
20,0.001,0.0004,642.62,1589.33,1410.94,553.84,2388.04,9054.02,47.42,521.46,2388.09,8130.33,8.4509,393,38.79,23.256,152,0
21,0.0026,-0.0004,642.68,1591.44,1407.02,553.36,2388.09,9051.5,47.53,521.46,2388.08,8134.13,8.4351,392,38.96,23.2967,151,0
22,0.0026,-0.0003,642.69,1590.2,1402.06,553.93,2388.09,9062.25,47.55,521.54,2388.08,8137.17,8.4588,391,38.86,23.2582,150,0
23,0.0027,0.0002,642.64,1586.31,1403.05,553.89,2388.04,9050.75,47.4,521.82,2388.08,8130.47,8.4232,393,38.92,23.4326,149,0
24,0.0002,-0.0002,643.12,1585.76,1399.39,553.18,2388.13,9046.47,47.45,521.42,2388.09,8133.9,8.4293,393,38.99,23.3995,148,0
25,-0.0004,0.0004,642.88,1591.03,1396.96,552.73,2388.09,9058.47,47.44,521.41,2388.07,8135.07,8.4058,393,38.87,23.3572,147,0
26,-0.0005,-0.0,642.9,1586.17,1405.04,553.55,2388.11,9047.03,47.53,521.37,2388.09,8136.52,8.4342,392,39.02,23.4094,146,0
27,0.0022,-0.0001,642.57,1582.8,1408.74,553.95,2388.15,9056.78,47.53,521.45,2388.11,8134.36,8.4271,393,38.88,23.3326,145,0
28,-0.001,0.0002,642.53,1584.89,1407.07,553.47,2387.98,9048.83,47.39,521.76,2388.09,8135.41,8.4429,394,38.72,23.2892,144,0
29,0.0006,-0.0002,642.69,1588.32,1405.24,553.56,2388.1,9059.57,47.4,521.68,2388.13,8132.54,8.42,393,38.72,23.3482,143,0
30,-0.0005,-0.0005,642.61,1589.44,1405.61,553.9,2387.99,9056.83,47.65,521.13,2388.06,8136.96,8.4442,392,38.84,23.2398,142,0
31,0.0034,-0.0001,642.42,1583.82,1405.05,553.72,2388.06,9049.8,47.35,521.82,2388.13,8130.1,8.4217,393,38.95,23.3924,141,0
32,-0.004,0.0,642.29,1587.91,1408.66,553.0,2388.09,9058.73,47.49,521.92,2388.07,8136.5,8.4101,392,39.01,23.3438,140,0
33,-0.0009,0.0003,642.19,1586.51,1401.11,554.04,2388.06,9056.19,47.31,521.47,2388.04,8139.59,8.4186,392,39.12,23.4086,139,0
34,-0.0037,-0.0001,642.55,1586.15,1408.11,553.31,2388.07,9053.71,47.36,521.63,2388.15,8130.14,8.4326,393,38.92,23.3377,138,0
35,-0.0034,-0.0003,642.5,1585.77,1404.51,553.89,2388.05,9050.01,47.37,521.84,2388.03,8133.62,8.4279,392,38.91,23.3598,137,0
36,-0.001,-0.0,642.22,1592.15,1411.93,553.42,2388.0,9044.31,47.46,521.25,2388.15,8133.2,8.4441,392,38.91,23.356,136,0
37,0.0038,0.0002,642.79,1585.3,1406.96,553.38,2388.13,9053.42,47.35,522.25,2388.1,8135.06,8.4495,393,38.92,23.2589,135,0
38,0.0027,-0.0004,642.54,1583.17,1405.01,553.36,2388.11,9048.53,47.51,522.39,2388.09,8138.54,8.4264,394,39.0,23.1759,134,0
39,0.001,-0.0004,642.87,1589.74,1402.28,553.81,2388.14,9051.08,47.48,521.79,2388.04,8134.4,8.4485,392,38.67,23.3824,133,0
40,-0.0017,-0.0,642.43,1591.92,1409.06,554.14,2388.07,9050.64,47.49,521.36,2388.14,8133.34,8.4151,393,38.99,23.3045,132,0
41,0.0005,0.0002,642.5,1590.12,1404.31,554.33,2388.08,9050.83,47.3,521.46,2388.12,8135.94,8.4204,394,38.9,23.322,131,0
42,-0.0038,-0.0004,642.3,1591.12,1406.26,553.95,2388.06,9056.48,47.49,521.33,2388.07,8136.19,8.4492,392,38.9,23.299,130,0
