time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0,-0.0003,642.68,1595.65,1408.51,553.04,2388.09,9048.21,47.46,521.07,2388.16,8127.45,8.4425,393,38.96,23.3081,201,0
2,0.0022,0.0001,642.59,1590.88,1411.44,552.92,2388.16,9044.01,47.65,521.14,2388.15,8131.18,8.4395,393,38.71,23.4163,200,0
3,-0.0018,0.0002,642.41,1589.32,1410.07,552.67,2388.13,9056.46,47.49,520.81,2388.15,8125.89,8.4301,394,38.76,23.1676,199,0
4,0.0005,0.0004,642.42,1596.85,1403.26,553.31,2388.07,9045.95,47.5,521.63,2388.15,8127.41,8.4372,392,38.89,23.2945,198,0
5,-0.0001,0.0001,642.36,1587.95,1407.96,554.04,2388.13,9035.89,47.71,520.94,2388.2,8128.25,8.4278,394,38.68,23.2824,197,0
6,-0.0004,0.0003,642.66,1587.49,1413.09,553.75,2388.06,9044.99,47.41,521.27,2388.15,8135.4,8.4446,393,38.78,23.3516,196,0
7,-0.0005,0.0002,642.63,1594.08,1406.14,553.59,2388.12,9040.26,47.66,520.55,2388.13,8127.41,8.4663,394,38.91,23.304,195,0
8,0.0011,-0.0004,643.18,1584.45,1418.91,553.83,2388.11,9052.11,47.66,521.43,2388.17,8126.0,8.4409,393,38.92,23.3256,194,0
9,0.0009,-0.0005,643.11,1590.34,1409.79,553.57,2388.22,9040.64,47.65,521.58,2388.16,8124.8,8.4316,394,38.82,23.2955,193,0
10,0.0012,-0.0003,642.29,1591.75,1411.62,553.33,2388.15,9044.26,47.67,521.2,2388.11,8122.79,8.4794,393,38.72,23.2838,192,0
11,0.0017,0.0004,642.61,1587.96,1404.46,554.07,2388.14,9042.47,47.73,520.48,2388.12,8127.28,8.4147,394,38.7,23.3495,191,0
12,-0.001,0.0002,642.72,1586.77,1413.64,552.9,2388.21,9039.84,47.59,520.83,2388.11,8123.69,8.4622,393,38.84,23.1621,190,0
13,-0.0041,0.0004,642.45,1595.05,1413.46,552.68,2388.12,9046.53,47.67,521.21,2388.12,8121.41,8.4276,394,38.8,23.3091,189,0
14,0.0004,-0.0002,642.89,1590.5,1420.34,554.09,2388.12,9039.32,47.65,520.88,2388.14,8125.04,8.4289,394,38.86,23.1621,188,0
15,-0.0014,-0.0001,642.69,1600.63,1414.01,552.0,2388.19,9045.78,47.46,521.0,2388.09,8127.87,8.4551,394,38.71,23.3128,187,0
16,0.0015,-0.0003,642.42,1586.73,1410.75,552.99,2388.14,9041.7,47.59,521.01,2388.15,8135.22,8.454,394,38.86,23.3476,186,0
17,0.0022,0.0004,642.88,1587.89,1406.81,553.92,2388.12,9037.92,47.71,520.99,2388.16,8129.56,8.4312,392,38.8,23.3163,185,0
