time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,-0.0003,-0.0003,642.42,1585.46,1399.23,553.31,2388.11,9056.36,47.55,522.07,2388.02,8135.36,8.4445,392,38.94,23.3887,229,0
2,0.0058,-0.0005,642.36,1580.43,1404.09,554.42,2388.08,9056.43,47.35,522.41,2388.09,8136.87,8.4203,391,38.86,23.3332,228,0
3,-0.0006,-0.0002,642.43,1597.08,1398.13,553.47,2388.03,9057.21,47.51,521.36,2388.07,8135.76,8.4079,392,38.85,23.3768,227,0
4,-0.0023,-0.0004,642.16,1586.96,1401.57,554.48,2388.05,9058.44,47.45,521.89,2388.1,8138.03,8.3995,392,39.03,23.4083,226,0
5,0.0006,0.0001,642.27,1587.86,1404.71,553.61,2388.07,9057.68,47.32,521.99,2388.04,8133.72,8.4515,395,39.07,23.4176,225,0
6,0.0002,-0.0002,642.38,1592.43,1404.36,553.86,2388.02,9056.84,47.43,521.61,2388.12,8133.98,8.3943,391,38.7,23.3009,224,0
7,0.0012,-0.0,642.32,1579.45,1404.22,553.74,2388.06,9057.78,47.41,521.73,2388.09,8128.76,8.4381,392,38.9,23.3352,223,0
8,0.0003,0.0001,642.72,1586.43,1402.5,553.73,2388.12,9056.61,47.48,521.09,2388.09,8135.74,8.4233,391,38.84,23.4073,222,0
9,-0.0009,0.0002,642.91,1587.52,1411.07,554.12,2388.1,9058.22,47.57,521.91,2388.1,8137.77,8.4486,390,38.82,23.2586,221,0
10,0.0004,0.0002,642.4,1591.92,1409.76,554.53,2388.08,9052.17,47.48,521.42,2388.05,8136.22,8.4494,393,38.85,23.2225,220,0
11,0.0036,-0.0004,642.38,1589.84,1405.68,553.95,2388.08,9056.52,47.24,521.87,2388.05,8138.37,8.434,395,38.79,23.4998,219,0
12,-0.0005,0.0003,642.27,1592.27,1405.81,554.71,2388.03,9054.45,47.36,521.24,2388.09,8136.16,8.4157,392,38.93,23.3524,218,0
13,0.0014,-0.0005,642.39,1587.47,1406.47,552.89,2388.06,9052.09,47.36,522.39,2388.09,8137.57,8.4325,391,38.81,23.3748,217,0
14,0.0038,0.0002,642.51,1584.41,1410.44,553.09,2388.07,9052.73,47.52,521.62,2388.08,8131.14,8.4443,391,38.81,23.307,216,0
15,0.0021,0.0004,642.33,1583.34,1404.47,553.33,2388.07,9052.61,47.4,521.96,2388.07,8138.39,8.4054,392,38.77,23.3257,215,0
16,-0.0018,0.0,642.79,1583.25,1405.03,554.04,2388.07,9056.64,47.44,521.94,2388.07,8137.76,8.4219,393,38.99,23.3854,214,0
17,0.0022,-0.0005,642.67,1587.84,1405.18,554.2,2388.04,9054.92,47.47,522.31,2388.04,8139.27,8.4339,392,39.02,23.403,213,0
18,-0.0035,-0.0001,642.39,1584.75,1401.56,554.2,2388.08,9063.95,47.39,522.07,2388.05,8136.19,8.4221,392,38.9,23.3414,212,0
19,-0.0006,-0.0001,642.31,1589.06,1403.86,553.74,2388.04,9061.98,47.27,521.71,2388.01,8132.81,8.4227,391,39.07,23.2638,211,0
20,-0.0027,-0.0002,642.25,1588.49,1398.08,553.64,2388.08,9056.32,47.34,522.04,2388.08,8139.91,8.4254,393,38.95,23.2569,210,0
21,0.0009,-0.0005,641.9,1587.3,1405.5,554.53,2388.1,9056.65,47.35,521.87,2388.09,8137.12,8.4124,392,38.74,23.2763,209,0
22,-0.0027,-0.0003,641.97,1593.95,1413.29,553.17,2388.07,9052.62,47.5,521.61,2388.1,8133.22,8.3911,394,38.89,23.3523,208,0
23,0.0021,0.0003,642.29,1584.66,1406.78,553.46,2388.08,9051.78,47.26,521.69,2388.03,8131.64,8.4288,392,38.86,23.3364,207,0
24,-0.0016,0.0001,642.4,1587.17,1406.37,554.03,2388.11,9053.22,47.19,521.88,2388.06,8137.82,8.4513,393,38.8,23.332,206,0
25,0.0018,-0.0004,642.44,1587.27,1406.87,553.72,2388.07,9053.45,47.38,521.98,2388.1,8136.81,8.4073,392,38.86,23.4116,205,0
26,0.0017,-0.0003,642.62,1588.21,1404.41,554.18,2388.09,9058.0,47.3,521.27,2388.06,8137.25,8.4165,394,38.92,23.3026,204,0
27,0.0008,-0.0005,641.96,1589.11,1405.94,553.51,2388.07,9054.24,47.38,522.06,2388.11,8136.65,8.4714,392,38.91,23.2997,203,0
28,-0.0017,-0.0004,642.39,1587.01,1401.91,553.66,2388.07,9055.44,47.58,521.74,2388.07,8134.26,8.4262,393,39.0,23.3591,202,0
29,-0.0015,-0.0004,641.9,1591.3,1408.09,553.72,2388.07,9054.14,47.32,522.06,2388.08,8138.09,8.4251,393,38.79,23.2964,201,0
