time_in_cycles,op_setting_1,op_setting_2,T24,T30,T50,P30,Nf,Nc,Ps30,phi,NRf,NRc,BPR,htBleed,W31,W32,RUL,evento
1,0.0001,-0.0003,642.31,1580.43,1400.18,554.02,2388.0,9067.46,47.21,522.55,2388.0,8148.06,8.379,391,39.11,23.405,165,0
2,-0.0026,-0.0003,642.26,1593.03,1398.78,554.23,2388.01,9068.21,47.39,521.58,2388.01,8149.56,8.4144,392,38.93,23.3752,164,0
3,-0.0007,-0.0001,642.61,1579.86,1399.5,554.45,2388.05,9066.32,47.2,522.07,2388.01,8144.95,8.3793,392,38.8,23.4071,163,0
4,0.0034,-0.0001,642.07,1589.82,1395.3,554.09,2387.99,9069.71,47.31,521.77,2388.03,8148.12,8.3876,392,39.0,23.4091,162,0
5,0.0019,-0.0004,642.55,1587.88,1395.03,553.44,2387.99,9059.65,47.47,522.36,2388.02,8142.83,8.398,393,39.06,23.4454,161,0
6,0.0001,-0.0005,642.11,1590.19,1401.07,554.26,2388.05,9074.52,47.21,521.99,2387.99,8151.45,8.3862,393,39.04,23.3673,160,0
7,0.0008,-0.0005,642.21,1596.43,1398.69,554.57,2388.01,9074.0,47.29,522.6,2388.04,8149.58,8.4398,392,38.84,23.434,159,0
8,0.0037,0.0002,642.26,1583.32,1397.7,553.6,2388.09,9065.24,47.35,522.58,2388.07,8147.74,8.4369,392,39.08,23.3323,158,0
9,0.0002,-0.0002,642.18,1583.82,1404.52,553.27,2388.01,9077.9,47.37,521.94,2387.98,8142.31,8.4468,391,38.81,23.3415,157,0
10,0.0015,-0.0002,642.23,1587.34,1399.13,554.35,2388.01,9062.41,47.39,521.91,2388.02,8141.42,8.4437,392,39.1,23.4662,156,0
11,0.0,-0.0002,642.4,1592.61,1400.94,554.17,2388.02,9064.84,47.25,522.05,2388.05,8145.21,8.4108,393,38.94,23.3792,155,0
12,-0.0001,-0.0004,642.78,1587.92,1399.83,554.76,2387.97,9063.85,47.34,522.03,2388.04,8149.69,8.389,391,38.85,23.3983,154,0
13,-0.0016,-0.0,642.31,1587.15,1409.13,554.71,2388.02,9069.98,47.37,521.98,2387.98,8147.74,8.4122,393,38.83,23.3864,153,0
14,0.0012,-0.0003,642.24,1588.65,1398.17,553.93,2387.96,9074.08,47.44,522.36,2388.09,8148.44,8.4135,393,38.98,23.3187,152,0
15,0.0007,0.0003,641.79,1588.95,1405.96,554.19,2388.02,9060.94,47.26,521.94,2387.98,8147.68,8.4642,393,38.94,23.4213,151,0
16,-0.0008,0.0003,642.3,1591.42,1404.19,554.1,2388.05,9067.33,47.22,521.81,2387.97,8151.04,8.4004,393,39.09,23.5525,150,0
17,-0.0011,-0.0005,641.9,1587.62,1399.42,554.58,2388.07,9068.21,47.34,521.92,2388.01,8145.82,8.4142,394,38.84,23.3135,149,0
18,-0.001,-0.0001,642.04,1584.45,1400.28,554.23,2388.03,9065.4,47.37,522.18,2388.02,8144.17,8.404,392,39.16,23.3719,148,0
19,0.0001,-0.0,642.0,1588.3,1403.17,554.77,2388.0,9070.61,47.3,522.15,2388.03,8150.04,8.3891,391,38.97,23.4704,147,0
20,-0.0013,-0.0005,642.4,1577.44,1406.25,554.39,2388.03,9065.01,47.28,522.32,2388.02,8148.2,8.4065,393,38.87,23.3186,146,0
21,0.0033,0.0002,642.0,1587.03,1404.32,553.92,2388.04,9066.9,47.37,521.96,2388.04,8152.04,8.4272,392,38.96,23.3468,145,0
22,-0.003,-0.0004,641.97,1589.06,1400.03,553.93,2388.07,9059.51,47.28,521.96,2388.03,8149.83,8.4144,392,38.8,23.4153,144,0
23,-0.0017,-0.0001,642.44,1582.47,1403.22,553.92,2388.01,9060.05,47.36,522.43,2388.06,8140.39,8.403,393,39.03,23.4854,143,0
24,-0.0005,-0.0003,642.48,1584.24,1398.14,554.19,2388.02,9071.34,47.13,522.51,2388.07,8149.0,8.3969,390,38.94,23.4012,142,0
25,-0.0001,-0.0003,642.03,1586.06,1398.98,554.16,2387.99,9062.79,47.38,522.18,2387.98,8147.17,8.3802,393,39.1,23.3906,141,0
26,-0.0035,-0.0002,642.49,1594.69,1407.46,553.85,2388.06,9064.45,47.32,521.76,2387.98,8144.55,8.4454,391,38.74,23.3713,140,0
27,-0.0016,-0.0004,641.79,1587.34,1398.74,554.64,2388.0,9058.08,47.21,521.72,2388.01,8145.3,8.4213,391,38.96,23.4215,139,0
28,-0.0018,-0.0,641.84,1584.15,1396.64,554.19,2387.99,9061.94,47.31,522.22,2388.01,8149.77,8.3955,392,38.9,23.3685,138,0
29,-0.0002,0.0001,642.45,1582.81,1397.92,553.66,2387.99,9073.17,47.24,522.06,2387.98,8150.71,8.4341,392,38.96,23.4575,137,0
30,-0.0002,-0.0002,642.03,1589.83,1404.47,554.8,2388.01,9061.41,47.18,521.33,2388.0,8146.16,8.4025,393,39.08,23.4487,136,0
31,0.0002,0.0003,642.1,1593.19,1397.85,554.43,2388.02,9077.08,47.27,522.31,2388.04,8146.04,8.3929,392,38.97,23.4466,135,0
32,0.0005,0.0004,642.25,1593.45,1399.46,554.21,2388.04,9064.62,47.39,521.63,2388.03,8153.34,8.4244,393,38.91,23.425,134,0
33,0.0022,0.0,642.55,1586.85,1404.05,553.97,2388.01,9069.87,47.35,522.51,2388.0,8146.65,8.3573,392,38.85,23.3048,133,0
34,-0.0025,0.0004,642.4,1582.43,1407.9,554.15,2388.02,9070.36,47.52,521.78,2388.02,8143.31,8.4108,392,39.08,23.3761,132,0
35,-0.0017,0.0001,642.59,1585.86,1400.38,553.75,2388.02,9066.42,47.32,522.05,2387.97,8147.01,8.4345,393,38.88,23.4471,131,0
